smile,value_min,value_max,value_mean,labled,Temperature,Frequency,VR3_A,AATS7v,AATS2p,AATS6p,ATSC6m,ATSC1are,MATS3dv,MATS3m,MATS8m,MATS1se,MATS3are,MATS1p,GATS4d,GATS7d,GATS7m,GATS5are,GATS6are,GATS2p,GATS4p,GATS8p,GATS6i,BCUTm-1l,BCUTi-1l,SddssS,ETA_shape_p,AETA_beta_ns_d,ETA_dBeta,IC1,BIC2,PEOE_VSA7,PEOE_VSA9,SMR_VSA3,SlogP_VSA2,EState_VSA3,EState_VSA4,EState_VSA7,EState_VSA10,MDEO-11,AMID_N,n6HRing,n10FRing,nFAHRing,TopoPSA,JGI3,JGI8
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.320462614,3.320462614,3.320462614,1,0.555555556,0.822461856,0.44074535,0.883067331,0.532377147,0.765008881,0.654670999,0.58267893,0.404691598,0.521268419,0.606374907,0.423952139,0.259537079,0.253432969,0.405150732,0.562524958,0.356239983,0.75419365,0.500356241,0.642069747,0.403899196,0.255765392,0.693727934,0.733134775,0.981192936,1,0.360429096,0.295774648,0.606666667,0.757384985,0.397844608,0.353198283,0.283592403,0.178801327,0.357099614,0.410148471,0.0625,0.091979956,0.2746313,0.138479528,0.344898452,0,0,0.5,0.499935949,0.446963661,0.379464966
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.393843342,3.393843342,3.393843342,1,0.666666667,0.510339099,0.44074535,0.883067331,0.532377147,0.765008881,0.654670999,0.58267893,0.404691598,0.521268419,0.606374907,0.423952139,0.259537079,0.253432969,0.405150732,0.562524958,0.356239983,0.75419365,0.500356241,0.642069747,0.403899196,0.255765392,0.693727934,0.733134775,0.981192936,1,0.360429096,0.295774648,0.606666667,0.757384985,0.397844608,0.353198283,0.283592403,0.178801327,0.357099614,0.410148471,0.0625,0.091979956,0.2746313,0.138479528,0.344898452,0,0,0.5,0.499935949,0.446963661,0.379464966
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.383891934,3.383891934,3.383891934,1,0.666666667,0.554928064,0.44074535,0.883067331,0.532377147,0.765008881,0.654670999,0.58267893,0.404691598,0.521268419,0.606374907,0.423952139,0.259537079,0.253432969,0.405150732,0.562524958,0.356239983,0.75419365,0.500356241,0.642069747,0.403899196,0.255765392,0.693727934,0.733134775,0.981192936,1,0.360429096,0.295774648,0.606666667,0.757384985,0.397844608,0.353198283,0.283592403,0.178801327,0.357099614,0.410148471,0.0625,0.091979956,0.2746313,0.138479528,0.344898452,0,0,0.5,0.499935949,0.446963661,0.379464966
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.378080929,3.378080929,3.378080929,1,0.666666667,0.59951703,0.44074535,0.883067331,0.532377147,0.765008881,0.654670999,0.58267893,0.404691598,0.521268419,0.606374907,0.423952139,0.259537079,0.253432969,0.405150732,0.562524958,0.356239983,0.75419365,0.500356241,0.642069747,0.403899196,0.255765392,0.693727934,0.733134775,0.981192936,1,0.360429096,0.295774648,0.606666667,0.757384985,0.397844608,0.353198283,0.283592403,0.178801327,0.357099614,0.410148471,0.0625,0.091979956,0.2746313,0.138479528,0.344898452,0,0,0.5,0.499935949,0.446963661,0.379464966
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.374696408,3.374696408,3.374696408,1,0.666666667,0.644105995,0.44074535,0.883067331,0.532377147,0.765008881,0.654670999,0.58267893,0.404691598,0.521268419,0.606374907,0.423952139,0.259537079,0.253432969,0.405150732,0.562524958,0.356239983,0.75419365,0.500356241,0.642069747,0.403899196,0.255765392,0.693727934,0.733134775,0.981192936,1,0.360429096,0.295774648,0.606666667,0.757384985,0.397844608,0.353198283,0.283592403,0.178801327,0.357099614,0.410148471,0.0625,0.091979956,0.2746313,0.138479528,0.344898452,0,0,0.5,0.499935949,0.446963661,0.379464966
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.372728017,3.372728017,3.372728017,1,0.666666667,0.68869496,0.44074535,0.883067331,0.532377147,0.765008881,0.654670999,0.58267893,0.404691598,0.521268419,0.606374907,0.423952139,0.259537079,0.253432969,0.405150732,0.562524958,0.356239983,0.75419365,0.500356241,0.642069747,0.403899196,0.255765392,0.693727934,0.733134775,0.981192936,1,0.360429096,0.295774648,0.606666667,0.757384985,0.397844608,0.353198283,0.283592403,0.178801327,0.357099614,0.410148471,0.0625,0.091979956,0.2746313,0.138479528,0.344898452,0,0,0.5,0.499935949,0.446963661,0.379464966
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.371584169,3.371584169,3.371584169,1,0.666666667,0.733283926,0.44074535,0.883067331,0.532377147,0.765008881,0.654670999,0.58267893,0.404691598,0.521268419,0.606374907,0.423952139,0.259537079,0.253432969,0.405150732,0.562524958,0.356239983,0.75419365,0.500356241,0.642069747,0.403899196,0.255765392,0.693727934,0.733134775,0.981192936,1,0.360429096,0.295774648,0.606666667,0.757384985,0.397844608,0.353198283,0.283592403,0.178801327,0.357099614,0.410148471,0.0625,0.091979956,0.2746313,0.138479528,0.344898452,0,0,0.5,0.499935949,0.446963661,0.379464966
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.37091978,3.37091978,3.37091978,1,0.666666667,0.777872891,0.44074535,0.883067331,0.532377147,0.765008881,0.654670999,0.58267893,0.404691598,0.521268419,0.606374907,0.423952139,0.259537079,0.253432969,0.405150732,0.562524958,0.356239983,0.75419365,0.500356241,0.642069747,0.403899196,0.255765392,0.693727934,0.733134775,0.981192936,1,0.360429096,0.295774648,0.606666667,0.757384985,0.397844608,0.353198283,0.283592403,0.178801327,0.357099614,0.410148471,0.0625,0.091979956,0.2746313,0.138479528,0.344898452,0,0,0.5,0.499935949,0.446963661,0.379464966
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.370533981,3.370533981,3.370533981,1,0.666666667,0.822461856,0.44074535,0.883067331,0.532377147,0.765008881,0.654670999,0.58267893,0.404691598,0.521268419,0.606374907,0.423952139,0.259537079,0.253432969,0.405150732,0.562524958,0.356239983,0.75419365,0.500356241,0.642069747,0.403899196,0.255765392,0.693727934,0.733134775,0.981192936,1,0.360429096,0.295774648,0.606666667,0.757384985,0.397844608,0.353198283,0.283592403,0.178801327,0.357099614,0.410148471,0.0625,0.091979956,0.2746313,0.138479528,0.344898452,0,0,0.5,0.499935949,0.446963661,0.379464966
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.417551295,3.417551295,3.417551295,1,0.755555556,0.510339099,0.44074535,0.883067331,0.532377147,0.765008881,0.654670999,0.58267893,0.404691598,0.521268419,0.606374907,0.423952139,0.259537079,0.253432969,0.405150732,0.562524958,0.356239983,0.75419365,0.500356241,0.642069747,0.403899196,0.255765392,0.693727934,0.733134775,0.981192936,1,0.360429096,0.295774648,0.606666667,0.757384985,0.397844608,0.353198283,0.283592403,0.178801327,0.357099614,0.410148471,0.0625,0.091979956,0.2746313,0.138479528,0.344898452,0,0,0.5,0.499935949,0.446963661,0.379464966
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.404730353,3.404730353,3.404730353,1,0.755555556,0.554928064,0.44074535,0.883067331,0.532377147,0.765008881,0.654670999,0.58267893,0.404691598,0.521268419,0.606374907,0.423952139,0.259537079,0.253432969,0.405150732,0.562524958,0.356239983,0.75419365,0.500356241,0.642069747,0.403899196,0.255765392,0.693727934,0.733134775,0.981192936,1,0.360429096,0.295774648,0.606666667,0.757384985,0.397844608,0.353198283,0.283592403,0.178801327,0.357099614,0.410148471,0.0625,0.091979956,0.2746313,0.138479528,0.344898452,0,0,0.5,0.499935949,0.446963661,0.379464966
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.397861191,3.397861191,3.397861191,1,0.755555556,0.59951703,0.44074535,0.883067331,0.532377147,0.765008881,0.654670999,0.58267893,0.404691598,0.521268419,0.606374907,0.423952139,0.259537079,0.253432969,0.405150732,0.562524958,0.356239983,0.75419365,0.500356241,0.642069747,0.403899196,0.255765392,0.693727934,0.733134775,0.981192936,1,0.360429096,0.295774648,0.606666667,0.757384985,0.397844608,0.353198283,0.283592403,0.178801327,0.357099614,0.410148471,0.0625,0.091979956,0.2746313,0.138479528,0.344898452,0,0,0.5,0.499935949,0.446963661,0.379464966
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.394191291,3.394191291,3.394191291,1,0.755555556,0.644105995,0.44074535,0.883067331,0.532377147,0.765008881,0.654670999,0.58267893,0.404691598,0.521268419,0.606374907,0.423952139,0.259537079,0.253432969,0.405150732,0.562524958,0.356239983,0.75419365,0.500356241,0.642069747,0.403899196,0.255765392,0.693727934,0.733134775,0.981192936,1,0.360429096,0.295774648,0.606666667,0.757384985,0.397844608,0.353198283,0.283592403,0.178801327,0.357099614,0.410148471,0.0625,0.091979956,0.2746313,0.138479528,0.344898452,0,0,0.5,0.499935949,0.446963661,0.379464966
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.392233512,3.392233512,3.392233512,1,0.755555556,0.68869496,0.44074535,0.883067331,0.532377147,0.765008881,0.654670999,0.58267893,0.404691598,0.521268419,0.606374907,0.423952139,0.259537079,0.253432969,0.405150732,0.562524958,0.356239983,0.75419365,0.500356241,0.642069747,0.403899196,0.255765392,0.693727934,0.733134775,0.981192936,1,0.360429096,0.295774648,0.606666667,0.757384985,0.397844608,0.353198283,0.283592403,0.178801327,0.357099614,0.410148471,0.0625,0.091979956,0.2746313,0.138479528,0.344898452,0,0,0.5,0.499935949,0.446963661,0.379464966
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.391189906,3.391189906,3.391189906,1,0.755555556,0.733283926,0.44074535,0.883067331,0.532377147,0.765008881,0.654670999,0.58267893,0.404691598,0.521268419,0.606374907,0.423952139,0.259537079,0.253432969,0.405150732,0.562524958,0.356239983,0.75419365,0.500356241,0.642069747,0.403899196,0.255765392,0.693727934,0.733134775,0.981192936,1,0.360429096,0.295774648,0.606666667,0.757384985,0.397844608,0.353198283,0.283592403,0.178801327,0.357099614,0.410148471,0.0625,0.091979956,0.2746313,0.138479528,0.344898452,0,0,0.5,0.499935949,0.446963661,0.379464966
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.390633834,3.390633834,3.390633834,1,0.755555556,0.777872891,0.44074535,0.883067331,0.532377147,0.765008881,0.654670999,0.58267893,0.404691598,0.521268419,0.606374907,0.423952139,0.259537079,0.253432969,0.405150732,0.562524958,0.356239983,0.75419365,0.500356241,0.642069747,0.403899196,0.255765392,0.693727934,0.733134775,0.981192936,1,0.360429096,0.295774648,0.606666667,0.757384985,0.397844608,0.353198283,0.283592403,0.178801327,0.357099614,0.410148471,0.0625,0.091979956,0.2746313,0.138479528,0.344898452,0,0,0.5,0.499935949,0.446963661,0.379464966
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.390337603,3.390337603,3.390337603,1,0.755555556,0.822461856,0.44074535,0.883067331,0.532377147,0.765008881,0.654670999,0.58267893,0.404691598,0.521268419,0.606374907,0.423952139,0.259537079,0.253432969,0.405150732,0.562524958,0.356239983,0.75419365,0.500356241,0.642069747,0.403899196,0.255765392,0.693727934,0.733134775,0.981192936,1,0.360429096,0.295774648,0.606666667,0.757384985,0.397844608,0.353198283,0.283592403,0.178801327,0.357099614,0.410148471,0.0625,0.091979956,0.2746313,0.138479528,0.344898452,0,0,0.5,0.499935949,0.446963661,0.379464966
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.298053055,3.298053055,3.298053055,1,0,0.510339099,0.294381752,0.818407885,0.589631589,0.919359493,0.68627387,0.712767063,0.269426539,0.404576378,0.56999105,0.291433302,0.073722041,0.118545387,0.449382506,0.384888285,0.524882111,0.347346236,0.220537742,0.950552041,0.20147411,0.352493732,0.564085125,0.912979944,0.999338538,1,0.139689557,0.416666667,0.753333333,0.466335442,0.220991569,0.404969436,0.283592403,0.178801327,0.192794907,0.05012269,0.050482332,0.031966588,0.2746313,0.138479528,0.421890457,0,0,0.5,0.539348392,0.134325031,0.312138226
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.296576932,3.296576932,3.296576932,1,0,0.554928064,0.294381752,0.818407885,0.589631589,0.919359493,0.68627387,0.712767063,0.269426539,0.404576378,0.56999105,0.291433302,0.073722041,0.118545387,0.449382506,0.384888285,0.524882111,0.347346236,0.220537742,0.950552041,0.20147411,0.352493732,0.564085125,0.912979944,0.999338538,1,0.139689557,0.416666667,0.753333333,0.466335442,0.220991569,0.404969436,0.283592403,0.178801327,0.192794907,0.05012269,0.050482332,0.031966588,0.2746313,0.138479528,0.421890457,0,0,0.5,0.539348392,0.134325031,0.312138226
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.295371382,3.295371382,3.295371382,1,0,0.59951703,0.294381752,0.818407885,0.589631589,0.919359493,0.68627387,0.712767063,0.269426539,0.404576378,0.56999105,0.291433302,0.073722041,0.118545387,0.449382506,0.384888285,0.524882111,0.347346236,0.220537742,0.950552041,0.20147411,0.352493732,0.564085125,0.912979944,0.999338538,1,0.139689557,0.416666667,0.753333333,0.466335442,0.220991569,0.404969436,0.283592403,0.178801327,0.192794907,0.05012269,0.050482332,0.031966588,0.2746313,0.138479528,0.421890457,0,0,0.5,0.539348392,0.134325031,0.312138226
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.294386809,3.294386809,3.294386809,1,0,0.644105995,0.294381752,0.818407885,0.589631589,0.919359493,0.68627387,0.712767063,0.269426539,0.404576378,0.56999105,0.291433302,0.073722041,0.118545387,0.449382506,0.384888285,0.524882111,0.347346236,0.220537742,0.950552041,0.20147411,0.352493732,0.564085125,0.912979944,0.999338538,1,0.139689557,0.416666667,0.753333333,0.466335442,0.220991569,0.404969436,0.283592403,0.178801327,0.192794907,0.05012269,0.050482332,0.031966588,0.2746313,0.138479528,0.421890457,0,0,0.5,0.539348392,0.134325031,0.312138226
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.293582708,3.293582708,3.293582708,1,0,0.68869496,0.294381752,0.818407885,0.589631589,0.919359493,0.68627387,0.712767063,0.269426539,0.404576378,0.56999105,0.291433302,0.073722041,0.118545387,0.449382506,0.384888285,0.524882111,0.347346236,0.220537742,0.950552041,0.20147411,0.352493732,0.564085125,0.912979944,0.999338538,1,0.139689557,0.416666667,0.753333333,0.466335442,0.220991569,0.404969436,0.283592403,0.178801327,0.192794907,0.05012269,0.050482332,0.031966588,0.2746313,0.138479528,0.421890457,0,0,0.5,0.539348392,0.134325031,0.312138226
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.292925998,3.292925998,3.292925998,1,0,0.733283926,0.294381752,0.818407885,0.589631589,0.919359493,0.68627387,0.712767063,0.269426539,0.404576378,0.56999105,0.291433302,0.073722041,0.118545387,0.449382506,0.384888285,0.524882111,0.347346236,0.220537742,0.950552041,0.20147411,0.352493732,0.564085125,0.912979944,0.999338538,1,0.139689557,0.416666667,0.753333333,0.466335442,0.220991569,0.404969436,0.283592403,0.178801327,0.192794907,0.05012269,0.050482332,0.031966588,0.2746313,0.138479528,0.421890457,0,0,0.5,0.539348392,0.134325031,0.312138226
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.292389664,3.292389664,3.292389664,1,0,0.777872891,0.294381752,0.818407885,0.589631589,0.919359493,0.68627387,0.712767063,0.269426539,0.404576378,0.56999105,0.291433302,0.073722041,0.118545387,0.449382506,0.384888285,0.524882111,0.347346236,0.220537742,0.950552041,0.20147411,0.352493732,0.564085125,0.912979944,0.999338538,1,0.139689557,0.416666667,0.753333333,0.466335442,0.220991569,0.404969436,0.283592403,0.178801327,0.192794907,0.05012269,0.050482332,0.031966588,0.2746313,0.138479528,0.421890457,0,0,0.5,0.539348392,0.134325031,0.312138226
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.291951639,3.291951639,3.291951639,1,0,0.822461856,0.294381752,0.818407885,0.589631589,0.919359493,0.68627387,0.712767063,0.269426539,0.404576378,0.56999105,0.291433302,0.073722041,0.118545387,0.449382506,0.384888285,0.524882111,0.347346236,0.220537742,0.950552041,0.20147411,0.352493732,0.564085125,0.912979944,0.999338538,1,0.139689557,0.416666667,0.753333333,0.466335442,0.220991569,0.404969436,0.283592403,0.178801327,0.192794907,0.05012269,0.050482332,0.031966588,0.2746313,0.138479528,0.421890457,0,0,0.5,0.539348392,0.134325031,0.312138226
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.317019804,3.317019804,3.317019804,1,0.111111111,0.510339099,0.294381752,0.818407885,0.589631589,0.919359493,0.68627387,0.712767063,0.269426539,0.404576378,0.56999105,0.291433302,0.073722041,0.118545387,0.449382506,0.384888285,0.524882111,0.347346236,0.220537742,0.950552041,0.20147411,0.352493732,0.564085125,0.912979944,0.999338538,1,0.139689557,0.416666667,0.753333333,0.466335442,0.220991569,0.404969436,0.283592403,0.178801327,0.192794907,0.05012269,0.050482332,0.031966588,0.2746313,0.138479528,0.421890457,0,0,0.5,0.539348392,0.134325031,0.312138226
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.315144823,3.315144823,3.315144823,1,0.111111111,0.554928064,0.294381752,0.818407885,0.589631589,0.919359493,0.68627387,0.712767063,0.269426539,0.404576378,0.56999105,0.291433302,0.073722041,0.118545387,0.449382506,0.384888285,0.524882111,0.347346236,0.220537742,0.950552041,0.20147411,0.352493732,0.564085125,0.912979944,0.999338538,1,0.139689557,0.416666667,0.753333333,0.466335442,0.220991569,0.404969436,0.283592403,0.178801327,0.192794907,0.05012269,0.050482332,0.031966588,0.2746313,0.138479528,0.421890457,0,0,0.5,0.539348392,0.134325031,0.312138226
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.313755689,3.313755689,3.313755689,1,0.111111111,0.59951703,0.294381752,0.818407885,0.589631589,0.919359493,0.68627387,0.712767063,0.269426539,0.404576378,0.56999105,0.291433302,0.073722041,0.118545387,0.449382506,0.384888285,0.524882111,0.347346236,0.220537742,0.950552041,0.20147411,0.352493732,0.564085125,0.912979944,0.999338538,1,0.139689557,0.416666667,0.753333333,0.466335442,0.220991569,0.404969436,0.283592403,0.178801327,0.192794907,0.05012269,0.050482332,0.031966588,0.2746313,0.138479528,0.421890457,0,0,0.5,0.539348392,0.134325031,0.312138226
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.312733641,3.312733641,3.312733641,1,0.111111111,0.644105995,0.294381752,0.818407885,0.589631589,0.919359493,0.68627387,0.712767063,0.269426539,0.404576378,0.56999105,0.291433302,0.073722041,0.118545387,0.449382506,0.384888285,0.524882111,0.347346236,0.220537742,0.950552041,0.20147411,0.352493732,0.564085125,0.912979944,0.999338538,1,0.139689557,0.416666667,0.753333333,0.466335442,0.220991569,0.404969436,0.283592403,0.178801327,0.192794907,0.05012269,0.050482332,0.031966588,0.2746313,0.138479528,0.421890457,0,0,0.5,0.539348392,0.134325031,0.312138226
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.311985488,3.311985488,3.311985488,1,0.111111111,0.68869496,0.294381752,0.818407885,0.589631589,0.919359493,0.68627387,0.712767063,0.269426539,0.404576378,0.56999105,0.291433302,0.073722041,0.118545387,0.449382506,0.384888285,0.524882111,0.347346236,0.220537742,0.950552041,0.20147411,0.352493732,0.564085125,0.912979944,0.999338538,1,0.139689557,0.416666667,0.753333333,0.466335442,0.220991569,0.404969436,0.283592403,0.178801327,0.192794907,0.05012269,0.050482332,0.031966588,0.2746313,0.138479528,0.421890457,0,0,0.5,0.539348392,0.134325031,0.312138226
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.311439855,3.311439855,3.311439855,1,0.111111111,0.733283926,0.294381752,0.818407885,0.589631589,0.919359493,0.68627387,0.712767063,0.269426539,0.404576378,0.56999105,0.291433302,0.073722041,0.118545387,0.449382506,0.384888285,0.524882111,0.347346236,0.220537742,0.950552041,0.20147411,0.352493732,0.564085125,0.912979944,0.999338538,1,0.139689557,0.416666667,0.753333333,0.466335442,0.220991569,0.404969436,0.283592403,0.178801327,0.192794907,0.05012269,0.050482332,0.031966588,0.2746313,0.138479528,0.421890457,0,0,0.5,0.539348392,0.134325031,0.312138226
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.31104299,3.31104299,3.31104299,1,0.111111111,0.777872891,0.294381752,0.818407885,0.589631589,0.919359493,0.68627387,0.712767063,0.269426539,0.404576378,0.56999105,0.291433302,0.073722041,0.118545387,0.449382506,0.384888285,0.524882111,0.347346236,0.220537742,0.950552041,0.20147411,0.352493732,0.564085125,0.912979944,0.999338538,1,0.139689557,0.416666667,0.753333333,0.466335442,0.220991569,0.404969436,0.283592403,0.178801327,0.192794907,0.05012269,0.050482332,0.031966588,0.2746313,0.138479528,0.421890457,0,0,0.5,0.539348392,0.134325031,0.312138226
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.310754894,3.310754894,3.310754894,1,0.111111111,0.822461856,0.294381752,0.818407885,0.589631589,0.919359493,0.68627387,0.712767063,0.269426539,0.404576378,0.56999105,0.291433302,0.073722041,0.118545387,0.449382506,0.384888285,0.524882111,0.347346236,0.220537742,0.950552041,0.20147411,0.352493732,0.564085125,0.912979944,0.999338538,1,0.139689557,0.416666667,0.753333333,0.466335442,0.220991569,0.404969436,0.283592403,0.178801327,0.192794907,0.05012269,0.050482332,0.031966588,0.2746313,0.138479528,0.421890457,0,0,0.5,0.539348392,0.134325031,0.312138226
