smiles,VE1_A,AATS7p,ATSC1v,ATSC7v,ATSC3p,AATSC2c,AATSC0p,MATS3c,MATS5c,MATS8c,MATS5d,MATS1m,MATS6m,MATS1se,MATS4are,MATS6are,MATS7are,MATS5p,MATS1i,MATS4i,MATS6i,GATS3c,GATS6c,GATS7c,GATS8c,GATS2d,GATS4d,GATS5d,GATS1s,GATS4m,GATS5v,GATS6v,GATS4are,GATS5are,GATS3p,GATS5p,GATS8p,BCUTc-1h,BCUTc-1l,BCUTm-1l,AXp-7d,AXp-7dv,NssCH2,SsNH2,ETA_shape_y,AETA_beta_ns_d,IC2,BIC0,BIC1,CIC5,PEOE_VSA7,SMR_VSA3,SlogP_VSA2,EState_VSA4,EState_VSA5,EState_VSA10,MDEC-23,MDEC-33,MDEO-11,AMID_N,AMID_O,naHRing,n6aHRing,n9FAHRing,JGI2,JGI5,PetitjeanIndex,MATS7c,MATS4d,MATS1s,MATS1v,MATS8are,MATS8i,GATS5c,GATS8d,GATS6m,GATS8v,GATS6p,GATS4i,BCUTd-1h,MIC5,PEOE_VSA9,EState_VSA6,EState_VSA7,JGI4,JGI8,JGI9,JGI10
Cc1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(Oc5ccccc5-c5ccccc5Oc5ccc(NC=O)cc5)cc4)cc3C2=O)cc1N1C(=O)c2ccccc2C1=O,5.207658982,1.529997366,122.8180387,-1193.286845,-4.198089582,0.003700231,0.227614646,-0.103374333,0.045636517,0.031301255,-0.051707851,0.039266238,-0.201590107,-0.041790505,-0.095386159,-0.057219685,0.131799798,0.079344931,-0.063474926,0.031712818,0.040442773,1.264409669,0.970359649,0.820096912,0.849222474,1.088862821,1.10722323,1.128112057,0.531707138,1.020935208,0.904104673,1.068979782,1.230797364,1.220592591,1.035041785,0.90478224,1.027365172,0.459341037,-0.494919778,11.68839892,0.027439471,0.005145193,0,0,0.392815759,0.032786885,4.212810444,0.2166221,0.433214419,0.438224597,115.6154289,0,35.94599395,20.92672245,24.26546827,28.7672231,0,28.70858978,1.379915734,0.139559431,0.244037734,0,0,2,0.073333333,0.020744139,0.483870968,-0.012579885,-0.068972619,-0.053922753,0.025929487,0.103412827,-0.06613224,1.025486886,0.965773981,1.134527242,1.018403162,0.998097747,0.990262124,3.267879794,53.69565776,33.62857852,91.85287616,48.53093655,0.038034979,0.009622187,0.00886287,0.005735192
Cc1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(Oc5ccc(-c6ccc(Oc7ccc(NC=O)cc7)cc6)cc5)cc4)cc3C2=O)cc1N1C(=O)c2ccccc2C1=O,5.196215173,1.484029676,122.8180387,-81.76183651,-4.4693708,0.004160929,0.227614646,-0.115393287,-0.001213596,-0.022109899,0.013731555,0.039266238,-0.117840449,-0.041790505,-0.09397767,0.007019905,0.136271631,0.03759031,-0.063474926,0.016431838,0.029149813,1.271677415,0.871255077,0.977634666,1.017525337,1.145673056,1.053212341,1.026206897,0.532777779,1.065579212,0.963303705,1.065951143,1.173957845,1.106785361,1.04052564,0.962642865,0.938119609,0.458694162,-0.495332403,11.68857478,0.027825979,0.005221274,0,0,0.392815759,0.032786885,4.229044584,0.2166221,0.433214419,0.438224597,138.875066,0,35.94599395,20.92672245,24.26546827,28.7672231,0,25.83266059,1.311394358,0.139549986,0.243695771,0,0,2,0.073333333,0.023072562,0.485714286,-0.017462629,-0.065156632,-0.055005031,0.025929487,0.069161213,0.014221803,0.904504612,1.133553539,1.10243682,0.924564005,1.01037377,1.005389519,3.265847483,53.69565776,33.62857852,91.85287616,48.53093655,0.03791939,0.009950952,0.007330805,0.006759595
Cc1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(Oc5ccc(C6(c7ccc(Oc8ccc(NC=O)cc8)cc7)NC(=O)c7ccccc76)cc5)cc4)cc3C2=O)cc1N1C(=O)c2ccccc2C1=O,4.303664559,1.423382854,206.9327174,-176.2656421,-4.385280024,0.004047855,0.226890792,-0.086847649,-0.028682333,0.108191505,-0.055941655,0.037159911,-0.143044516,-0.046563871,-0.107756276,0.010937815,0.127260782,0.013317105,-0.038501769,0.027828596,-0.001692921,1.202585959,0.776522501,0.995392568,1.003377168,1.147719249,1.157271729,1.048353443,0.533192534,1.035811831,0.99183358,1.125659756,1.137009403,1.059979633,1.022235403,0.980650102,0.917217947,0.465104435,-0.495315123,11.68843936,0.026240112,0.005340487,0,0,0.382089552,0.028169014,4.404555017,0.210556181,0.43423519,0.377360069,150.5048845,5.316788604,41.85317368,26.49017394,24.26546827,33.56176029,0,31.13264682,1.565539091,0.149156046,0.234727873,0,0,3,0.07962963,0.021664546,0.5,-0.091422828,-0.128005399,-0.055534506,0.037466632,0.142475028,0.019143119,0.924299638,1.081812767,1.130314337,0.88503272,1.065010141,1.00624717,4.035045407,56.04734515,33.62857852,97.91924323,66.73003775,0.037669983,0.009817186,0.008508838,0.005372172
Cc1ccc(N2C(=O)C(=O)N(c3ccc(CCc4ccccc4)cc3)C2=O)cc1N1C(=O)NC(=O)C1=O,4.791486402,1.454356162,-18.24499506,-382.7867694,-2.833303952,0.006135386,0.221591713,-0.186547052,-0.037271112,-0.002440879,0.014189189,0.036332326,-0.184556935,-0.048810988,0.200191793,-0.226933931,-0.091292571,0.009277825,-0.204744514,-0.092820334,0.220794306,1.071656476,0.959536653,1.386572232,1.172371123,1.112679739,0.929126761,1.03045045,0.515287386,0.860323947,0.917212534,0.905130615,0.653652209,1.04408768,1.068490054,0.986933885,0.994902905,0.512128257,-0.357964608,11.70249664,0.026749103,0.005618954,2,0,0.421052632,0,4.169837602,0.264352729,0.519497763,0.223769956,60.72120319,5.316788604,35.69094794,23.30500447,23.7625527,28.7672231,27.60649321,14.00662228,2.454541777,0.234594077,0.287951732,0,0,0,0.081481481,0.027444444,0.473684211,-0.180867089,0.00084507,-0.037662503,-0.006570506,0.161845783,-0.001040924,1.050902206,1.03954023,1.196668792,1.00380374,0.823323544,1.072401991,3.24452704,50.57983289,17.06215882,31.18920547,35.64862395,0.04215847,0.013343812,0.010168566,0.007076167
Cc1ccc(N(c2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)c2ccc(N(c3ccc(C(C)(C)c4ccccc4)cc3)c3ccc(C(C)(C)c4ccccc4)cc3)cc2)cc1,5.540554698,1.403268588,201.2028609,2490.047308,-10.40590091,0.001812082,0.25803548,-0.050334096,-0.050560729,0.034054085,0.073147637,0.124911958,0.112143198,0.054077205,-0.080508562,0.242719455,0.278404325,-0.037094426,-0.086171514,0.002392465,-0.043721657,1.240671496,0.870516493,0.858180824,1.243099127,1.38866164,1.024422522,0.741209344,0.614586151,1.069654169,1.046228728,1.012758767,1.164846839,0.827669908,1.115767795,1.039940846,0.856135084,0.468939724,-0.405205043,11.69358437,0.025854406,0.007566986,0,0,0.336598397,0.012987013,4.084338006,0.192994627,0.410316561,0.967893034,150.5048845,4.899909731,43.99409762,49.4875886,65.69968036,27.59594572,0,27.15803095,2.319620876,0.116726596,0.138593315,0,0,2,0.101010101,0.021252955,0.5,0.184084044,-0.045198942,-0.121491832,0.027442302,-0.084318702,0.076915631,0.772639539,1.363721701,0.851524354,0.846928502,0.988096451,1.002226759,4.049035475,50.57232064,37.73215919,12.13273414,31.18920547,0.032024353,0.012551606,0.007600906,0.004630943
Cc1ccc(N(c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)c2ccc(N(c3ccc(C(C)(C)c4ccccc4)cc3)c3ccc(C(C)(C)c4ccccc4)cc3)cc2)cc1,5.440192194,1.380673895,139.3231173,2549.514543,-7.610545383,0.002339475,0.238480137,-0.104622145,0.106518465,0.024892076,0.071991353,0.062712782,0.04449949,0.010738166,-0.047597623,0.112021999,0.117128541,-0.032105606,-0.09694364,-0.010571916,-0.062870479,1.377489358,0.735750514,0.911838074,1.22904058,1.394754762,1.055483564,0.71878809,0.572755543,1.071045784,1.056436739,1.036634876,1.095852849,0.700450156,1.046638048,1.042702917,0.85691918,0.458800016,-0.494599436,11.69358437,0.026633063,0.006025125,0,0,0.347426471,0.02,4.031923888,0.183241938,0.402944599,0.967395252,150.5048845,4.899909731,35.57630063,44.58767887,46.33412182,19.17814874,0,27.15803095,0.765250257,0.119865625,0.123251437,0,0,2,0.090988626,0.018045113,0.5,0.1004903,-0.075801662,-0.067330091,0.019293595,-0.05305435,0.074682618,0.603355625,1.416296269,0.948482088,0.839574254,1.030529802,1.017929289,4.029863304,48.81458184,27.94119224,36.39820241,12.13273414,0.031561997,0.012183735,0.007611857,0.004422064
Cc1ccc(N(c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)c2ccc(N(c3ccc(C(C)(C)c4ccccc4)cc3)c3ccc(C(C)(C)c4ccccc4)cc3)cc2)cc1,5.44075848,1.379649964,179.008453,2331.211674,-8.041828367,0.00190557,0.239103979,-0.11618934,0.049049279,-0.09550685,0.073194456,0.061337042,0.041588522,0.015019397,-0.04465452,0.04813888,0.089604823,-0.025925214,-0.083816767,-0.011334153,-0.079601856,1.324985059,0.833389829,1.010721021,1.402159871,1.403066356,1.029709636,0.730890816,0.564150226,1.078505982,1.044513887,1.026349507,1.087511445,0.776457321,1.050027651,1.037314274,0.868103086,0.452737204,-0.405205003,11.68113053,0.026177116,0.006207501,0,0,0.350649351,0.013513514,3.966170825,0.17977811,0.391825228,0.974953027,149.4990534,4.899909731,35.57630063,44.58767887,34.20138768,19.17814874,0,28.16873775,0.815690468,0.121503395,0.096746991,0,0,2,0.095238095,0.019402673,0.482758621,0.139707144,-0.062170706,-0.065940403,0.024777679,-0.049539256,0.0573474,0.630596906,1.38256373,0.954232103,0.851336538,1.033692913,1.016342634,4.029861599,48.23476276,27.94119224,48.53093655,12.13273414,0.030982287,0.012417449,0.007716821,0.004504512
Cc1ccc(N(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)c2ccc(N(c3ccc(C(C)(C)c4ccccc4)cc3)c3ccc(C(C)(C)c4ccccc4)cc3)cc2)cc1,5.179493408,1.340760203,167.9695703,2641.201674,-10.27166343,0.001962721,0.246083074,-0.191420198,0.073698989,0.15387352,0.119156155,0.040218088,0.074966593,-0.006976817,0.287508475,-0.000495192,0.505433003,-0.013153978,-0.047462713,0.076165566,-0.121912016,1.377914275,1.173593665,1.069280098,1.114735974,1.329612826,1.016814347,0.712898792,0.554790513,0.91878459,1.037432335,1.014683696,0.767470515,1.111395633,1.0748364,1.030023845,0.879091192,0.542174494,-0.405205054,11.68696448,0.024607996,0.005747366,0,0,0.321858655,0.012048193,4.080575672,0.203742925,0.416739743,1.038713595,149.4990534,4.899909731,47.92889767,64.30769197,23.25963712,19.17814874,0,27.15803095,0.765250257,0.108321036,0.086242441,0,0,2,0.103395062,0.02152862,0.5,0.133393081,-0.037905521,-0.079724427,0.02290407,0.293969395,0.034781775,0.692445451,1.341072702,0.924775876,0.852157291,1.045298225,0.98267397,4.157425685,51.20468369,27.94119224,12.13273414,96.75278589,0.031483551,0.011903433,0.008012817,0.004695305
Cc1ccc(N(c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)c2ccc(N(c3ccc(C(C)(C)c4ccccc4)cc3)c3ccc(C(C)(C)c4ccccc4)cc3)cc2)cc1,5.536550059,1.389368362,173.6679301,2512.094932,-8.827537734,0.001726099,0.238340922,-0.066980039,-0.026788288,0.03720477,0.073433806,0.057780253,0.06165346,0.00857469,-0.063330601,0.157078279,0.220933243,-0.03579577,-0.082687189,-0.001459122,-0.053224547,1.265287499,0.842072108,0.855331606,1.255450945,1.397983918,1.040034625,0.728375127,0.548250138,1.079898919,1.050589035,1.024464241,1.137264424,0.808029219,1.059973185,1.045952612,0.857279783,0.456685606,-0.405205021,11.68949237,0.026265935,0.006093433,0,0,0.356300997,0.013157895,4.035212933,0.182415211,0.398252948,0.95995375,138.3721504,4.899909731,41.35954558,49.4875886,65.69968036,23.97268592,0,30.28417485,1.376389916,0.118273492,0.117838442,0,0,2,0.096468562,0.019241687,0.5,0.175570561,-0.060475181,-0.06176222,0.023905877,-0.063782653,0.076111252,0.733209587,1.395286786,0.939172304,0.843520583,1.024703062,1.007091302,4.029868052,49.17215309,27.94119224,12.13273414,24.26546827,0.031236307,0.012370416,0.007577715,0.004473516
Cc1ccc(N(c2ccc(-c3ccc(-c4cccs4)s3)cc2)c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,5.172704771,1.453136603,126.5490684,1021.324046,-6.984882668,0.002511828,0.300555744,-0.203192201,0.061004591,0.147125502,0.104605571,0.036948154,0.013305458,-0.015168897,0.288797883,-0.097682165,0.536081056,-0.031897513,-0.031492084,0.12899613,-0.134565214,1.378511074,1.291488154,0.971347807,0.961764393,1.101527414,1.047104779,0.831833743,0.552351406,0.914033433,1.044602716,1.026740836,0.859037988,1.395350743,1.034601454,0.973328445,0.908827887,0.540834929,-0.402672715,11.6869645,0.024282476,0.006519423,0,0,0.36376882,0.008064516,4.426567078,0.253683623,0.488223154,0.318896154,119.9896605,4.899909731,47.92889767,51.43637604,17.00988133,19.17814874,0,23.70148092,0.765250257,0.10763273,0.115453444,2,0,2,0.097859327,0.02512605,0.5,0.13032816,-0.050582108,-0.067657745,0.027463727,0.309739236,-0.006097426,0.808473112,1.081576413,0.823595117,0.960672112,0.914652656,0.988557105,4.157273716,59.15204684,27.94119224,34.80630589,71.80101332,0.032860697,0.009723582,0.009167965,0.007270374
Cc1ccc(N(c2ccc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,5.175131998,1.318730096,57.46665131,839.155753,-9.978052925,0.002919448,0.254239252,-0.122157873,-0.003111719,0.04599074,0.007050694,0.014265016,0.034842028,-0.011447408,0.06722608,0.072853052,0.2195658,-0.053674953,-0.03117725,0.051692964,0.015773119,1.175450383,1.088717203,0.867044688,0.90183846,1.061082395,0.956317734,0.920170216,0.599010299,0.943333304,1.063402476,1.078994268,0.87412566,1.097089878,1.11367479,1.055453353,0.901562791,0.543200542,-0.402713157,11.68415368,0.024261751,0.005115937,0,0,0.363180863,0.007575758,4.377517377,0.252761658,0.477870764,0.414293817,120.1730492,4.899909731,47.92889767,12.61112347,48.53093655,45.52063902,0,23.86154171,0.765250257,0.10111342,0.108456294,0,0,2,0.102564103,0.032074074,0.48,0.103670107,-0.007439352,-0.072091322,0.013718455,0.09187784,-0.00291434,0.8629356,0.982289997,0.976665506,0.960359756,1.052811795,0.909995982,4.157359935,59.59703296,39.06809522,36.0891152,0,0.036519037,0.01086131,0.009994303,0.008923215
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,5.333561167,1.234373801,41.81664139,505.7365643,-8.422213902,0.003293219,0.258658343,-0.16428613,0.12430523,0.283424119,0.086532058,0.006688322,-0.180001037,-0.007075416,0.059239938,-0.342786116,0.370812918,-0.05365874,-0.018726602,-0.038618723,-0.23319505,1.151959199,1.452026578,0.950832701,0.892260269,0.979374672,0.991015818,0.880384113,0.633890945,0.867072276,1.054167974,0.990898856,0.862056289,1.317757138,1.155563504,1.057467954,1.026836914,0.542154977,-0.382029699,11.6807707,0.02317835,0.004719331,0,0,0.381581664,0,4.342651873,0.278576186,0.528839674,0.542666549,71.64211265,4.899909731,47.92889767,19.18040612,6.9237372,71.86312931,37.62727151,22.11767926,0.765250257,0.082348366,0.135078498,0,0,2,0.108796296,0.034508358,0.5,0.111876957,-0.038571493,-0.062860247,0.014343669,0.169440378,-0.066905547,0.817621219,1.08054731,1.230961122,1.009805408,1.089198361,0.989098887,4.157321033,58.50324186,39.06809522,0,0,0.040391111,0.011391408,0.011144681,0.009537938
Cc1ccc(C)c(Cc2cc(C)c(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)NC7=O)cc5)cc4C3=O)cc2C)c1,4.512466432,1.362264359,119.3304611,-400.7368157,-7.37304982,0.004345059,0.23524644,-0.154098805,0.170731147,-0.00235683,-0.031852012,0.048419984,-0.104172111,-0.022613308,-0.008660091,0.007882231,0.047378192,0.091500812,-0.041606565,-0.058087679,-0.040553803,1.352476733,0.722702888,0.640874481,1.027803059,1.180733945,1.042147334,1.040493515,0.548222112,1.038798059,0.927352701,1.103459582,1.020255034,0.742928711,1.135247564,0.91067273,1.05738991,0.452327249,-0.495927216,11.68713755,0.027042607,0.005725952,1,0,0.443946188,0.021276596,4.141813697,0.21740062,0.4953963,0.454799351,128.6630656,5.316788604,23.62871892,23.1111761,27.65663127,19.17814874,46.78028683,25.09318412,0.595663829,0.090422166,0.240913281,0,0,2,0.075949367,0.0253003,0.48,0.042925807,-0.068012535,-0.060198468,0.028949324,-0.076275422,-0.090986899,0.662351845,0.898057779,1.054035246,1.052186002,1.058655129,1.062652088,3.261604907,48.97252125,27.94119224,54.59730362,19.91384147,0.045087719,0.01070869,0.00923946,0.00679978
Cc1ccc(C(=O)Oc2ccc(C(C)(C)c3ccc(OC(=O)c4ccc(C)c(N5C(=O)c6ccc(C(C)C)cc6C5=O)c4)cc3)cc2)cc1N1C(=O)c2ccccc2C1=O,4.360710819,1.38472325,94.18318051,-1173.283468,-9.18891444,0.003087344,0.23689924,-0.072801607,0.146003472,0.017673383,-0.019387368,0.049998596,-0.064869442,-0.008199393,-0.044102022,-0.131203594,-0.031770647,0.068960703,-0.073663233,-0.050665067,-0.079107443,1.166204062,1.376800702,1.389670107,1.183183028,1.277450021,0.947156176,1.000927887,0.542055577,1.032722708,0.911785471,1.017371606,1.130057342,1.033325913,1.132150861,0.925327083,1.033903272,0.474063557,-0.460921316,11.69369082,0.026590871,0.005637956,0,0,0.414519906,0.016666667,4.323983471,0.20376378,0.467153012,1.06529325,120.3790427,0,35.56732949,26.49017394,12.13273414,28.7672231,0,27.65920753,1.216161607,0.07497653,0.247536676,0,0,2,0.094609461,0.030415318,0.5,0.091348139,0.003838432,-0.055868488,0.01755979,-0.029792067,-0.048769668,0.889542656,1.149273772,1.066649323,0.996808445,1.048380631,1.072586761,4.028088796,47.00893985,44.7554815,98.77661336,58.02678414,0.042191358,0.011964601,0.01005373,0.006965357
Cc1ccc(C(=O)Nc2cccc3c(NC(=O)c4ccc(C)c(N5C(=O)c6ccc(C(C)C)cc6C5=O)c4)cccc23)cc1N1C(=O)c2ccccc2C1=O,4.66375629,1.478840404,178.7690612,-1680.502729,-6.891532253,0.00348314,0.231425215,-0.097329377,0.18923274,-0.070464589,-0.081810304,0.038507002,-0.170515564,-0.030633374,-0.042730798,-0.249083055,0.024591946,0.086715117,-0.041710699,-0.052772978,-0.058036521,1.161871604,1.569821122,0.939295348,0.885118605,1.120538562,1.003637592,1.148154888,0.524730455,1.005074768,0.868346047,1.007196441,1.164109685,1.179740117,1.0923108,0.89359575,1.033442322,0.453049776,-0.374727801,11.66611026,0.026405112,0.005590815,0,0,0.45210728,0.018181818,4.323996237,0.216289091,0.471024461,0.685612921,97.11940561,0,35.44307838,15.36327095,6.066367068,28.7672231,0,34.09087925,1.446125039,0.156508729,0.196060021,0,0,2,0.088410992,0.028827778,0.48,0.230899944,-0.020792378,-0.054382529,0.037926584,-0.06679877,-0.094411036,1.061331784,0.95343805,1.14221636,1.054714255,1.011844619,1.106600617,3.277368038,49.62863054,33.62857852,104.8429804,32.0465756,0.041361656,0.009507225,0.008940925,0.00786157
Cc1ccc(C(=O)Nc2ccc(C(C)(C)c3ccc(NC(=O)c4ccc(C)c(N5C(=O)c6ccc(C(C)C)cc6C5=O)c4)cc3)cc2)cc1N1C(=O)c2ccccc2C1=O,4.360710819,1.405932098,197.7378723,-1901.922639,-9.524010176,0.003291031,0.234790904,-0.116507211,0.15325084,-0.009077965,-0.018699548,0.040942929,-0.082927166,-0.02286873,-0.010049236,-0.152306516,-0.017321399,0.077514423,-0.038980026,-0.056396505,-0.102092247,1.173379255,1.335242298,1.230944496,1.07174598,1.315260873,0.932087463,1.000263852,0.537368305,1.022351159,0.905895816,1.014850738,1.066185275,1.055564373,1.133884355,0.921891121,0.962543533,0.452960507,-0.374721976,11.69362177,0.026590871,0.005953269,0,0,0.412587413,0.016666667,4.324415079,0.206224938,0.46309407,1.06401299,120.3790427,0,35.44307838,26.49017394,0,28.7672231,0,27.65920753,1.216161607,0.14292087,0.179592336,0,0,2,0.094609461,0.030415318,0.5,0.10449789,0.006870855,-0.058473298,0.035882784,-0.017089448,-0.008272221,0.901632516,1.070224755,1.0818077,0.952749314,1.02044953,1.083439798,4.028088796,46.20094828,33.62857852,86.64387922,68.44477802,0.042191358,0.011964601,0.01005373,0.006965357
Cc1ccc(C(=O)Nc2c(C)cc(-c3cc(C)c(NC(=O)c4ccc(C)c(N5C(=O)c6ccc(C(C)C)cc6C5=O)c4)c(C)c3)cc2C)cc1N1C(=O)c2ccccc2C1=O,4.52740017,1.416036491,202.8864851,-2612.382966,-11.08744825,0.0031084,0.235395059,-0.08158026,0.219948931,0.03627136,-0.088041414,0.041546466,-0.14595156,-0.021216126,-0.068988598,-0.235650255,0.034016295,-0.010816772,-0.038561916,0.054181822,-0.035872586,1.18028862,1.331915734,0.9712525,0.76053438,1.182272448,1.069148083,1.164953009,0.538144927,1.038245303,0.962573986,1.006973185,1.199982123,1.027381254,1.162655601,1.004174609,1.122038644,0.453423541,-0.374725714,11.67905014,0.026021678,0.005959732,0,0,0.474226804,0.016393443,4.217157338,0.204220197,0.461908633,1.162277143,170.3277975,0,35.44307838,48.7439799,0,28.7672231,0,42.3574868,1.25408643,0.14044387,0.176616414,0,0,2,0.092772384,0.031533923,0.482758621,0.080240052,-0.072659171,-0.059692506,0.035630588,0.024769207,-0.197366349,0.973517575,0.973800738,1.154551789,1.1076382,0.978021642,1.01469227,3.27359794,45.75520748,33.62857852,86.64387922,71.87425854,0.048781676,0.012701377,0.009279185,0.008434672
Cc1ccc(/N=N/c2ccc(N3C(=O)c4ccc(C(=O)Nc5ccc(Cc6ccc(NC=O)cc6)cc5)cc4C3=O)cc2N2C(=O)c3ccccc3C2=O)cc1,5.332195273,1.549517906,127.116871,-10.53934538,-7.708521485,0.003376349,0.223556706,-0.106349799,-0.152782393,0.057011673,0.077914128,0.037141321,-0.098673924,-0.01496621,0.002954844,0.099318786,0.103657056,0.16317711,-0.022523772,-0.009253813,0.045976141,1.114693885,0.876906749,1.071231204,1.077694743,1.168764181,0.924754938,1.027330949,0.513153751,0.972810844,0.802328163,0.977622536,1.077537157,1.315365254,1.117697785,0.820788595,0.914780368,0.455924824,-0.380059028,11.69503165,0.026777524,0.005133789,1,0,0.390151515,0.035714286,4.440954451,0.226754273,0.468681098,0.241335901,109.4006008,0,35.94599395,26.49017394,36.39820241,28.7672231,0,26.08264166,1.491122659,0.226086381,0.191505014,0,0,2,0.073260073,0.024275362,0.482758621,-0.117435205,0.05810139,-0.038638659,0.029221987,0.139122655,-0.002931026,1.228244756,1.116951958,0.993853802,0.854983857,0.952698888,1.039486495,3.265489104,54.19219097,39.31596479,48.53093655,55.45467375,0.039199522,0.011124647,0.008793505,0.006950839
Cc1ccc(/N=N/c2ccc(N3C(=O)c4ccc(C(=O)Nc5ccc(Cc6ccc(NC=O)c(C)c6)cc5C)cc4C3=O)cc2N2C(=O)c3ccccc3C2=O)cc1,5.366448616,1.577654548,136.5086648,-1167.784762,-9.694794936,0.003111237,0.22647396,-0.085089596,-0.119802738,0.039173054,0.089178375,0.039760239,0.045037252,-0.009683093,-0.022437532,0.0969015,0.078148313,0.058352439,-0.023688848,0.019740484,0.152719053,1.106267149,0.859435955,1.071125493,1.007804979,1.179018026,0.978932322,0.959731412,0.516498359,1.000406434,0.896982702,0.852572869,1.098604772,1.197914054,1.148353237,0.92773465,0.923813153,0.456365049,-0.380059774,11.69291646,0.026419096,0.005249142,1,0,0.412408759,0.034482759,4.514407718,0.222090746,0.485073307,0.394181114,122.242244,0,35.94599395,43.30446319,36.39820241,28.7672231,0,30.37789715,1.491122659,0.21819166,0.184871911,0,0,2,0.079532164,0.026460481,0.482758621,-0.128411684,0.00483745,-0.039769531,0.028745719,0.170110435,0.001041099,1.195518927,1.054741126,0.93444068,0.87361337,0.817639659,1.025192275,3.266487779,53.25854193,39.31596479,36.39820241,69.30214815,0.040684624,0.011890756,0.009002837,0.007362799
Cc1ccc(/N=N/c2ccc(N(CCOC=O)CCOC(=O)c3ccc4c(c3)C(=O)N(c3cccc(N5C(=O)c6ccccc6C5=O)c3)C4=O)cc2)cc1,5.079635077,1.405969484,-61.62194081,-32.42606578,-2.954316651,0.001490526,0.225614845,-0.001781457,-0.134722497,0.088520699,0.05902468,0.05335332,0.016240628,-0.009398335,-0.073864729,0.130232845,-0.021510113,0.098783862,-0.134092794,-0.078124954,0.031527091,1.063075854,0.922444914,1.23462798,0.989441753,1.112520751,1.003695076,0.955396967,0.516469352,1.037053007,0.906439929,0.989848495,1.123707171,1.319091686,1.024141932,0.888160914,0.92746677,0.51589897,-0.492943499,11.69507263,0.028213049,0.005351312,4,0,0.365562914,0.027777778,4.547974492,0.234509753,0.496314377,0.267704559,91.85287616,0,62.37352181,26.7380435,30.33183534,28.7672231,0,17.85083837,1.614110239,0.201058908,0.27140823,0,0,2,0.078431373,0.022364499,0.5,-0.182381094,-0.012835527,-0.025399281,-0.014439817,0.113135899,0.064430876,1.212368505,1.055965069,0.965499187,0.922581599,0.97896133,1.099572476,3.260565664,53.28109595,63.65631537,48.53093655,48.22184934,0.032554278,0.010131276,0.007386136,0.006335837
Cc1cc2cc3cc(C)c(N4C(=O)c5cccc6c(C(=O)c7ccc(C(=O)c8ccc9c%10c(cccc8%10)C(=O)N(C)C9=O)cc7)ccc(c56)C4=O)cc3nc2cc1C,5.534965633,1.536494347,157.4996444,-534.6792278,-6.346264206,0.001065458,0.229829229,-0.015809302,0.019410849,0.079406634,-0.074173014,0.047469754,-0.13191089,-0.006720317,-0.095038417,-0.134340909,0.262249235,-0.047420438,-0.049908979,-0.003037167,0.032080239,1.106196659,1.210148879,0.708802381,0.822688283,1.058643146,1.107336181,1.036963193,0.508773489,1.060107516,1.00004101,1.041925599,1.283390659,1.174061913,1.033252059,1.025827167,1.077177767,0.45706633,-0.39797474,11.65774282,0.024210767,0.005381583,0,0,0.498194946,0,4.478325872,0.205800476,0.458177746,0.258646629,114.9640523,9.883888252,52.12676904,32.31596186,17.51103321,28.7672231,0,47.14524368,1.578395627,0.111760024,0.186106714,1,1,0,0.087606838,0.025442478,0.481481481,0.110474416,-0.096897063,-0.049096016,0.033445626,0.068941184,-0.108935406,1.068107331,0.991214816,1.132618211,1.032340935,1.004389695,1.010212627,3.322279829,54.87775325,16.72078771,90.99550603,25.98020854,0.05151184,0.012480444,0.008958333,0.007405053
