smile,value_min,value_max,value_mean,labled,Temperature,Frequency,ATSC1d,AATSC8i,MATS3dv,MATS5d,MATS7d,MATS1s,MATS3s,MATS1v,MATS7are,MATS1i,GATS8d,GATS8m,GATS2v,GATS6v,GATS8v,GATS7p,GATS7i,AXp-2d,SdssC,SaaaC,MINdO,IC1,CIC5,PEOE_VSA8,SMR_VSA6,SlogP_VSA3,EState_VSA3,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA10,n6HRing,naRing,JGI8,JGI10
[H]c1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)c2)c1,0.0045,0.0045,0.0045,0,0.388888889,0.232688192,0.185526759,0.426035604,0.747101586,0.50365129,0.585236931,0,0.721206944,0.840183784,0.702227962,0.758664081,0.347895354,0.661395454,0.340320884,0.490772717,0.46656808,0,0.587421363,0.348816784,0.79672042,0.297804484,0.365693395,0.341155982,0.048695476,0,0.185409311,0.687978291,0,0.213629318,0,0.11346304,0.319552058,0,0.222222222,0.399802249,0.777618831
[H]c1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)c2)c1,0.0036,0.0036,0.0036,0,0.388888889,0.310250922,0.185526759,0.426035604,0.747101586,0.50365129,0.585236931,0,0.721206944,0.840183784,0.702227962,0.758664081,0.347895354,0.661395454,0.340320884,0.490772717,0.46656808,0,0.587421363,0.348816784,0.79672042,0.297804484,0.365693395,0.341155982,0.048695476,0,0.185409311,0.687978291,0,0.213629318,0,0.11346304,0.319552058,0,0.222222222,0.399802249,0.777618831
[H]c1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)c2)c1,0.0119,0.0119,0.0119,0,0.388888889,0.542939114,0.168368034,0.486723587,0.538547309,0.587147421,0.500684207,0.149644019,0.467775953,0.678427288,0.564481308,0.678616252,0.354386384,0.638179827,0.515692196,0.647527058,0.405028598,0.306845043,0.719421309,0.413929031,0.84375597,0.297804484,0.337881673,0.407217614,0.02761097,0,0.185409311,0.343989146,0,0.213629318,0,0.11346304,0.159776029,0,0.222222222,0.307647745,0.466011651
[H]c1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)c2)c1,0.0108,0.0108,0.0108,0,0.388888889,0.465376384,0.168368034,0.486723587,0.538547309,0.587147421,0.500684207,0.149644019,0.467775953,0.678427288,0.564481308,0.678616252,0.354386384,0.638179827,0.515692196,0.647527058,0.405028598,0.306845043,0.719421309,0.413929031,0.84375597,0.297804484,0.337881673,0.407217614,0.02761097,0,0.185409311,0.343989146,0,0.213629318,0,0.11346304,0.159776029,0,0.222222222,0.307647745,0.466011651
[H]c1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)c2)c1,0.0054,0.0054,0.0054,0,0.388888889,0.387813653,0.168368034,0.486723587,0.538547309,0.587147421,0.500684207,0.149644019,0.467775953,0.678427288,0.564481308,0.678616252,0.354386384,0.638179827,0.515692196,0.647527058,0.405028598,0.306845043,0.719421309,0.413929031,0.84375597,0.297804484,0.337881673,0.407217614,0.02761097,0,0.185409311,0.343989146,0,0.213629318,0,0.11346304,0.159776029,0,0.222222222,0.307647745,0.466011651
[H]c1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)c2)c1,0.0054,0.0054,0.0054,0,0.388888889,0.155125461,0.168368034,0.486723587,0.538547309,0.587147421,0.500684207,0.149644019,0.467775953,0.678427288,0.564481308,0.678616252,0.354386384,0.638179827,0.515692196,0.647527058,0.405028598,0.306845043,0.719421309,0.413929031,0.84375597,0.297804484,0.337881673,0.407217614,0.02761097,0,0.185409311,0.343989146,0,0.213629318,0,0.11346304,0.159776029,0,0.222222222,0.307647745,0.466011651
[H]c1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)c2)c1,0.0048,0.0048,0.0048,0,0.388888889,0.232688192,0.168368034,0.486723587,0.538547309,0.587147421,0.500684207,0.149644019,0.467775953,0.678427288,0.564481308,0.678616252,0.354386384,0.638179827,0.515692196,0.647527058,0.405028598,0.306845043,0.719421309,0.413929031,0.84375597,0.297804484,0.337881673,0.407217614,0.02761097,0,0.185409311,0.343989146,0,0.213629318,0,0.11346304,0.159776029,0,0.222222222,0.307647745,0.466011651
[H]c1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)c2)c1,0.0034,0.0034,0.0034,0,0.388888889,0.310250922,0.168368034,0.486723587,0.538547309,0.587147421,0.500684207,0.149644019,0.467775953,0.678427288,0.564481308,0.678616252,0.354386384,0.638179827,0.515692196,0.647527058,0.405028598,0.306845043,0.719421309,0.413929031,0.84375597,0.297804484,0.337881673,0.407217614,0.02761097,0,0.185409311,0.343989146,0,0.213629318,0,0.11346304,0.159776029,0,0.222222222,0.307647745,0.466011651
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0475,0.0475,0.0475,0,0.666666667,0.077562731,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0447,0.0447,0.0447,0,0.666666667,0.155125461,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0425,0.0425,0.0425,0,0.666666667,0.232688192,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0345,0.0345,0.0345,0,0.555555556,0.077562731,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0332,0.0332,0.0332,0,0.666666667,0.310250922,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0277,0.0277,0.0277,0,0.555555556,0.155125461,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0227,0.0227,0.0227,0,0.666666667,0.387813653,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0226,0.0226,0.0226,0,0.555555556,0.232688192,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0189,0.0189,0.0189,0,0.444444444,0.077562731,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0153,0.0153,0.0153,0,0.555555556,0.310250922,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0147,0.0147,0.0147,0,0.666666667,0.465376384,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0131,0.0131,0.0131,0,0.444444444,0.155125461,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0101,0.0101,0.0101,0,0.555555556,0.387813653,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0098,0.0098,0.0098,0,0.444444444,0.232688192,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0079,0.0079,0.0079,0,0.333333333,0.077562731,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0079,0.0079,0.0079,0,0.666666667,0.542939114,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0068,0.0068,0.0068,0,0.555555556,0.465376384,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0062,0.0062,0.0062,0,0.444444444,0.310250922,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0054,0.0054,0.0054,0,0.333333333,0.155125461,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0046,0.0046,0.0046,0,0.444444444,0.387813653,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0037,0.0037,0.0037,0,0.333333333,0.232688192,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0035,0.0035,0.0035,0,0.222222222,0.077562731,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0032,0.0032,0.0032,0,0.555555556,0.542939114,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0029,0.0029,0.0029,0,0.333333333,0.310250922,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0029,0.0029,0.0029,0,0.444444444,0.465376384,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0026,0.0026,0.0026,0,0.111111111,0.077562731,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0024,0.0024,0.0024,0,0.222222222,0.155125461,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0024,0.0024,0.0024,0,0.333333333,0.387813653,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0021,0.0021,0.0021,0,0.333333333,0.465376384,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0018,0.0018,0.0018,0,0.111111111,0.155125461,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0018,0.0018,0.0018,0,0.444444444,0.542939114,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0015,0.0015,0.0015,0,0.333333333,0.542939114,0.405122772,0.789846864,0.40331225,0.232041205,0.554780226,0.743942664,0.179395554,0.333465305,0.148304199,0.595654511,0.1715957,0.646182448,0.740052453,0.714833232,0.345552331,0.733970395,0.941389786,0.440352211,0.84315097,0.297804484,0.434196744,0.392316743,0.274032959,0.249602822,0.185409311,0,0.101090653,0.925727043,0.0457708,0.502024077,0.299623811,0,0.555555556,0.04732223,0.201048478
