smile,value_min,value_max,value_mean,labled,testTemperature,testfrequency,MATS3dv,MATS1s,MATS3m,MATS6v,MATS7are,MATS1i,GATS8m,GATS8v,GATS1i,GATS7i,SaaaC,AETA_beta_ns_d,IC2,MIC5,EState_VSA4,EState_VSA6,EState_VSA7,EState_VSA10,JGI10,CSC1=CC=CC=C1,COC1=CC=C2CNCC2=C1,CC(C)=O,CC1=CC=C2CN(C)CC2=C1,CC1=CC=CC(N)=C1,CCC1=CC=C(N)C=C1,CN1CC2=CC=C(O)C=C2C1,FCC1=CC=CC=C1,C1=CC=C(CC2=CC=CC=C2)C=C1,CC1=CC=C(O)C=C1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0425,0.0425,0.0425,0,0.666666667,0.232688192,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0345,0.0345,0.0345,0,0.555555556,0.077562731,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0332,0.0332,0.0332,0,0.666666667,0.310250922,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0277,0.0277,0.0277,0,0.555555556,0.155125461,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0227,0.0227,0.0227,0,0.666666667,0.387813653,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0226,0.0226,0.0226,0,0.555555556,0.232688192,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0189,0.0189,0.0189,0,0.444444444,0.077562731,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0153,0.0153,0.0153,0,0.555555556,0.310250922,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0147,0.0147,0.0147,0,0.666666667,0.465376384,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0131,0.0131,0.0131,0,0.444444444,0.155125461,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0101,0.0101,0.0101,0,0.555555556,0.387813653,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0098,0.0098,0.0098,0,0.444444444,0.232688192,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0079,0.0079,0.0079,0,0.333333333,0.077562731,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0079,0.0079,0.0079,0,0.666666667,0.542939114,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0068,0.0068,0.0068,0,0.555555556,0.465376384,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0062,0.0062,0.0062,0,0.444444444,0.310250922,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0054,0.0054,0.0054,0,0.333333333,0.155125461,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0046,0.0046,0.0046,0,0.444444444,0.387813653,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0037,0.0037,0.0037,0,0.333333333,0.232688192,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0035,0.0035,0.0035,0,0.222222222,0.077562731,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0032,0.0032,0.0032,0,0.555555556,0.542939114,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0029,0.0029,0.0029,0,0.333333333,0.310250922,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0029,0.0029,0.0029,0,0.444444444,0.465376384,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0026,0.0026,0.0026,0,0.111111111,0.077562731,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0024,0.0024,0.0024,0,0.222222222,0.155125461,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0024,0.0024,0.0024,0,0.333333333,0.387813653,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0021,0.0021,0.0021,0,0.333333333,0.465376384,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0018,0.0018,0.0018,0,0.111111111,0.155125461,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0018,0.0018,0.0018,0,0.444444444,0.542939114,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0015,0.0015,0.0015,0,0.333333333,0.542939114,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0013,0.0013,0.0013,0,0,0.155125461,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0013,0.0013,0.0013,0,0,0.077562731,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0013,0.0013,0.0013,0,0.111111111,0.542939114,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0013,0.0013,0.0013,0,0.111111111,0.465376384,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0013,0.0013,0.0013,0,0.111111111,0.387813653,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0013,0.0013,0.0013,0,0.111111111,0.310250922,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0013,0.0013,0.0013,0,0.111111111,0.232688192,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0013,0.0013,0.0013,0,0.222222222,0.542939114,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0013,0.0013,0.0013,0,0.222222222,0.465376384,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0013,0.0013,0.0013,0,0.222222222,0.387813653,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0013,0.0013,0.0013,0,0.222222222,0.310250922,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0013,0.0013,0.0013,0,0.222222222,0.232688192,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.001,0.001,0.001,0,0,0.542939114,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.001,0.001,0.001,0,0,0.465376384,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.001,0.001,0.001,0,0,0.387813653,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.001,0.001,0.001,0,0,0.310250922,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.001,0.001,0.001,0,0,0.232688192,0.40331225,0.743942664,0.554856965,0.37327946,0.148304199,0.595654511,0.646182448,0.345552331,0.277504629,0.941389786,0.297804484,0.436507937,0.422000325,0.62049986,0.074604306,0.925727043,0.0457708,0.299623811,0.201048478,0,2,0,0,0,0,1,0,0,2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.052,0.052,0.052,0,0.755555556,0.155125461,0.598109618,0.542583463,0.750535636,0.415391824,0.618589151,0.795289849,0.546611006,0.3212505,0.022737236,0.639310371,0.297804484,0.309859155,0.641564331,0.691617905,0.092364375,0.498468408,0.131699894,0.299623811,0.370102903,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.05,0.05,0.05,0,0.755555556,0.232688192,0.598109618,0.542583463,0.750535636,0.415391824,0.618589151,0.795289849,0.546611006,0.3212505,0.022737236,0.639310371,0.297804484,0.309859155,0.641564331,0.691617905,0.092364375,0.498468408,0.131699894,0.299623811,0.370102903,0,0,0,1,0,0,0,0,1,0
