smile,value_min,value_max,value_mean,labled,testTemperature,testfrequency,VR3_A,AATS6p,AATS8i,ATSC6m,ATSC1are,ATSC3p,AATSC3s,AATSC8v,AATSC3se,MATS3dv,MATS1d,MATS7d,MATS6v,MATS1se,MATS3are,MATS7are,MATS1p,MATS6p,MATS5i,GATS3dv,GATS8dv,GATS2d,GATS5d,GATS4m,GATS7m,GATS8m,GATS2v,GATS4are,GATS5are,GATS6are,GATS2p,GATS4p,GATS5p,GATS8p,GATS4i,GATS6i,C1SP3,SsssN,ETA_shape_y,AETA_dBeta,PEOE_VSA7,SMR_VSA3,SlogP_VSA2,SlogP_VSA5,EState_VSA7,AMID_C,AMID_N,AMID_X,nFaRing,nFAHRing,TopoPSA,JGI3,mZagreb2
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,3.7,3.7,3.7,0,0.388888889,0.446546712,0.039635516,0.759314144,0.231233515,0.709339758,0.805840276,0.665858383,0.479857142,0.707384637,0.453843446,0.31941703,0.397622504,0.628687931,0.382180301,0.404057909,0.408796032,0.149340006,0.574625409,0.285581925,0.869037761,0.544225127,0.456894035,0.443721398,0.345684604,0.618979348,0.745346615,0.484116004,0.632649656,0.462761206,0.532520562,0.44759199,0.496308797,0.53291533,0.22951155,0.426940229,0.493017237,0.523960223,0,0.405331081,0.476639266,0.787029624,0.161967164,0.178801327,0.192794907,0.187784537,0.031966588,0.619725616,0.425110662,0,0,0.5,0.037533627,0.396829503,0.065254722
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,3.67,3.67,3.67,0,0.382222222,0.446546712,0.039635516,0.759314144,0.231233515,0.709339758,0.805840276,0.665858383,0.479857142,0.707384637,0.453843446,0.31941703,0.397622504,0.628687931,0.382180301,0.404057909,0.408796032,0.149340006,0.574625409,0.285581925,0.869037761,0.544225127,0.456894035,0.443721398,0.345684604,0.618979348,0.745346615,0.484116004,0.632649656,0.462761206,0.532520562,0.44759199,0.496308797,0.53291533,0.22951155,0.426940229,0.493017237,0.523960223,0,0.405331081,0.476639266,0.787029624,0.161967164,0.178801327,0.192794907,0.187784537,0.031966588,0.619725616,0.425110662,0,0,0.5,0.037533627,0.396829503,0.065254722
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,3.4,3.4,3.4,0,0.388888889,0.898144585,0.039635516,0.759314144,0.231233515,0.709339758,0.805840276,0.665858383,0.479857142,0.707384637,0.453843446,0.31941703,0.397622504,0.628687931,0.382180301,0.404057909,0.408796032,0.149340006,0.574625409,0.285581925,0.869037761,0.544225127,0.456894035,0.443721398,0.345684604,0.618979348,0.745346615,0.484116004,0.632649656,0.462761206,0.532520562,0.44759199,0.496308797,0.53291533,0.22951155,0.426940229,0.493017237,0.523960223,0,0.405331081,0.476639266,0.787029624,0.161967164,0.178801327,0.192794907,0.187784537,0.031966588,0.619725616,0.425110662,0,0,0.5,0.037533627,0.396829503,0.065254722
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,2.99,3.74,3.2825,0,0.384444444,0.318961937,0.039635516,0.759314144,0.231233515,0.709339758,0.805840276,0.665858383,0.479857142,0.707384637,0.453843446,0.31941703,0.397622504,0.628687931,0.382180301,0.404057909,0.408796032,0.149340006,0.574625409,0.285581925,0.869037761,0.544225127,0.456894035,0.443721398,0.345684604,0.618979348,0.745346615,0.484116004,0.632649656,0.462761206,0.532520562,0.44759199,0.496308797,0.53291533,0.22951155,0.426940229,0.493017237,0.523960223,0,0.405331081,0.476639266,0.787029624,0.161967164,0.178801327,0.192794907,0.187784537,0.031966588,0.619725616,0.425110662,0,0,0.5,0.037533627,0.396829503,0.065254722
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,3.09,3.36,3.176,0,0.384444444,0.446546712,0.039635516,0.759314144,0.231233515,0.709339758,0.805840276,0.665858383,0.479857142,0.707384637,0.453843446,0.31941703,0.397622504,0.628687931,0.382180301,0.404057909,0.408796032,0.149340006,0.574625409,0.285581925,0.869037761,0.544225127,0.456894035,0.443721398,0.345684604,0.618979348,0.745346615,0.484116004,0.632649656,0.462761206,0.532520562,0.44759199,0.496308797,0.53291533,0.22951155,0.426940229,0.493017237,0.523960223,0,0.405331081,0.476639266,0.787029624,0.161967164,0.178801327,0.192794907,0.187784537,0.031966588,0.619725616,0.425110662,0,0,0.5,0.037533627,0.396829503,0.065254722
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,2.76,3.5,3.13,0,0.388888889,0.893093424,0.039635516,0.759314144,0.231233515,0.709339758,0.805840276,0.665858383,0.479857142,0.707384637,0.453843446,0.31941703,0.397622504,0.628687931,0.382180301,0.404057909,0.408796032,0.149340006,0.574625409,0.285581925,0.869037761,0.544225127,0.456894035,0.443721398,0.345684604,0.618979348,0.745346615,0.484116004,0.632649656,0.462761206,0.532520562,0.44759199,0.496308797,0.53291533,0.22951155,0.426940229,0.493017237,0.523960223,0,0.405331081,0.476639266,0.787029624,0.161967164,0.178801327,0.192794907,0.187784537,0.031966588,0.619725616,0.425110662,0,0,0.5,0.037533627,0.396829503,0.065254722
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,3.12,3.12,3.12,0,0.377777778,0.446546712,0.039635516,0.759314144,0.231233515,0.709339758,0.805840276,0.665858383,0.479857142,0.707384637,0.453843446,0.31941703,0.397622504,0.628687931,0.382180301,0.404057909,0.408796032,0.149340006,0.574625409,0.285581925,0.869037761,0.544225127,0.456894035,0.443721398,0.345684604,0.618979348,0.745346615,0.484116004,0.632649656,0.462761206,0.532520562,0.44759199,0.496308797,0.53291533,0.22951155,0.426940229,0.493017237,0.523960223,0,0.405331081,0.476639266,0.787029624,0.161967164,0.178801327,0.192794907,0.187784537,0.031966588,0.619725616,0.425110662,0,0,0.5,0.037533627,0.396829503,0.065254722
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,3.051,3.051,3.051,0,0.388888889,0.191377162,0.039635516,0.759314144,0.231233515,0.709339758,0.805840276,0.665858383,0.479857142,0.707384637,0.453843446,0.31941703,0.397622504,0.628687931,0.382180301,0.404057909,0.408796032,0.149340006,0.574625409,0.285581925,0.869037761,0.544225127,0.456894035,0.443721398,0.345684604,0.618979348,0.745346615,0.484116004,0.632649656,0.462761206,0.532520562,0.44759199,0.496308797,0.53291533,0.22951155,0.426940229,0.493017237,0.523960223,0,0.405331081,0.476639266,0.787029624,0.161967164,0.178801327,0.192794907,0.187784537,0.031966588,0.619725616,0.425110662,0,0,0.5,0.037533627,0.396829503,0.065254722
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,3.03,3.03,3.03,0,0.38,0.382754324,0.039635516,0.759314144,0.231233515,0.709339758,0.805840276,0.665858383,0.479857142,0.707384637,0.453843446,0.31941703,0.397622504,0.628687931,0.382180301,0.404057909,0.408796032,0.149340006,0.574625409,0.285581925,0.869037761,0.544225127,0.456894035,0.443721398,0.345684604,0.618979348,0.745346615,0.484116004,0.632649656,0.462761206,0.532520562,0.44759199,0.496308797,0.53291533,0.22951155,0.426940229,0.493017237,0.523960223,0,0.405331081,0.476639266,0.787029624,0.161967164,0.178801327,0.192794907,0.187784537,0.031966588,0.619725616,0.425110662,0,0,0.5,0.037533627,0.396829503,0.065254722
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,2.6,3.413,3.012571429,0,0.384444444,0.25516955,0.039635516,0.759314144,0.231233515,0.709339758,0.805840276,0.665858383,0.479857142,0.707384637,0.453843446,0.31941703,0.397622504,0.628687931,0.382180301,0.404057909,0.408796032,0.149340006,0.574625409,0.285581925,0.869037761,0.544225127,0.456894035,0.443721398,0.345684604,0.618979348,0.745346615,0.484116004,0.632649656,0.462761206,0.532520562,0.44759199,0.496308797,0.53291533,0.22951155,0.426940229,0.493017237,0.523960223,0,0.405331081,0.476639266,0.787029624,0.161967164,0.178801327,0.192794907,0.187784537,0.031966588,0.619725616,0.425110662,0,0,0.5,0.037533627,0.396829503,0.065254722
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,2.5,3,2.805,0,0.382222222,0.491135677,0.039635516,0.759314144,0.231233515,0.709339758,0.805840276,0.665858383,0.479857142,0.707384637,0.453843446,0.31941703,0.397622504,0.628687931,0.382180301,0.404057909,0.408796032,0.149340006,0.574625409,0.285581925,0.869037761,0.544225127,0.456894035,0.443721398,0.345684604,0.618979348,0.745346615,0.484116004,0.632649656,0.462761206,0.532520562,0.44759199,0.496308797,0.53291533,0.22951155,0.426940229,0.493017237,0.523960223,0,0.405331081,0.476639266,0.787029624,0.161967164,0.178801327,0.192794907,0.187784537,0.031966588,0.619725616,0.425110662,0,0,0.5,0.037533627,0.396829503,0.065254722
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccccc5)cc3)C4=O)ccc21,3.57,3.57,3.57,0,0.382222222,0.25516955,0.106120035,0.714450492,0.244496981,0.714043355,0.805524236,0.682183456,0.489357673,0.865339282,0.382352166,0.225028505,0.35862567,0.789710422,0.368459229,0.409261707,0.266430424,0.451466932,0.43375325,0.23732568,0.824748807,0.692984682,0.371875778,0.47959125,0.306313976,0.66922969,0.518327488,0.309414967,0.724382062,0.564289964,0.384289148,0.328953393,0.677896169,0.420127436,0.264816954,0.317943395,0.422385711,0.576948605,0,0.401262473,0.379769826,0.814411529,0.257582724,0.178801327,0.192794907,0.187784537,0.159832938,0.675076552,0.288640548,0,0,0.5,0.076946069,0.256581238,0.127074986
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccccc5)cc3)C4=O)ccc21,3.51,3.51,3.51,0,0.382222222,0.446546712,0.106120035,0.714450492,0.244496981,0.714043355,0.805524236,0.682183456,0.489357673,0.865339282,0.382352166,0.225028505,0.35862567,0.789710422,0.368459229,0.409261707,0.266430424,0.451466932,0.43375325,0.23732568,0.824748807,0.692984682,0.371875778,0.47959125,0.306313976,0.66922969,0.518327488,0.309414967,0.724382062,0.564289964,0.384289148,0.328953393,0.677896169,0.420127436,0.264816954,0.317943395,0.422385711,0.576948605,0,0.401262473,0.379769826,0.814411529,0.257582724,0.178801327,0.192794907,0.187784537,0.159832938,0.675076552,0.288640548,0,0,0.5,0.076946069,0.256581238,0.127074986
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccccc5)cc3)C4=O)ccc21,2.88,3.5,3.11,0,0.384444444,0.25516955,0.106120035,0.714450492,0.244496981,0.714043355,0.805524236,0.682183456,0.489357673,0.865339282,0.382352166,0.225028505,0.35862567,0.789710422,0.368459229,0.409261707,0.266430424,0.451466932,0.43375325,0.23732568,0.824748807,0.692984682,0.371875778,0.47959125,0.306313976,0.66922969,0.518327488,0.309414967,0.724382062,0.564289964,0.384289148,0.328953393,0.677896169,0.420127436,0.264816954,0.317943395,0.422385711,0.576948605,0,0.401262473,0.379769826,0.814411529,0.257582724,0.178801327,0.192794907,0.187784537,0.159832938,0.675076552,0.288640548,0,0,0.5,0.076946069,0.256581238,0.127074986
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(S(=O)(=O)c6ccc(Oc7ccccc7)c(-c7ccc(C(F)(F)F)cc7)c6)cc5-c5ccc(C(F)(F)F)cc5)cc3)C4=O)ccc21,2.9,2.9,2.9,0,0.384444444,0.446546712,0.234685498,0.907953806,0.248202169,0.705886804,0.68037084,0.344160888,0.68197113,0.622514449,0.39850745,0.260919242,0.115145155,0.595530127,0.423825451,0.747856547,0.427488122,0.380083721,0.359672116,0.31700578,0.830640572,0.508325657,0.304911249,0.481379883,0.225955092,0.80158231,0.561023063,0.524981048,0.68613261,0.549105857,0.264040365,0.017423018,0.476824745,0.343745643,0.217468378,0.534972304,0.162828441,0.122539584,0.142857143,0.36865792,0.191937846,0.743107162,0.540466028,0.178801327,0.304761942,0.238215668,0,0.51496011,0.00908674,0.356632539,0,0.5,0.297920492,0.138471884,0.427017745
O=C1NC(=O)c2cc(C(c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)(C(F)(F)F)C(F)(F)F)ccc21,2.56,2.66,2.61,0,0.388888889,0.446546712,0.081344101,0.433259383,0.8432118,0.624880865,0.723105943,0.526024207,0.05576825,0.640516811,0.287934812,0.458234875,0.207162559,0.330457075,0.477081019,0.574197958,0.382867243,0.794619026,0.55866653,0.24330103,0.466022622,0.268000936,0.345141344,0.418693306,0.180035454,0.207933698,0.136721065,0.41169111,0.581752118,0.277560722,0.841494183,0.749296152,0.25574804,0.691435401,0.300716612,0.250013547,0.511178373,0.837208452,0.142857143,0.310733275,0.193409007,0.425637808,0.161967164,0.178801327,0.357099614,0.238215668,0.0280167,0.164602837,0.257704418,0.68709262,0,0.5,0.037533627,0.899795926,0.134516314
O=C1NC(=O)c2cc(C(c3ccc4c(c3)C(=O)N(c3cccc(-c5cc(-c6ccccc6)cc(C(c6ccccc6)(c6ccccc6)c6ccccc6)c5)c3)C4=O)(C(F)(F)F)C(F)(F)F)ccc21,2.33,2.33,2.33,0,0.377777778,0.318961937,0.228398496,0.743875535,0.196420641,0.677865529,0.805191645,0.590272992,0.509112045,0.531464013,0.540149118,0.49232308,0.43604896,0.446473123,0.451741516,0.681135619,0.541539013,0.744494233,0.680343696,0.308237718,0.696670464,0.304136598,0.195973594,0.510075834,0.274230785,0.183775013,0.280938911,0.327702767,0.69691448,0.140721318,0.488638055,0.293824836,0.421490801,0.383051113,0.304017584,0.448097925,0.315897925,0.453147816,0.142857143,0.325292332,0.032911744,0.731549946,0.409056459,0.178801327,0.357099614,0.33907793,0.539482101,0.778404146,0.021242435,0.373862828,0,0.5,0.037533627,0.505632033,0.411562679
O=C1NC(=O)c2cc(C(c3ccc4c(c3)C(=O)N(c3cccc(C(F)(F)F)c3)C4=O)(C(F)(F)F)C(F)(F)F)ccc21,2.27,2.27,2.27,0,0.388888889,0.446546712,0.101140284,0.420665344,0.85281951,0.613987734,0.719392349,0.454387085,0.114827771,0.577588788,0.263157575,0.366698481,0.024207354,0.367563282,0.521378517,0.619635827,0.386609493,0.713506732,0.555198861,0.232119608,0.500300206,0.304298487,0.357913356,0.389956452,0.130732782,0.414698622,0.083469958,0.395478195,0.528082247,0.346061244,0.680339569,0.664701606,0.150385585,0.636444222,0.252211106,0.345643115,0.405800356,0.71367489,0.214285714,0.225854905,0.195255454,0.312484134,0.185871054,0.178801327,0.357099614,0.263431234,0,0,0.207579845,0.928926456,0,0.5,0.037533627,0.853183433,0.161991986
O=C1NC(=O)c2cc(C(c3ccc4c(c3)C(=O)N(c3ccc(-c5cc(-c6ccccc6)cc(C(c6ccccc6)(c6ccccc6)c6ccccc6)c5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)ccc21,2.56,2.56,2.56,0,0.377777778,0.318961937,0.24044007,0.713374183,0.205377408,0.680239578,0.805191645,0.590272992,0.511673451,0.534379141,0.540149118,0.481522226,0.43604896,0.414602191,0.456068507,0.681135619,0.541539013,0.757866775,0.680343696,0.315919343,0.684984086,0.313202524,0.172078025,0.518622233,0.258405122,0.204605918,0.287149587,0.309385655,0.69691448,0.144510103,0.484441259,0.300386896,0.421490801,0.396792361,0.323351304,0.47691474,0.310752003,0.457759843,0.142857143,0.321388029,0.032911744,0.731549946,0.409056459,0.178801327,0.357099614,0.33907793,0.507515514,0.778400928,0.021116712,0.373862273,0,0.5,0.037533627,0.505632033,0.411562679
O=C1C=CC(=O)N1c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)CCC5=O)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,2.8,2.8,2.8,0,0.388888889,0.446546712,0.192601486,0.146148576,1,0.581887187,0.615403159,0.564726139,0.07717186,1,0,0.250433635,0,0.867135556,0.478072452,0.533087004,0.233708659,0.66218769,0.137411732,0.233217473,0.503427663,0.485839635,0.820816699,0.387298341,0.167975771,0.342726538,0.314372431,0.883773024,0.794075264,0.324205983,0.491752061,0.615468139,0.555370872,0.465951574,0.469414465,0,0.418378153,0.620430576,0.285714286,0.365316654,0.047563402,0.272751535,0.257582724,0,0.357099614,0.159065213,0,0.03233268,0.089983469,0.891551207,0,0,0.078824886,0.614322172,0.301659989
O=C1C=CC(=O)N1c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)CCC5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,3,3,3,0,0.388888889,0.446546712,0.199376234,0.083783725,0.293294599,0.524042035,0.713502604,0.713844863,0.073647781,0.976511432,0.067550481,0.219922699,0.197141095,1,0.451937481,0.513232222,0.165774446,1,0.101605234,0.376732347,0.446516469,0.623964513,0.254714461,0.533484811,0.091726826,0.34073496,0,0.105775479,0.880500856,0.358983343,0.65896889,0.668161453,0.749906588,0.542075299,0.561166751,0.193666494,0.563680221,0.526515064,0.142857143,0.550906551,0.026611169,0.43714972,0.305390503,0,0.357099614,0.108634082,0,0.287973448,0.146879745,0.518523933,0,0,0.078824886,0.589299095,0.244419004
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,3.09,3.09,3.09,0,0.384444444,0.701716261,0.020131766,0.269946964,0.286046393,0.683926385,0.878636287,0.709711536,0.394419374,0.535000557,0.332059788,0.157304446,0.280068916,0.639770778,0.446166027,0.570509516,0.114579009,0.556861188,0.09597572,0.415706813,0.449836217,0.731167721,0.635281482,0.637584235,0.118625763,0.501192218,0.237629323,0.703991285,0.893512327,0.226503285,0.274986768,0.470187722,0.809684136,0.397105937,0.509022781,0.309237939,0.220528665,0.388281767,0,0.610816425,0.254455844,0.594905554,0.139459966,0,0.192794907,0.050431131,0.12786635,0.520939135,0.48067152,0,0,0,0,0.301225542,0.060675444
O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccccc4)c(=O)c3cc12,3.184,3.184,3.184,0,0.388888889,0.357368781,0.013413969,0.586431139,0.085211905,0.721191349,0.769339176,0.685214729,0.309154571,0.453952,0.336597864,0.352882569,0.372418229,0.59898585,0.09703226,0.239140151,0.289676385,0.516781387,0.496541345,0.21949486,0.557670371,0.514956591,0.301188349,0.349326167,0.464224002,0.601368369,0.744938036,0.321597899,0.596862839,0.577070887,0.675975633,0.382868922,0.48011878,0.376964823,0.267496662,0.898248629,0.433885413,0.316550708,0,0.186882434,0.586667629,0.843729529,0.070314978,0.321198673,0.005545001,0,0,0.371009819,0.613343389,0,0.5,0,0.060805329,0.561795282,0.012593017
O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccccc4)c(=O)c3cc12,2.501,3.4,3.074666667,0,0.384444444,0.25516955,0.013413969,0.586431139,0.085211905,0.721191349,0.769339176,0.685214729,0.309154571,0.453952,0.336597864,0.352882569,0.372418229,0.59898585,0.09703226,0.239140151,0.289676385,0.516781387,0.496541345,0.21949486,0.557670371,0.514956591,0.301188349,0.349326167,0.464224002,0.601368369,0.744938036,0.321597899,0.596862839,0.577070887,0.675975633,0.382868922,0.48011878,0.376964823,0.267496662,0.898248629,0.433885413,0.316550708,0,0.186882434,0.586667629,0.843729529,0.070314978,0.321198673,0.005545001,0,0,0.371009819,0.613343389,0,0.5,0,0.060805329,0.561795282,0.012593017
O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccccc4)c(=O)c3cc12,3,3,3,0,0.666666667,0.25516955,0.013413969,0.586431139,0.085211905,0.721191349,0.769339176,0.685214729,0.309154571,0.453952,0.336597864,0.352882569,0.372418229,0.59898585,0.09703226,0.239140151,0.289676385,0.516781387,0.496541345,0.21949486,0.557670371,0.514956591,0.301188349,0.349326167,0.464224002,0.601368369,0.744938036,0.321597899,0.596862839,0.577070887,0.675975633,0.382868922,0.48011878,0.376964823,0.267496662,0.898248629,0.433885413,0.316550708,0,0.186882434,0.586667629,0.843729529,0.070314978,0.321198673,0.005545001,0,0,0.371009819,0.613343389,0,0.5,0,0.060805329,0.561795282,0.012593017
O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccccc4)c(=O)c3cc12,3,3,3,0,0.777777778,0.25516955,0.013413969,0.586431139,0.085211905,0.721191349,0.769339176,0.685214729,0.309154571,0.453952,0.336597864,0.352882569,0.372418229,0.59898585,0.09703226,0.239140151,0.289676385,0.516781387,0.496541345,0.21949486,0.557670371,0.514956591,0.301188349,0.349326167,0.464224002,0.601368369,0.744938036,0.321597899,0.596862839,0.577070887,0.675975633,0.382868922,0.48011878,0.376964823,0.267496662,0.898248629,0.433885413,0.316550708,0,0.186882434,0.586667629,0.843729529,0.070314978,0.321198673,0.005545001,0,0,0.371009819,0.613343389,0,0.5,0,0.060805329,0.561795282,0.012593017
O=c1[nH]c(=O)c2cc3c(=O)n(-c4cccc(S(=O)(=O)c5ccccc5)c4)c(=O)c3cc12,3.4,3.4,3.4,0,0.384444444,0.25516955,0.073218628,0.772722585,0.00284471,0.790191997,0.740336684,0.525938818,0.515045343,0.579670783,0.346029262,0.475893475,0.281578861,0.62841781,0.328416466,0.926603217,0.393666194,0.695617684,0.18542868,0.277253858,0.693225102,0.410307391,0.212019533,0.459630362,0.314943066,0.862679027,0.276997388,0.424149116,0.587590225,0.730969262,0.592866961,0.332635106,0.402521174,0.548743864,0.262447899,0.724980424,0.482654011,0.449494189,0,0.186882434,0.328981031,0.918050569,0.142026648,0.321198673,0.117512036,0,0,0.281868234,0.360221121,0,0.5,0,0.242367309,0.486720566,0.088151116
O=c1[nH]c(=O)c2cc3c(=O)n(-c4cccc(S(=O)(=O)c5ccccc5)c4)c(=O)c3cc12,3,3,3,0,0.666666667,0.25516955,0.073218628,0.772722585,0.00284471,0.790191997,0.740336684,0.525938818,0.515045343,0.579670783,0.346029262,0.475893475,0.281578861,0.62841781,0.328416466,0.926603217,0.393666194,0.695617684,0.18542868,0.277253858,0.693225102,0.410307391,0.212019533,0.459630362,0.314943066,0.862679027,0.276997388,0.424149116,0.587590225,0.730969262,0.592866961,0.332635106,0.402521174,0.548743864,0.262447899,0.724980424,0.482654011,0.449494189,0,0.186882434,0.328981031,0.918050569,0.142026648,0.321198673,0.117512036,0,0,0.281868234,0.360221121,0,0.5,0,0.242367309,0.486720566,0.088151116
O=c1[nH]c(=O)c2cc3c(=O)n(-c4cccc(S(=O)(=O)c5ccccc5)c4)c(=O)c3cc12,3,3,3,0,0.777777778,0.25516955,0.073218628,0.772722585,0.00284471,0.790191997,0.740336684,0.525938818,0.515045343,0.579670783,0.346029262,0.475893475,0.281578861,0.62841781,0.328416466,0.926603217,0.393666194,0.695617684,0.18542868,0.277253858,0.693225102,0.410307391,0.212019533,0.459630362,0.314943066,0.862679027,0.276997388,0.424149116,0.587590225,0.730969262,0.592866961,0.332635106,0.402521174,0.548743864,0.262447899,0.724980424,0.482654011,0.449494189,0,0.186882434,0.328981031,0.918050569,0.142026648,0.321198673,0.117512036,0,0,0.281868234,0.360221121,0,0.5,0,0.242367309,0.486720566,0.088151116
O=c1[nH]c(=O)c2cc3c(=O)n(-c4cccc(P(=O)(c5ccccc5)c5ccc(Oc6ccc(C78CC9CC(CC(C9)C7)C8)cc6)cc5)c4)c(=O)c3cc12,3.01,3.01,3.01,0,0.384444444,0.446546712,0.157807906,0.514073247,0.108981027,0.985008499,0.713391473,0.300105065,0.735657024,0.835586971,0.542072499,0.515711899,0.373513327,0.761986819,0.507592906,0.385630186,0.550204159,0.520516057,0.785353267,0.358726399,0.579034513,0.409953308,0.37292181,0.745129808,0.169034878,0.553167056,0.350309817,0.394975068,0.799832326,0.372094836,0.245650358,0.145372702,0.757872213,0.49217382,0.34564586,0.642155417,0.266896179,0.501272584,0,0.186882434,0.204414582,0.630028551,0.478757899,0.321198673,0.005545001,0.199824419,0.287699288,0.822737221,0.101842415,0,0.5,0,0.21499637,0.273490604,0.271894677
O=c1[nH]c(=O)c2cc3c(=O)n(-c4cccc(Oc5ccc(-c6ccc(Oc7ccccc7)cc6)cc5)c4)c(=O)c3cc12,3.32,3.32,3.32,0,0.933333333,0.318961937,0.272544469,0.559559782,0.023434808,0.834935842,0.807706582,0.696718155,0.487230945,0.689915943,0.339357349,0.193731809,0.328705468,0.708287176,0.40064111,0.420174354,0.175461788,0.428779294,0.344217529,0.248471996,0.529276628,0.767930573,0.388456425,0.48762197,0.267516505,0.637346753,0.484814158,0.313624569,0.784328028,0.578123412,0.353057106,0.099654944,0.795372967,0.34366193,0.37631491,0.408518367,0.37195573,0.497828365,0,0.186882434,0.315516359,0.913797705,0.257582724,0.321198673,0.005545001,0,0.415565638,0.711104486,0.197264836,0,0.5,0,0.139630215,0.158599574,0.188895249
O=c1[nH]c(=O)c2cc3c(=O)n(-c4cccc(Oc5ccc(-c6ccc(Oc7ccccc7)cc6)cc5)c4)c(=O)c3cc12,3.29,3.29,3.29,0,0.966666667,0.318961937,0.272544469,0.559559782,0.023434808,0.834935842,0.807706582,0.696718155,0.487230945,0.689915943,0.339357349,0.193731809,0.328705468,0.708287176,0.40064111,0.420174354,0.175461788,0.428779294,0.344217529,0.248471996,0.529276628,0.767930573,0.388456425,0.48762197,0.267516505,0.637346753,0.484814158,0.313624569,0.784328028,0.578123412,0.353057106,0.099654944,0.795372967,0.34366193,0.37631491,0.408518367,0.37195573,0.497828365,0,0.186882434,0.315516359,0.913797705,0.257582724,0.321198673,0.005545001,0,0.415565638,0.711104486,0.197264836,0,0.5,0,0.139630215,0.158599574,0.188895249
O=c1[nH]c(=O)c2cc3c(=O)n(-c4cccc(Oc5ccc(-c6ccc(Oc7ccccc7)cc6)cc5)c4)c(=O)c3cc12,3.2,3.2,3.2,0,0.388888889,0.446546712,0.272544469,0.559559782,0.023434808,0.834935842,0.807706582,0.696718155,0.487230945,0.689915943,0.339357349,0.193731809,0.328705468,0.708287176,0.40064111,0.420174354,0.175461788,0.428779294,0.344217529,0.248471996,0.529276628,0.767930573,0.388456425,0.48762197,0.267516505,0.637346753,0.484814158,0.313624569,0.784328028,0.578123412,0.353057106,0.099654944,0.795372967,0.34366193,0.37631491,0.408518367,0.37195573,0.497828365,0,0.186882434,0.315516359,0.913797705,0.257582724,0.321198673,0.005545001,0,0.415565638,0.711104486,0.197264836,0,0.5,0,0.139630215,0.158599574,0.188895249
O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Sc5ccccc5)cc4)c(=O)c3cc12,3.4,3.4,3.4,0,0.384444444,0.25516955,0.105332299,0.745738643,0.121789169,0.748614399,0.80833453,0.586110533,0.530178125,0.896088007,0.414684524,0.46795736,0.336167298,0.836133198,0.267603192,0.363910154,0.422997573,0.614509656,0.744892959,0.350973053,0.424760181,0.469850481,0.234186339,0.409832213,0.369795958,0.956276424,0.379880363,0.083801639,0.574060741,0.51453865,0.53922081,0.253786612,0.34655161,0.777391719,0.270651236,0.286902434,0.505625652,0.374483944,0,0.186882434,0.390691288,0.892465697,0.165930537,0.321198673,0.005545001,0,0.223766113,0.497835172,0.40321382,0,0.5,0,0.168837269,0.355716537,0.07441328
