smile,value_min,value_max,value_mean,labled,testTemperature,testfrequency,AATS6p,MATS8m,MATS8i,GATS4s,GATS8m,GATS5are,GATS7are,ETA_shape_y,IC2,EState_VSA3,EState_VSA8,c1ccc(-c2ccccn2)cc1,COc1ccccn1,C,CN1CCCC1=O,CNc1ccc(O)cc1,Nc1cccc(O)c1,Cc1cccc(N)c1,Cc1ccccc1,Cc1cccc(-c2ccccc2)n1,CC1CCc2ccccc21,Cc1cc(-c2ccccc2)ccn1,CPc1ccccc1,CNC,Nc1cccc2c1CCC2,CCC1CCCCC1,NCCN,S,FCF,CC(C)=O,CN1CC=CC1=O,COc1ccc(N)cn1,Cc1cc(N)ccc1N,O=C1NCc2ccccc21,O=[SH]c1ccccc1,CN,CNc1ccccc1,c1ccccc1,NC=O,CNC=O,COc1ccc(N)cc1,c1ccc(Oc2ccccc2)cc1,Cc1ccc(N)c(C)c1,COc1ccccc1C,CS,Cc1ccc(O)c(C)c1,c1ccc2c(c1)Cc1cc3c(cc1O2)CNC3,O=C1CCCN1,Fc1ccccc1,c1ccc(N2Cc3ccccc3C2)cc1,CSc1ccccc1,COc1ccc2c(c1)CNC2,CC(C)C,N,NCc1ccccc1,Sc1ccccc1,c1ccc(Oc2ccccn2)cc1,c1ccc2c(c1)CNC2,Cc1ccc2c(c1)CN(C)C2,CCCC,CCCN,COc1ccc(O)cc1,O=C1NC(=O)c2ccccc21,c1ccc(Cc2ccccc2)cc1,Cc1ccccc1O,CSc1ccc(O)cc1,CC1CCCC(C)C1,Cc1ccnc(C)c1,CNc1ccc(N)cc1,Oc1ccccc1,Cc1ccc(N)cc1,CN1Cc2ccc(O)cc2C1,O=Cc1ccc2c(c1)CNC2,O=C1NCc2cc(O)ccc21,Cc1ccc(O)cc1,CCc1ccc2c(c1)CNC2,CNc1ccc(C)cc1,CCc1cccc(C)c1,Nc1cccnc1,CCNC,COc1cccc(N)c1,Oc1ccccn1,O=C1NCc2ccc(O)cc21,CCc1ccc(O)cc1,CNCN,COc1ccc(C)cc1,Oc1ccccc1-c1ccccc1,CCC,Cc1ccccn1,NCC=O,C=O,Cc1cc(N)ccc1O,O=CNc1ccccc1,Oc1ccc(S)cc1,Nc1ccc(O)cc1,O=C1C=CCN1c1ccccc1,CNc1ccc(S)cc1,Cc1cnc2ccccc2n1,CC(F)F
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,3.7,3.7,3.7,0,0.388888889,0.446546712,0.759314144,0.554081537,0.52822163,0.47795213,0.484116004,0.532520562,0.67017609,0.476639266,0.087654457,0.340585096,0.049105641,0,0,22,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,2,3,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,3.67,3.67,3.67,0,0.382222222,0.446546712,0.759314144,0.554081537,0.52822163,0.47795213,0.484116004,0.532520562,0.67017609,0.476639266,0.087654457,0.340585096,0.049105641,0,0,22,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,2,3,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,3.4,3.4,3.4,0,0.388888889,0.898144585,0.759314144,0.554081537,0.52822163,0.47795213,0.484116004,0.532520562,0.67017609,0.476639266,0.087654457,0.340585096,0.049105641,0,0,22,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,2,3,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,2.99,3.74,3.2825,0,0.384444444,0.318961937,0.759314144,0.554081537,0.52822163,0.47795213,0.484116004,0.532520562,0.67017609,0.476639266,0.087654457,0.340585096,0.049105641,0,0,22,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,2,3,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,3.09,3.36,3.176,0,0.384444444,0.446546712,0.759314144,0.554081537,0.52822163,0.47795213,0.484116004,0.532520562,0.67017609,0.476639266,0.087654457,0.340585096,0.049105641,0,0,22,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,2,3,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,2.76,3.5,3.13,0,0.388888889,0.893093424,0.759314144,0.554081537,0.52822163,0.47795213,0.484116004,0.532520562,0.67017609,0.476639266,0.087654457,0.340585096,0.049105641,0,0,22,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,2,3,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,3.12,3.12,3.12,0,0.377777778,0.446546712,0.759314144,0.554081537,0.52822163,0.47795213,0.484116004,0.532520562,0.67017609,0.476639266,0.087654457,0.340585096,0.049105641,0,0,22,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,2,3,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,3.051,3.051,3.051,0,0.388888889,0.191377162,0.759314144,0.554081537,0.52822163,0.47795213,0.484116004,0.532520562,0.67017609,0.476639266,0.087654457,0.340585096,0.049105641,0,0,22,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,2,3,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,3.03,3.03,3.03,0,0.38,0.382754324,0.759314144,0.554081537,0.52822163,0.47795213,0.484116004,0.532520562,0.67017609,0.476639266,0.087654457,0.340585096,0.049105641,0,0,22,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,2,3,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,2.6,3.413,3.012571429,0,0.384444444,0.25516955,0.759314144,0.554081537,0.52822163,0.47795213,0.484116004,0.532520562,0.67017609,0.476639266,0.087654457,0.340585096,0.049105641,0,0,22,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,2,3,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,2.5,3,2.805,0,0.382222222,0.491135677,0.759314144,0.554081537,0.52822163,0.47795213,0.484116004,0.532520562,0.67017609,0.476639266,0.087654457,0.340585096,0.049105641,0,0,22,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,2,3,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccccc5)cc3)C4=O)ccc21,3.57,3.57,3.57,0,0.382222222,0.25516955,0.714450492,0.704042736,0.634607432,0.513993407,0.309414967,0.384289148,0.455824569,0.379769826,0.259459447,0.343829144,0.049105641,0,0,28,0,2,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,2,4,4,6,1,1,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,2,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccccc5)cc3)C4=O)ccc21,3.51,3.51,3.51,0,0.382222222,0.446546712,0.714450492,0.704042736,0.634607432,0.513993407,0.309414967,0.384289148,0.455824569,0.379769826,0.259459447,0.343829144,0.049105641,0,0,28,0,2,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,2,4,4,6,1,1,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,2,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccccc5)cc3)C4=O)ccc21,2.88,3.5,3.11,0,0.384444444,0.25516955,0.714450492,0.704042736,0.634607432,0.513993407,0.309414967,0.384289148,0.455824569,0.379769826,0.259459447,0.343829144,0.049105641,0,0,28,0,2,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,2,4,4,6,1,1,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,2,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(S(=O)(=O)c6ccc(Oc7ccccc7)c(-c7ccc(C(F)(F)F)cc7)c6)cc5-c5ccc(C(F)(F)F)cc5)cc3)C4=O)ccc21,2.9,2.9,2.9,0,0.384444444,0.446546712,0.907953806,0.531911886,0.549776642,0.619344165,0.524981048,0.264040365,0.298011953,0.191937846,0.679713518,0.147124024,0.049105641,0,0,54,0,2,0,0,12,0,0,0,0,4,0,0,0,1,6,0,0,0,0,4,4,5,2,8,4,6,1,2,0,2,2,0,0,0,0,1,2,0,0,2,4,2,0,2,1,0,0,0,2,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,4,0,2,2,1,0,0,0,6
O=C1NC(=O)c2cc(C(c3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)(C(F)(F)F)C(F)(F)F)ccc21,2.56,2.66,2.61,0,0.388888889,0.446546712,0.433259383,0.623689149,0.68761171,0.337147934,0.41169111,0.841494183,0.359990604,0.193409007,0.353194757,0.307140832,0,0,0,25,0,0,0,0,6,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,3,4,6,0,0,0,0,0,0,0,0,0,1,0,0,4,2,4,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
O=C1NC(=O)c2cc(C(c3ccc4c(c3)C(=O)N(c3cccc(-c5cc(-c6ccccc6)cc(C(c6ccccc6)(c6ccccc6)c6ccccc6)c5)c3)C4=O)(C(F)(F)F)C(F)(F)F)ccc21,2.33,2.33,2.33,0,0.377777778,0.318961937,0.743875535,0.579141641,0.641608461,0.205521601,0.327702767,0.488638055,0.171201454,0.032911744,0.308277757,0.308541128,0.392201019,0,0,56,0,0,0,1,14,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,8,4,6,0,0,0,0,0,0,0,0,0,1,0,0,8,2,4,0,0,2,1,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,6,0,0,0,0,0,0,0,12,0,0,4,0,2,0,0,0,0,0,6
O=C1NC(=O)c2cc(C(c3ccc4c(c3)C(=O)N(c3cccc(C(F)(F)F)c3)C4=O)(C(F)(F)F)C(F)(F)F)ccc21,2.27,2.27,2.27,0,0.388888889,0.446546712,0.420665344,0.579111136,0.502049439,0.40965009,0.395478195,0.680339569,0.338337113,0.195255454,0.561371269,0.317309692,0,0,0,26,0,0,0,1,7,0,0,0,0,4,0,0,0,0,9,0,0,0,0,4,0,5,2,3,4,6,0,0,0,0,0,0,0,0,0,1,0,0,4,2,4,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,9
O=C1NC(=O)c2cc(C(c3ccc4c(c3)C(=O)N(c3ccc(-c5cc(-c6ccccc6)cc(C(c6ccccc6)(c6ccccc6)c6ccccc6)c5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)ccc21,2.56,2.56,2.56,0,0.377777778,0.318961937,0.713374183,0.611507619,0.630569446,0.20686489,0.309385655,0.484441259,0.163603477,0.032911744,0.321569863,0.30275655,0.448229736,0,0,56,0,0,0,0,14,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,8,4,6,0,0,0,0,0,0,0,0,0,1,0,0,8,2,4,0,0,2,1,0,0,0,2,7,0,0,0,0,0,0,1,0,0,0,0,6,2,12,0,6,0,0,0,0,0,0,0,12,0,0,4,0,2,0,0,0,0,0,6
O=C1C=CC(=O)N1c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)CCC5=O)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,2.8,2.8,2.8,0,0.388888889,0.446546712,0.146148576,0.173247683,0.614843405,0.407610119,0.883773024,0.491752061,0.396571431,0.047563402,0.735526855,0.720051562,0,0,0,37,2,4,0,2,4,0,0,0,0,6,0,0,0,0,12,0,2,0,0,0,0,6,4,4,4,8,2,2,0,2,0,0,0,2,0,0,0,0,4,2,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,8,0,0,0,6,0,2,0,8,0,0,4,2,4,0,2,2,0,0,12
O=C1C=CC(=O)N1c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)CCC5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,3,3,3,0,0.388888889,0.446546712,0.083783725,0.679620303,0.433958109,0.380914434,0.105775479,0.65896889,0,0.026611169,0.512830527,0.261120891,0,0,0,35,2,4,0,0,2,0,0,0,0,6,0,0,0,0,6,0,2,0,0,0,0,6,4,4,4,8,2,2,0,0,0,0,0,2,0,0,0,0,4,2,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,8,0,0,0,6,0,2,0,8,0,0,4,0,4,0,2,2,0,0,6
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,3.09,3.09,3.09,0,0.384444444,0.701716261,0.269946964,0.240369901,0.69024313,0.241807808,0.703991285,0.274986768,0.14630403,0.254455844,0,0.155137181,0,0,0,21,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,6,4,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,1,0,0,4,0,4,0,0,4,0,0,0
O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccccc4)c(=O)c3cc12,3.184,3.184,3.184,0,0.388888889,0.357368781,0.586431139,0.731986108,0.01317577,0.594239714,0.321597899,0.675975633,0.418696671,0.586667629,0.118313709,0.049581097,0.046031821,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccccc4)c(=O)c3cc12,2.501,3.4,3.074666667,0,0.384444444,0.25516955,0.586431139,0.731986108,0.01317577,0.594239714,0.321597899,0.675975633,0.418696671,0.586667629,0.118313709,0.049581097,0.046031821,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccccc4)c(=O)c3cc12,3,3,3,0,0.666666667,0.25516955,0.586431139,0.731986108,0.01317577,0.594239714,0.321597899,0.675975633,0.418696671,0.586667629,0.118313709,0.049581097,0.046031821,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccccc4)c(=O)c3cc12,3,3,3,0,0.777777778,0.25516955,0.586431139,0.731986108,0.01317577,0.594239714,0.321597899,0.675975633,0.418696671,0.586667629,0.118313709,0.049581097,0.046031821,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
O=c1[nH]c(=O)c2cc3c(=O)n(-c4cccc(S(=O)(=O)c5ccccc5)c4)c(=O)c3cc12,3.4,3.4,3.4,0,0.384444444,0.25516955,0.772722585,0.579392246,0.301442487,0.842640903,0.424149116,0.592866961,0.332648156,0.328981031,0.342011818,0,0.046031821,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
O=c1[nH]c(=O)c2cc3c(=O)n(-c4cccc(S(=O)(=O)c5ccccc5)c4)c(=O)c3cc12,3,3,3,0,0.666666667,0.25516955,0.772722585,0.579392246,0.301442487,0.842640903,0.424149116,0.592866961,0.332648156,0.328981031,0.342011818,0,0.046031821,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
O=c1[nH]c(=O)c2cc3c(=O)n(-c4cccc(S(=O)(=O)c5ccccc5)c4)c(=O)c3cc12,3,3,3,0,0.777777778,0.25516955,0.772722585,0.579392246,0.301442487,0.842640903,0.424149116,0.592866961,0.332648156,0.328981031,0.342011818,0,0.046031821,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
O=c1[nH]c(=O)c2cc3c(=O)n(-c4cccc(P(=O)(c5ccccc5)c5ccc(Oc6ccc(C78CC9CC(CC(C9)C7)C8)cc6)cc5)c4)c(=O)c3cc12,3.01,3.01,3.01,0,0.384444444,0.446546712,0.514073247,0.66990821,0.649881927,0.441645171,0.394975068,0.245650358,0.474930384,0.204414582,0.7439064,0.23605975,0.270146689,0,0,44,0,0,0,0,1,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,27,0,0,0,0,0,0,18,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,21,0,0,4,0,0,0,0,0,0,0,0
O=c1[nH]c(=O)c2cc3c(=O)n(-c4cccc(Oc5ccc(-c6ccc(Oc7ccccc7)cc6)cc5)c4)c(=O)c3cc12,3.32,3.32,3.32,0,0.933333333,0.318961937,0.559559782,0.584003903,0.596061279,0.548257891,0.313624569,0.353057106,0.466533188,0.315516359,0.321510455,0.149826477,0.046031821,0,0,34,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0
O=c1[nH]c(=O)c2cc3c(=O)n(-c4cccc(Oc5ccc(-c6ccc(Oc7ccccc7)cc6)cc5)c4)c(=O)c3cc12,3.29,3.29,3.29,0,0.966666667,0.318961937,0.559559782,0.584003903,0.596061279,0.548257891,0.313624569,0.353057106,0.466533188,0.315516359,0.321510455,0.149826477,0.046031821,0,0,34,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0
O=c1[nH]c(=O)c2cc3c(=O)n(-c4cccc(Oc5ccc(-c6ccc(Oc7ccccc7)cc6)cc5)c4)c(=O)c3cc12,3.2,3.2,3.2,0,0.388888889,0.446546712,0.559559782,0.584003903,0.596061279,0.548257891,0.313624569,0.353057106,0.466533188,0.315516359,0.321510455,0.149826477,0.046031821,0,0,34,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0
O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Sc5ccccc5)cc4)c(=O)c3cc12,3.4,3.4,3.4,0,0.384444444,0.25516955,0.745738643,0.844752948,0.554134398,0.540140048,0.083801639,0.53922081,0.269915878,0.390691288,0.291173035,0.049581097,0.046031821,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Sc5ccccc5)cc4)c(=O)c3cc12,3,3,3,0,0.666666667,0.25516955,0.745738643,0.844752948,0.554134398,0.540140048,0.083801639,0.53922081,0.269915878,0.390691288,0.291173035,0.049581097,0.046031821,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Sc5ccccc5)cc4)c(=O)c3cc12,3,3,3,0,0.777777778,0.25516955,0.745738643,0.844752948,0.554134398,0.540140048,0.083801639,0.53922081,0.269915878,0.390691288,0.291173035,0.049581097,0.046031821,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Sc5ccc(-n6c(=O)c7cc8c(=O)n(-c9ccc(Oc%10ccccc%10)cc9)c(=O)c8cc7c6=O)cc5)cc4)c(=O)c3cc12,3.44775,3.60416,3.529796,0,0.384444444,0.25516955,0.79015267,0.844791916,0.504418492,0.578273198,0.147857912,0.52414433,0.193234377,0.520574495,0.419913825,0.24898867,0.046031821,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,6,0,0,1,1,0,0,2,0,0,0,0,0,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0
O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(S(=O)(=O)c5ccccc5)cc4)c(=O)c3cc12,3.4,3.4,3.4,0,0.384444444,0.25516955,0.672345762,0.899951746,0.558487673,0.831713302,0.000186528,0.654617757,0.275689819,0.328981031,0.363335766,0,0.046031821,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
