smile,value_min,value_max,value_mean,labled,testTemperature,testfrequency,VR3_A,MATS3dv,MATS4d,MATS1s,MATS3m,MATS8m,MATS1v,MATS6v,MATS7are,MATS1i,MATS4i,GATS8d,GATS8m,GATS8v,GATS8p,GATS1i,GATS6i,GATS7i,SaaaC,AETA_beta_ns_d,IC2,CIC5,MIC5,PEOE_VSA8,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA10,JGI4,JGI8,JGI10,PetitjeanIndex,C1=CC=CC=C1,CC1=CC=C2CNCC2=C1,O=[SH]C1=CC=CC=C1,CCO,CN,COC,CC1=CC=C(O)C=N1,CSC1=CC=CC=C1,CC1=CC=C(C)C=C1,O=C1NCC2=CC=CC=C12,COC1=CC=C2CNCC2=C1,C=O,CC=O,CS(C)=O,N#CC1=CC=CC=C1,C1=CC=NC=C1,CC#N,O=S,O=CC1=CC=CC=C1,CC,COC1=CC=C(C)C=C1,CC(C)=O,CC1=CC=CC=N1,C#N,COC1=CC=C(C)N=C1,CNC,OC1=CC=C2CNCC2=C1,COC1=CC=CC=C1,NC1=CC=C(S)C=C1,N#CC1=CC=CC=C1O,O=C1NCC2=CC=C(S)C=C12,C1=CC=C(N2CC3=CC=CC=C3C2)C=C1,OC1=CC=C(C2=CC=CC=N2)N=C1,C1=CC=C(OC2=CC=CN=C2)C=C1,CC1=CC=C2CN(C)CC2=C1,NC1=CC=C(O)C=C1,OC1=CC=CN=C1,CS,FCF,OC1=CC=C(C2=CC=CC=C2)C=C1,CF,CNC1=CC=C(O)C=C1,CC1=CC=C2C(=O)NCC2=C1,CC1=CC=CC=C1,CC1=CC=CC(N)=C1,OC1=CC=CC=C1,CSC1=CC=C(N)C=C1,COC1=CC=CC(O)=C1,CNC1=CC=CC=C1,COC1=CC=C(N)C=C1,CC1=CC=C2CNC(=O)C2=C1,CCC1=CC=C(N)C=C1,C[SH]=O,FC1=CC=C(F)C(F)=C1,COC1=CC=CN=C1,CCC,CN1CC2=CC=C(O)C=C2C1,FCC1=CC=CC=C1,CC1=CC=CC=C1O,C1=CC=C(CC2=CC=CC=C2)C=C1,O=C1NCC2=CC(S)=CC=C12,CC1=CC=C(O)C=C1,CCC1=CC=CC(C)=C1,CCN,C,CO,O=CC1=CC=C2CNCC2=C1,CC(F)F,CCF,CCC1=CC=CC=C1
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.000776415,0.000776415,0.000776415,1,0.555555556,1,0.63881695,0.370470773,0.316043885,0.743942664,0.554856965,0.499742603,0.333465305,0.347215144,0.262409062,0.595654511,0.754677455,0.13907879,0.653918391,0.335225316,0.255866867,0.277504629,0.589604681,0.951942552,0.297804484,0.436507937,0.426452915,0.274032959,0.62049986,0,0.101090653,0.074604306,0.857142857,0.783307498,0.0457708,0.502024077,0.299623811,0.505935122,0.014525038,0.229056186,1,7,0,0,0,5,5,0,0,0,4,2,4,4,0,3,0,3,0,4,7,2,0,0,3,0,4,2,10,0,6,0,1,0,0,0,1,0,0,0,0,0,2,0,7,0,10,0,6,2,1,0,0,0,0,0,0,1,0,6,0,0,2,0,4,49,10,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.019753065,0.019753065,0.019753065,1,0.666666667,0.620501845,0.63881695,0.370470773,0.316043885,0.743942664,0.554856965,0.499742603,0.333465305,0.347215144,0.262409062,0.595654511,0.754677455,0.13907879,0.653918391,0.335225316,0.255866867,0.277504629,0.589604681,0.951942552,0.297804484,0.436507937,0.426452915,0.274032959,0.62049986,0,0.101090653,0.074604306,0.857142857,0.783307498,0.0457708,0.502024077,0.299623811,0.505935122,0.014525038,0.229056186,1,7,0,0,0,5,5,0,0,0,4,2,4,4,0,3,0,3,0,4,7,2,0,0,3,0,4,2,10,0,6,0,1,0,0,0,1,0,0,0,0,0,2,0,7,0,10,0,6,2,1,0,0,0,0,0,0,1,0,6,0,0,2,0,4,49,10,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.013135409,0.013135409,0.013135409,1,0.666666667,0.674715867,0.63881695,0.370470773,0.316043885,0.743942664,0.554856965,0.499742603,0.333465305,0.347215144,0.262409062,0.595654511,0.754677455,0.13907879,0.653918391,0.335225316,0.255866867,0.277504629,0.589604681,0.951942552,0.297804484,0.436507937,0.426452915,0.274032959,0.62049986,0,0.101090653,0.074604306,0.857142857,0.783307498,0.0457708,0.502024077,0.299623811,0.505935122,0.014525038,0.229056186,1,7,0,0,0,5,5,0,0,0,4,2,4,4,0,3,0,3,0,4,7,2,0,0,3,0,4,2,10,0,6,0,1,0,0,0,1,0,0,0,0,0,2,0,7,0,10,0,6,2,1,0,0,0,0,0,0,1,0,6,0,0,2,0,4,49,10,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.008730092,0.008730092,0.008730092,1,0.666666667,0.728929889,0.63881695,0.370470773,0.316043885,0.743942664,0.554856965,0.499742603,0.333465305,0.347215144,0.262409062,0.595654511,0.754677455,0.13907879,0.653918391,0.335225316,0.255866867,0.277504629,0.589604681,0.951942552,0.297804484,0.436507937,0.426452915,0.274032959,0.62049986,0,0.101090653,0.074604306,0.857142857,0.783307498,0.0457708,0.502024077,0.299623811,0.505935122,0.014525038,0.229056186,1,7,0,0,0,5,5,0,0,0,4,2,4,4,0,3,0,3,0,4,7,2,0,0,3,0,4,2,10,0,6,0,1,0,0,0,1,0,0,0,0,0,2,0,7,0,10,0,6,2,1,0,0,0,0,0,0,1,0,6,0,0,2,0,4,49,10,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.005800747,0.005800747,0.005800747,1,0.666666667,0.783143911,0.63881695,0.370470773,0.316043885,0.743942664,0.554856965,0.499742603,0.333465305,0.347215144,0.262409062,0.595654511,0.754677455,0.13907879,0.653918391,0.335225316,0.255866867,0.277504629,0.589604681,0.951942552,0.297804484,0.436507937,0.426452915,0.274032959,0.62049986,0,0.101090653,0.074604306,0.857142857,0.783307498,0.0457708,0.502024077,0.299623811,0.505935122,0.014525038,0.229056186,1,7,0,0,0,5,5,0,0,0,4,2,4,4,0,3,0,3,0,4,7,2,0,0,3,0,4,2,10,0,6,0,1,0,0,0,1,0,0,0,0,0,2,0,7,0,10,0,6,2,1,0,0,0,0,0,0,1,0,6,0,0,2,0,4,49,10,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.00385387,0.00385387,0.00385387,1,0.666666667,0.837357934,0.63881695,0.370470773,0.316043885,0.743942664,0.554856965,0.499742603,0.333465305,0.347215144,0.262409062,0.595654511,0.754677455,0.13907879,0.653918391,0.335225316,0.255866867,0.277504629,0.589604681,0.951942552,0.297804484,0.436507937,0.426452915,0.274032959,0.62049986,0,0.101090653,0.074604306,0.857142857,0.783307498,0.0457708,0.502024077,0.299623811,0.505935122,0.014525038,0.229056186,1,7,0,0,0,5,5,0,0,0,4,2,4,4,0,3,0,3,0,4,7,2,0,0,3,0,4,2,10,0,6,0,1,0,0,0,1,0,0,0,0,0,2,0,7,0,10,0,6,2,1,0,0,0,0,0,0,1,0,6,0,0,2,0,4,49,10,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.002560271,0.002560271,0.002560271,1,0.666666667,0.891571956,0.63881695,0.370470773,0.316043885,0.743942664,0.554856965,0.499742603,0.333465305,0.347215144,0.262409062,0.595654511,0.754677455,0.13907879,0.653918391,0.335225316,0.255866867,0.277504629,0.589604681,0.951942552,0.297804484,0.436507937,0.426452915,0.274032959,0.62049986,0,0.101090653,0.074604306,0.857142857,0.783307498,0.0457708,0.502024077,0.299623811,0.505935122,0.014525038,0.229056186,1,7,0,0,0,5,5,0,0,0,4,2,4,4,0,3,0,3,0,4,7,2,0,0,3,0,4,2,10,0,6,0,1,0,0,0,1,0,0,0,0,0,2,0,7,0,10,0,6,2,1,0,0,0,0,0,0,1,0,6,0,0,2,0,4,49,10,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.001700839,0.001700839,0.001700839,1,0.666666667,0.945785978,0.63881695,0.370470773,0.316043885,0.743942664,0.554856965,0.499742603,0.333465305,0.347215144,0.262409062,0.595654511,0.754677455,0.13907879,0.653918391,0.335225316,0.255866867,0.277504629,0.589604681,0.951942552,0.297804484,0.436507937,0.426452915,0.274032959,0.62049986,0,0.101090653,0.074604306,0.857142857,0.783307498,0.0457708,0.502024077,0.299623811,0.505935122,0.014525038,0.229056186,1,7,0,0,0,5,5,0,0,0,4,2,4,4,0,3,0,3,0,4,7,2,0,0,3,0,4,2,10,0,6,0,1,0,0,0,1,0,0,0,0,0,2,0,7,0,10,0,6,2,1,0,0,0,0,0,0,1,0,6,0,0,2,0,4,49,10,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.001129887,0.001129887,0.001129887,1,0.666666667,1,0.63881695,0.370470773,0.316043885,0.743942664,0.554856965,0.499742603,0.333465305,0.347215144,0.262409062,0.595654511,0.754677455,0.13907879,0.653918391,0.335225316,0.255866867,0.277504629,0.589604681,0.951942552,0.297804484,0.436507937,0.426452915,0.274032959,0.62049986,0,0.101090653,0.074604306,0.857142857,0.783307498,0.0457708,0.502024077,0.299623811,0.505935122,0.014525038,0.229056186,1,7,0,0,0,5,5,0,0,0,4,2,4,4,0,3,0,3,0,4,7,2,0,0,3,0,4,2,10,0,6,0,1,0,0,0,1,0,0,0,0,0,2,0,7,0,10,0,6,2,1,0,0,0,0,0,0,1,0,6,0,0,2,0,4,49,10,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.002431788,0.002431788,0.002431788,1,0.111111111,0.620501845,1,0.573035105,0.574617977,0.542583463,0.750535636,0.600272086,0.415279149,0.393717893,0.679601009,0.795289849,0.999895609,0.005378549,0.554426742,0.305710216,0.10809604,0.022737236,0.847782025,0.65592481,0.297804484,0.309859155,0.645645873,0.365855276,0.691617905,0,0.827213709,0,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.364960619,0.147519314,0.292261309,1,7,2,0,0,5,4,0,0,2,4,0,4,4,0,3,0,3,0,4,11,0,0,0,3,0,4,0,8,0,6,0,1,0,0,1,1,0,0,6,0,6,2,2,9,0,8,0,6,2,1,2,0,0,0,0,6,0,0,6,1,0,0,6,4,52,8,0,6,6,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.001682474,0.001682474,0.001682474,1,0.111111111,0.674715867,1,0.573035105,0.574617977,0.542583463,0.750535636,0.600272086,0.415279149,0.393717893,0.679601009,0.795289849,0.999895609,0.005378549,0.554426742,0.305710216,0.10809604,0.022737236,0.847782025,0.65592481,0.297804484,0.309859155,0.645645873,0.365855276,0.691617905,0,0.827213709,0,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.364960619,0.147519314,0.292261309,1,7,2,0,0,5,4,0,0,2,4,0,4,4,0,3,0,3,0,4,11,0,0,0,3,0,4,0,8,0,6,0,1,0,0,1,1,0,0,6,0,6,2,2,9,0,8,0,6,2,1,2,0,0,0,0,6,0,0,6,1,0,0,6,4,52,8,0,6,6,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.001147777,0.001147777,0.001147777,1,0.111111111,0.728929889,1,0.573035105,0.574617977,0.542583463,0.750535636,0.600272086,0.415279149,0.393717893,0.679601009,0.795289849,0.999895609,0.005378549,0.554426742,0.305710216,0.10809604,0.022737236,0.847782025,0.65592481,0.297804484,0.309859155,0.645645873,0.365855276,0.691617905,0,0.827213709,0,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.364960619,0.147519314,0.292261309,1,7,2,0,0,5,4,0,0,2,4,0,4,4,0,3,0,3,0,4,11,0,0,0,3,0,4,0,8,0,6,0,1,0,0,1,1,0,0,6,0,6,2,2,9,0,8,0,6,2,1,2,0,0,0,0,6,0,0,6,1,0,0,6,4,52,8,0,6,6,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.000775552,0.000775552,0.000775552,1,0.111111111,0.783143911,1,0.573035105,0.574617977,0.542583463,0.750535636,0.600272086,0.415279149,0.393717893,0.679601009,0.795289849,0.999895609,0.005378549,0.554426742,0.305710216,0.10809604,0.022737236,0.847782025,0.65592481,0.297804484,0.309859155,0.645645873,0.365855276,0.691617905,0,0.827213709,0,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.364960619,0.147519314,0.292261309,1,7,2,0,0,5,4,0,0,2,4,0,4,4,0,3,0,3,0,4,11,0,0,0,3,0,4,0,8,0,6,0,1,0,0,1,1,0,0,6,0,6,2,2,9,0,8,0,6,2,1,2,0,0,0,0,6,0,0,6,1,0,0,6,4,52,8,0,6,6,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.000520672,0.000520672,0.000520672,1,0.111111111,0.837357934,1,0.573035105,0.574617977,0.542583463,0.750535636,0.600272086,0.415279149,0.393717893,0.679601009,0.795289849,0.999895609,0.005378549,0.554426742,0.305710216,0.10809604,0.022737236,0.847782025,0.65592481,0.297804484,0.309859155,0.645645873,0.365855276,0.691617905,0,0.827213709,0,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.364960619,0.147519314,0.292261309,1,7,2,0,0,5,4,0,0,2,4,0,4,4,0,3,0,3,0,4,11,0,0,0,3,0,4,0,8,0,6,0,1,0,0,1,1,0,0,6,0,6,2,2,9,0,8,0,6,2,1,2,0,0,0,0,6,0,0,6,1,0,0,6,4,52,8,0,6,6,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.000348049,0.000348049,0.000348049,1,0.111111111,0.891571956,1,0.573035105,0.574617977,0.542583463,0.750535636,0.600272086,0.415279149,0.393717893,0.679601009,0.795289849,0.999895609,0.005378549,0.554426742,0.305710216,0.10809604,0.022737236,0.847782025,0.65592481,0.297804484,0.309859155,0.645645873,0.365855276,0.691617905,0,0.827213709,0,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.364960619,0.147519314,0.292261309,1,7,2,0,0,5,4,0,0,2,4,0,4,4,0,3,0,3,0,4,11,0,0,0,3,0,4,0,8,0,6,0,1,0,0,1,1,0,0,6,0,6,2,2,9,0,8,0,6,2,1,2,0,0,0,0,6,0,0,6,1,0,0,6,4,52,8,0,6,6,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.000231986,0.000231986,0.000231986,1,0.111111111,0.945785978,1,0.573035105,0.574617977,0.542583463,0.750535636,0.600272086,0.415279149,0.393717893,0.679601009,0.795289849,0.999895609,0.005378549,0.554426742,0.305710216,0.10809604,0.022737236,0.847782025,0.65592481,0.297804484,0.309859155,0.645645873,0.365855276,0.691617905,0,0.827213709,0,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.364960619,0.147519314,0.292261309,1,7,2,0,0,5,4,0,0,2,4,0,4,4,0,3,0,3,0,4,11,0,0,0,3,0,4,0,8,0,6,0,1,0,0,1,1,0,0,6,0,6,2,2,9,0,8,0,6,2,1,2,0,0,0,0,6,0,0,6,1,0,0,6,4,52,8,0,6,6,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.00015433,0.00015433,0.00015433,1,0.111111111,1,1,0.573035105,0.574617977,0.542583463,0.750535636,0.600272086,0.415279149,0.393717893,0.679601009,0.795289849,0.999895609,0.005378549,0.554426742,0.305710216,0.10809604,0.022737236,0.847782025,0.65592481,0.297804484,0.309859155,0.645645873,0.365855276,0.691617905,0,0.827213709,0,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.364960619,0.147519314,0.292261309,1,7,2,0,0,5,4,0,0,2,4,0,4,4,0,3,0,3,0,4,11,0,0,0,3,0,4,0,8,0,6,0,1,0,0,1,1,0,0,6,0,6,2,2,9,0,8,0,6,2,1,2,0,0,0,0,6,0,0,6,1,0,0,6,4,52,8,0,6,6,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.003181622,0.003181622,0.003181622,1,0.222222222,0.620501845,1,0.573035105,0.574617977,0.542583463,0.750535636,0.600272086,0.415279149,0.393717893,0.679601009,0.795289849,0.999895609,0.005378549,0.554426742,0.305710216,0.10809604,0.022737236,0.847782025,0.65592481,0.297804484,0.309859155,0.645645873,0.365855276,0.691617905,0,0.827213709,0,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.364960619,0.147519314,0.292261309,1,7,2,0,0,5,4,0,0,2,4,0,4,4,0,3,0,3,0,4,11,0,0,0,3,0,4,0,8,0,6,0,1,0,0,1,1,0,0,6,0,6,2,2,9,0,8,0,6,2,1,2,0,0,0,0,6,0,0,6,1,0,0,6,4,52,8,0,6,6,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.001998184,0.001998184,0.001998184,1,0.222222222,0.674715867,1,0.573035105,0.574617977,0.542583463,0.750535636,0.600272086,0.415279149,0.393717893,0.679601009,0.795289849,0.999895609,0.005378549,0.554426742,0.305710216,0.10809604,0.022737236,0.847782025,0.65592481,0.297804484,0.309859155,0.645645873,0.365855276,0.691617905,0,0.827213709,0,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.364960619,0.147519314,0.292261309,1,7,2,0,0,5,4,0,0,2,4,0,4,4,0,3,0,3,0,4,11,0,0,0,3,0,4,0,8,0,6,0,1,0,0,1,1,0,0,6,0,6,2,2,9,0,8,0,6,2,1,2,0,0,0,0,6,0,0,6,1,0,0,6,4,52,8,0,6,6,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.001234161,0.001234161,0.001234161,1,0.222222222,0.728929889,1,0.573035105,0.574617977,0.542583463,0.750535636,0.600272086,0.415279149,0.393717893,0.679601009,0.795289849,0.999895609,0.005378549,0.554426742,0.305710216,0.10809604,0.022737236,0.847782025,0.65592481,0.297804484,0.309859155,0.645645873,0.365855276,0.691617905,0,0.827213709,0,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.364960619,0.147519314,0.292261309,1,7,2,0,0,5,4,0,0,2,4,0,4,4,0,3,0,3,0,4,11,0,0,0,3,0,4,0,8,0,6,0,1,0,0,1,1,0,0,6,0,6,2,2,9,0,8,0,6,2,1,2,0,0,0,0,6,0,0,6,1,0,0,6,4,52,8,0,6,6,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.000754492,0.000754492,0.000754492,1,0.222222222,0.783143911,1,0.573035105,0.574617977,0.542583463,0.750535636,0.600272086,0.415279149,0.393717893,0.679601009,0.795289849,0.999895609,0.005378549,0.554426742,0.305710216,0.10809604,0.022737236,0.847782025,0.65592481,0.297804484,0.309859155,0.645645873,0.365855276,0.691617905,0,0.827213709,0,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.364960619,0.147519314,0.292261309,1,7,2,0,0,5,4,0,0,2,4,0,4,4,0,3,0,3,0,4,11,0,0,0,3,0,4,0,8,0,6,0,1,0,0,1,1,0,0,6,0,6,2,2,9,0,8,0,6,2,1,2,0,0,0,0,6,0,0,6,1,0,0,6,4,52,8,0,6,6,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.00045838,0.00045838,0.00045838,1,0.222222222,0.837357934,1,0.573035105,0.574617977,0.542583463,0.750535636,0.600272086,0.415279149,0.393717893,0.679601009,0.795289849,0.999895609,0.005378549,0.554426742,0.305710216,0.10809604,0.022737236,0.847782025,0.65592481,0.297804484,0.309859155,0.645645873,0.365855276,0.691617905,0,0.827213709,0,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.364960619,0.147519314,0.292261309,1,7,2,0,0,5,4,0,0,2,4,0,4,4,0,3,0,3,0,4,11,0,0,0,3,0,4,0,8,0,6,0,1,0,0,1,1,0,0,6,0,6,2,2,9,0,8,0,6,2,1,2,0,0,0,0,6,0,0,6,1,0,0,6,4,52,8,0,6,6,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.000277429,0.000277429,0.000277429,1,0.222222222,0.891571956,1,0.573035105,0.574617977,0.542583463,0.750535636,0.600272086,0.415279149,0.393717893,0.679601009,0.795289849,0.999895609,0.005378549,0.554426742,0.305710216,0.10809604,0.022737236,0.847782025,0.65592481,0.297804484,0.309859155,0.645645873,0.365855276,0.691617905,0,0.827213709,0,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.364960619,0.147519314,0.292261309,1,7,2,0,0,5,4,0,0,2,4,0,4,4,0,3,0,3,0,4,11,0,0,0,3,0,4,0,8,0,6,0,1,0,0,1,1,0,0,6,0,6,2,2,9,0,8,0,6,2,1,2,0,0,0,0,6,0,0,6,1,0,0,6,4,52,8,0,6,6,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.000167527,0.000167527,0.000167527,1,0.222222222,0.945785978,1,0.573035105,0.574617977,0.542583463,0.750535636,0.600272086,0.415279149,0.393717893,0.679601009,0.795289849,0.999895609,0.005378549,0.554426742,0.305710216,0.10809604,0.022737236,0.847782025,0.65592481,0.297804484,0.309859155,0.645645873,0.365855276,0.691617905,0,0.827213709,0,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.364960619,0.147519314,0.292261309,1,7,2,0,0,5,4,0,0,2,4,0,4,4,0,3,0,3,0,4,11,0,0,0,3,0,4,0,8,0,6,0,1,0,0,1,1,0,0,6,0,6,2,2,9,0,8,0,6,2,1,2,0,0,0,0,6,0,0,6,1,0,0,6,4,52,8,0,6,6,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.000101022,0.000101022,0.000101022,1,0.222222222,1,1,0.573035105,0.574617977,0.542583463,0.750535636,0.600272086,0.415279149,0.393717893,0.679601009,0.795289849,0.999895609,0.005378549,0.554426742,0.305710216,0.10809604,0.022737236,0.847782025,0.65592481,0.297804484,0.309859155,0.645645873,0.365855276,0.691617905,0,0.827213709,0,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.364960619,0.147519314,0.292261309,1,7,2,0,0,5,4,0,0,2,4,0,4,4,0,3,0,3,0,4,11,0,0,0,3,0,4,0,8,0,6,0,1,0,0,1,1,0,0,6,0,6,2,2,9,0,8,0,6,2,1,2,0,0,0,0,6,0,0,6,1,0,0,6,4,52,8,0,6,6,6
