smile,tg_min,tg_max,tg_mean,VR3_A,AATS3v,AATS3are,AATS6are,AATS3i,ATSC7d,ATSC7v,ATSC3i,MATS1dv,MATS2d,MATS3d,MATS4d,MATS8d,MATS3s,MATS4are,MATS5p,MATS6p,MATS7p,GATS5d,GATS2s,GATS4m,GATS5v,GATS1are,GATS7are,GATS3p,GATS5i,BCUTd-1l,BCUTs-1l,BCUTi-1h,NssCH2,SdO,ETA_shape_y,AETA_beta_ns_d,ETA_dAlpha_B,CIC5,PEOE_VSA1,PEOE_VSA8,SMR_VSA3,SlogP_VSA2,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,MID_N,n6ARing,RotRatio,JGI3,JGI4,JGI6,JGI7,c1cc(Cl)ccc1Cl,C1CC(=O)NC1=O,c1cc(C)cc2ccccc12,c1cccc(P(=O)(c2ccccc2)c2ccccc2)c1,N1C(=O)CC(C2C=C(C)C3C(=O)NC(=O)C3C2)C1=O,C1CCCCC1,OC=O,N1C(=O)N(C=O)C(=O)C1,CCCCCCC,N1C(=O)C2ON(C)CC2C1=O,c1ccccc1C,c1cccc(S(=O)(=O)O[Na])c1,C(C)(C)CCCCCCCCC(C)C,C(F)(F)F,N1C(=O)c2cc(Cl)c(C=O)cc2C1=O,N1C(=O)CCC1=O,CCCCCCCCCCCCCC,c1ccc2c(c1)Sc1ccccc1S2,C1CC(C)CC(C)(C)C1,c1ccc2c(c1)Cc1ccccc1-2,c1ccc([Si](C)(C)c2ccc3c(c2)C(=O)NC3=O)cc1,c1cc2c(cc1C)-c1cc(C)ccc1S2(=O)=O,c1ccccn1,n1c(=O)c2cc3c(=O)n(C)c(=O)c3cc2c1=O,c1ccc(C2(c3ccccc3)NC(=O)c3ccccc32)cc1,N1C(=O)NC(C)(C)C1=O,CC(C)CCCC,C1CC(C)(C)CC(C)(C)C1,N,c1cc2ccccc2c2c1C(=O)NC2=O,c1nc2ccccc2o1,N1C(=O)c2cccc3cccc(c23)C1=O,CCC[Si](C)(C)O[Si](C)(C)CCC,N1C(=O)C2C3C=CC(O3)C2C1=O,N1C(=O)c2ccc([Si](C)(C)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O,N1C(=O)C2CCC(C3CCC4C(=O)NC(=O)C4C3)CC2C1=O,CCCCCCCCC,CCCCC,c1cccc(P(=O)(c2ccccc2)c2cc(C)cc(C)c2)c1,C1OCCO1,CCCCCCCCCCC,c1c(C)cc(C)cc1C,c1ccc2c(c1)-c1ccccc1C2,C=O,CCC,CCCCCCCCCCCC,N1C(=O)c2ccc(S(=O)(=O)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O,C(=O)CCCCCCCCCC,c1nnco1,CCCC,c1cc2ccccc2o1,c1ccc(O)cc1,c1cnc(C#N)c(C#N)n1,C(C#N)S(C)(=O)=O,c1ccc2[nH]cnc2c1,c1ccc2c3c(cccc13)C(=O)N(C)C2=O,c1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccccc21,c1ncncn1,C(C)(C)CCCCC(C)C,CC#C,N1C(=O)c2cc3c(cc2C1=O)C(C)(C)c1cc2c(cc1O3)C(=O)NC2=O,CCCCCCCCCC,c1cnc2cc(S(=O)(=O)c3ccc4nccnc4c3)ccc2n1,N1C(=O)C2OC3C(=O)NC(=O)C3C2C1=O,c1ccc2c(C)cc(=O)oc2c1,C(=O)CCCCC,c1ccc(C)cc1C,C1CCCCCCCCCCC1,C,c1c(C)cccc1C,c1ccc2c(c1)C(=O)N(N1C(=O)c3ccccc3C1=O)C2=O,CCCCCCCC,c1nc2ccccc2[nH]1,CCCC#N,c1ccc(C)c(C)c1,c1ccc(P(=O)(c2ccccc2)c2ccccc2)cc1,c1cccc(P(=O)(c2ccc(C)cc2)c2ccccc2)c1,c1ccc2c(c1)C(=O)N(C)C2=O,c1sccc1,c1cnc2ccccc2n1,c1ccc(N=Nc2ccc(N)cc2)cc1,O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,N1C(=O)N(C=O)C(=O)C1(C)C,c1ccc2ocnc2c1,C(=O)C1=C(C)NC(=S)N(C=O)C1,O[Si](C)(C)C,CCCCCC,c1cccc2c1C(=O)NC2=O,N1C(=O)NC(=O)C1=O,c1ccc2ncoc2c1,CC#N,CC(C)CCC,c1c(C)c(C)cc(C)c1C,c1nc2ccccc2oc1=O,CO,C1CC2CCC1C2,C12CC3CC(CC(C3)C1)C2,c1nc2cc(C)ccc2[nH]1,n1ncc2ccccc2c1=O,CC(C)CCCCCCCCCCCC,N1C(=O)c2ccc(P(=O)(c3ccccc3)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O,c1cccc(O)c1,c1cc(C)cc(C)c1,c1cccc(C)c1,c1ccc(N=Nc2ccc(C)cc2)cc1,c1ccc(N=Nc2ccc(C#N)cc2)cc1,c1cccc(S(=O)(=O)c2ccccc2)c1,c1c[nH]cn1,c1ccc(C2NC(=O)c3ccccc32)cc1,C(=O)CC,CC(C)(C)C,CC,N1C(=O)c2ccc(C#Cc3ccccc3)cc2C1=O,c1ccc(N=Nc2ccccc2)cc1,ON1C(=O)c2ccccc2C1=O,n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O,c1cc2c(cc1)C(=O)NC2=O
O=CNc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc5ccc(Oc6ccc(N7C(=O)c8ccccc8C7=O)cc6)cc5c4)cc2)C3=O)c1,286.0,286.0,286.0,0.2167698329900096,0.6317029533629223,0.514690629880906,0.3926446918818898,0.330798423702018,0.5347201559191326,0.5243807356577609,0.5788108821372628,0.4413335080311825,0.3206774218822849,0.2951279961133955,0.3724519863051028,0.616417112823499,0.3458583566918625,0.2864078861415089,0.8099191877160771,0.3710958218662315,0.5737448915782608,0.3694782385366456,0.625989244816707,0.4974718720305191,0.3613194551981524,0.2624277012842642,0.1637041716339866,0.3579747489428616,0.1667716303915206,0.7000814123330947,0.9961827215271104,0.0015407794088941,0.0,0.2454139992070533,0.5572090561058954,0.4275862068965514,0.4383481172531294,0.1441610084218106,0.3866191679087428,0.1976760526489964,0.0,0.2746839605011984,0.1120818728551571,0.1092468877838684,0.4444444444444448,0.12,0.2560088172267446,0.0,0.2516734366954631,0.3355685028064679,0.4934293066043281,0.3255990341585176,0.3090249296809594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(C5(c6ccc(Oc7ccc(N8C(=O)c9ccccc9C8=O)cc7)cc6)NC(=O)c6ccccc65)cc4)cc2)C3=O)c1,328.0,328.0,328.0,0.3355951634215558,0.6459715572641956,0.4779483937020381,0.3263275000448478,0.3057985238990577,0.6866253250056512,0.5685535517272275,0.5339555890621458,0.4436500816257004,0.4088190473982919,0.2792850963462067,0.2235361568481352,0.6560997185777064,0.3806516037555425,0.2320535403468565,0.7103627963536157,0.2501875673616995,0.5729886277062513,0.3835081750723604,0.6016162137379102,0.487149328299185,0.4522695194872306,0.2663874676712061,0.230103303852301,0.3395181820918439,0.2002226708140081,0.6997933784333572,0.7812829526162124,0.0018339953252173,0.0,0.3255249761722333,0.4794176774505648,0.3542857142857137,0.4190800681431017,0.2192816427422923,0.4888493065906189,0.2626038235485093,0.1516806288954234,0.3352023832398059,0.1443238209262649,0.1092468877838684,0.5833333333333338,0.14,0.372028088899531,0.0,0.2481120201384519,0.3941222605908766,0.4165647609678357,0.3037318226104404,0.4698409729474565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(-c4sc(-c5ccc(N6C(=O)c7ccccc7C6=O)cc5)c(-c5ccccc5)c4-c4ccccc4)cc2)C3=O)c1,334.0,334.0,334.0,0.1970244951256465,0.6951206867628373,0.3476422766651761,0.3200117614630002,0.2066291142487513,0.5352985267549432,0.3653154950259643,0.666254960037423,0.4217662321530979,0.5374688780003166,0.4710122582109648,0.4143630403682819,0.888752110373562,0.4540427157789664,0.4449654031453213,0.7396020800838234,0.2059155816109716,0.4193640538627136,0.614868401731678,0.5975889158422185,0.6403754667220447,0.3223415369193516,0.1708443424030113,0.1199694208479686,0.2798932923446463,0.1817388991625267,0.7000639850097148,0.2893172130829083,0.0015405478870986,0.0,0.2567440019689664,0.5293859729372971,0.1968253968253961,0.2483437440848003,0.2237205423929455,0.2044602773637524,0.4413682284542441,0.0,0.2746839605011984,0.2617039136262116,0.1386604221379122,0.3852442571659363,0.2000000000000001,0.2562253882261576,0.0,0.221994965387036,0.3444110527189944,0.5073898858075049,0.0670983466211342,0.076394487084089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1cccc(C(=O)c2cccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5sc(-c6ccc(N7C(=O)c8ccccc8C7=O)cc6)c(-c6ccccc6)c5-c5ccccc5)cc3)C4=O)c2)c1,308.0,308.0,308.0,0.2682826379898747,0.6947282908495839,0.3459768668745817,0.3160617822622895,0.1916703983671484,0.5380560472762239,0.3467020882296603,0.6353494373935233,0.4212612102826992,0.487528709537917,0.4699374896602606,0.4193321118580623,0.8631428122324847,0.481970842190116,0.3697630685320058,0.7107655645219805,0.2104802781912328,0.4250829192894681,0.5921582171524152,0.6148732836515769,0.6355095078340285,0.3455901913626096,0.1456736018432952,0.1194446522996021,0.2976876183231071,0.2006451147740441,0.6997956595939829,0.2893151118786735,0.0015458416428009,0.0,0.3364035673224497,0.530716464488287,0.1746478873239436,0.2547928113827769,0.1986303881058867,0.2044602773637524,0.57122377025327,0.0,0.3339326846810281,0.2617039136262116,0.1750760513992017,0.4685775904992697,0.2000000000000001,0.2563690843461541,0.0,0.2437591776798825,0.3289124743268559,0.4740184883088646,0.0783739951969091,0.0851773774525985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1ccc2c(c1)Cc1cc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)Nc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc3)C4=O)ccc1-2,224.0,224.0,224.0,0.1800103797153067,0.6332806079853851,0.471789289312881,0.3954595006025747,0.3473472874463938,0.4856988116407741,0.4955370646666654,0.5548696300256544,0.4235675879373664,0.3276414887183898,0.2429979709405106,0.3765241248229996,0.6249452894181575,0.3487197752410113,0.3642318111453508,0.8002964068126177,0.4349655608051171,0.5325880351070719,0.3396314272626144,0.507561095398805,0.4498480709051831,0.3763702980100052,0.2708003057588242,0.1574410581688058,0.3919042239860714,0.2006388779450093,0.6998409167360826,0.9642173386242564,0.0024424286146462,0.0294117647058823,0.3190898821678501,0.6458046339640063,0.4350877192982458,0.4546160973131299,0.208367171836567,0.4089205547275048,0.3304243343984799,0.0,0.3364720817985835,0.1746346289540085,0.1820781463064473,0.3055555555555556,0.1,0.4842509527651495,0.0,0.1848283874715592,0.4522901616518306,0.4279854845690315,0.3573110822316522,0.3149625366083594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1ccc2c(c1)-c1cc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc(P(=O)(c5ccccc5)c5cccc(N6C(=O)c7ccccc7C6=O)c5)c3)C4=O)ccc1C2,248.0,248.0,248.0,0.177153570391008,0.6973418766636464,0.3664850373254968,0.3341048072735844,0.1939591547507362,0.5033420983901964,0.5648422256180836,0.5363525057171354,0.3486498535113239,0.4060342103773436,0.3235081664003904,0.4646219088804024,0.5632545681318097,0.5036492822799107,0.3406672993525462,0.7683293199805338,0.2864761289363105,0.638509422740013,0.4153217380968462,0.70411523396006,0.5864088034784922,0.3304391338734891,0.2362120789103119,0.2370158122092115,0.6942889787132206,0.2570822154566644,0.6998819416402444,0.0111036136081698,0.0015403908927016,0.0294117647058823,0.3516607461617267,0.5166843743209594,0.2032786885245901,0.2564861619236466,0.0577539443677441,0.2922361048447118,0.383394550396842,0.0,0.2746839605011984,0.2096165627200082,0.1092468877838684,0.5000000000000003,0.1,0.2574758073650481,0.0,0.1977434145464352,0.4632311452578868,0.2510078248126731,0.3440884778805857,0.397855138205846,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1ccc(Sc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc6c(Oc7ccc(N8C(=O)c9ccccc9C8=O)cc7)cccc56)cc3)C4=O)cc2)cc1,265.0,265.0,265.0,0.2489508952259742,0.6514104764238616,0.4624708005301312,0.3293190593024584,0.2791338397733556,0.5753813541487547,0.4790218010790937,0.5700511435795816,0.4286651097074776,0.3534021653399251,0.3202151092695006,0.3287963270769834,0.7445246486977272,0.4330585263537357,0.2255631601848951,0.8042133207151021,0.2868293157816389,0.4401830452672276,0.4143731728486358,0.6624940277707494,0.6438428819385398,0.3444076428149687,0.2513463674800116,0.0861461646369965,0.436876294023066,0.1580587554418419,0.7000524153709868,0.3097257375740453,0.0015439503204701,0.0,0.2493643592145242,0.5017085543561514,0.4769230769230766,0.3159218975232619,0.1369423423152697,0.3866191679087428,0.4376595817036635,0.0,0.2746839605011984,0.1654250394311091,0.1798519858429256,0.3888888888888891,0.2400000000000001,0.2560981572409229,0.0,0.2766996070960827,0.2500905203187014,0.5026842651638742,0.2655033900439826,0.2890139525287155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1ccc(Sc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc3)C4=O)cc2)cc1,284.0,284.0,284.0,0.2343590370318977,0.6455188628515639,0.4756288038656389,0.3648304264000086,0.3023406795408121,0.5680642419343038,0.5245096161945894,0.5691061716046917,0.4060560489843335,0.320632844789783,0.2876396467687414,0.3584148651931623,0.5960029926794196,0.4164414137919343,0.2568334112927838,0.79111095677684,0.2666981764585634,0.4873491465457859,0.3954320691093266,0.6496040992225582,0.6642150108311236,0.3530152783421498,0.2336144080723539,0.0780007891389312,0.4717815437004747,0.1697428420619763,0.7000963045465625,0.3097295062079,0.0015365805190246,0.0,0.2443186613779989,0.5047559408846493,0.4592592592592592,0.3350053631143926,0.1992511080687173,0.2955397226362476,0.3119406705809183,0.0,0.2746839605011984,0.1067345634189858,0.1798519858429256,0.4444444444444448,0.08,0.2560627375944425,0.0,0.2808653756873586,0.3183785857765138,0.5504449058282678,0.3412766340919057,0.4106701049532775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1ccc(Sc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C6(c7ccc(Oc8ccc(N9C(=O)c%10ccccc%10C9=O)cc8)cc7)NC(=O)c7ccccc76)cc5)cc3)C4=O)cc2)cc1,312.0,312.0,312.0,0.4512794841830607,0.6545646363758185,0.4368780141091029,0.298624425222096,0.2660604181115609,0.6918599587125851,0.5681334461290238,0.5240415339008083,0.4258096098052252,0.3691172212192414,0.2822125871581933,0.2374687368986622,0.6318383919642069,0.4196655482478272,0.2199883276807297,0.6913457633667499,0.250774514684449,0.5359423651591744,0.3760731639660651,0.6188955670185763,0.5952906570187979,0.4410294807730661,0.2581596338440832,0.1904699144330335,0.4088527097807309,0.2166525529001365,0.6997658235387494,0.3097215603614209,0.001838151637445,0.0,0.3281338431209274,0.4406521031635529,0.4025974025974022,0.3174849001084109,0.2213901200763528,0.4888493065906189,0.3768684414804312,0.1516806288954234,0.3352023832398059,0.1976669875022168,0.1798519858429256,0.5277777777777781,0.2600000000000002,0.3721004900880909,0.0,0.2694805194805195,0.3186872711552782,0.4473036588207865,0.3114832221250181,0.4755218405954349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc(P(=O)(c5ccccc5)c5cccc(N6C(=O)c7ccccc7C6=O)c5)c3)C4=O)cc2)cc1,241.0,241.0,241.0,0.2400649601563834,0.6989143105257388,0.4240342374827031,0.3436151042560955,0.2156157172507127,0.4997686833629582,0.5471642745567588,0.5011529324060419,0.2134193276836257,0.3548457298011278,0.3139030261247477,0.5067298609324224,0.5471081483653305,0.5351509800535685,0.1981202236567697,0.7781412759184276,0.305447119994145,0.609015742232195,0.3439444725981619,0.7741468691785516,0.702130246251728,0.3376530027180033,0.217629115191289,0.2281414810446195,0.7473033481383698,0.1929363769774595,0.699159243688591,0.0110788034231972,0.001544146988726,0.0,0.4961645791753145,0.3652565352071543,0.1968253968253961,0.2483437440848017,0.0847877055611563,0.2922361048447118,0.383394550396842,0.0,0.3609233877348301,0.0533913968430339,0.4734031803967632,0.4166666666666669,0.0,0.2561219382841722,0.0,0.2596991641478829,0.4681719611340689,0.2541598694942911,0.3744061698785752,0.4370576348965534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc3)C4=O)cc2)cc1,307.0,307.0,307.0,0.2050247863452573,0.7061755209096267,0.5364322271423689,0.4299231320321151,0.2413883179140441,0.5107151936410138,0.5418336734416009,0.4687324016840004,0.1726803326249763,0.2636194352525079,0.195870225992261,0.4946089304049962,0.6219881355501624,0.5011744001852981,0.0781088598236732,0.8409315445696851,0.4013422860069566,0.4663203507054196,0.2621397701004138,0.7002049153617551,0.7793917220832682,0.3589426762350018,0.1603038559417751,0.1910195408882337,0.5858355052178726,0.1708488923671499,0.6987158873743589,0.02175365916066,0.0015428492974312,0.0,0.5453180129600332,0.4206270943125728,0.2137931034482757,0.3540504023967571,0.2424748934169576,0.2044602773637524,0.1976760526489964,0.0,0.4471628149684618,0.0533913968430339,0.6918969559645003,0.1111111111111111,0.0,0.2557154917914682,0.0,0.257152539090865,0.4742674830019944,0.4419186849040021,0.4116585660676846,0.6265516928339108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc3)C4=O)cc2)cc1,275.0,275.0,275.0,0.1966347823922569,0.6606099188772431,0.5428552138281266,0.4121507907797377,0.3074467015460156,0.5525341095287827,0.5247026905772413,0.5246944891956332,0.300259431668326,0.2889876931002206,0.2359209229745309,0.4362309003176822,0.6365941469735518,0.4406074850408443,0.1206282696567845,0.8311558684990883,0.27938801296942,0.4954347503497639,0.3367732720554286,0.6812726251619399,0.6992377566007917,0.3671621955327617,0.2127563255836314,0.1420595455866415,0.4915542578722823,0.1501510396997013,0.6993368662910342,0.0223055212429776,0.0015404752548962,0.0,0.3918291714643842,0.472813405077391,0.3321428571428564,0.4103492333901218,0.2051908429975947,0.2955397226362476,0.1976760526489964,0.0,0.3609233877348301,0.0533913968430339,0.4005719218741841,0.3333333333333335,0.0,0.2558736471801659,0.0,0.2686325631574215,0.4023769721455833,0.4916598694942912,0.3677597990890406,0.4847929569882163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)Nc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc3)C4=O)cc2)cc1,205.0,205.0,205.0,0.2097591576244786,0.6353443518842735,0.5353106823702283,0.4572196245444395,0.3706936185973681,0.4822714490947467,0.4849308856467927,0.5132772183476336,0.2792576805014448,0.2701315180627212,0.2556099368313353,0.4748100117041567,0.6255188739304389,0.398959126599602,0.192013785833919,0.8633086114719543,0.3932215834763721,0.4603917663665123,0.3255196223150345,0.6311872146026538,0.6301702342221653,0.3135514069406999,0.2576891714224687,0.1063031636822612,0.497923466546584,0.1450411840705064,0.6991259569567223,0.0223048295992833,0.0024482235687957,0.0,0.4635518432055648,0.4749786424974253,0.4203389830508471,0.439205382149974,0.2137559780047539,0.4089205547275048,0.3304243343984799,0.0,0.4227115090322152,0.0533913968430339,0.5462344389193422,0.2222222222222223,0.0,0.4829554609072113,0.0,0.2516734366954631,0.42110157906316,0.4795341850661411,0.3915611245927883,0.3730568504911178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CNc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5sc(-c6ccc(N7C(=O)c8ccccc8C7=O)cc6)c(-c6ccccc6)c5-c5ccccc5)cc3)C4=O)cc2)cc1,340.0,340.0,340.0,0.2636747721155168,0.7093651066897068,0.3700992818382764,0.3204103967254217,0.180084719617116,0.525776168119332,0.3625176739971635,0.6080935600076208,0.3093727840311926,0.4415344682310706,0.4018625390257124,0.4684750909473034,0.8547000917800067,0.5216685804843848,0.284905478012299,0.7442756892541226,0.2103385382051145,0.4075645688008498,0.5193027964017375,0.6379806408204198,0.7419840096807173,0.33770040934781,0.1428808238365907,0.1148965158740567,0.37993048181007,0.1882997507901535,0.6992865653793068,0.0223000528197965,0.0015476499452447,0.0,0.4085094068282781,0.4583885062346907,0.1722222222222213,0.2173007760742004,0.2295897541532541,0.2044602773637524,0.4413682284542441,0.0,0.3609233877348301,0.2617039136262116,0.4299854562282281,0.2741331460548251,0.2000000000000001,0.2561086790148321,0.0,0.2395125021105466,0.3311992428496885,0.4941570117050279,0.1120062250622682,0.1578822031877444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
