smile,value_min,value_max,value_mean,labled,testTemperature,testfrequency,VR3_A,AATS7d,AATS3i,MATS3dv,MATS5d,MATS7d,MATS3m,MATS6m,MATS1v,MATS7v,MATS7are,MATS7p,MATS1i,MATS3i,GATS8d,GATS3s,GATS7m,GATS8m,GATS5v,GATS6v,GATS7v,GATS8v,GATS7p,GATS8p,GATS1i,GATS7i,AXp-1d,SaaaC,MINdO,AETA_beta_ns_d,IC1,IC2,IC5,BIC0,MIC0,MIC5,PEOE_VSA8,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA10,AMID_N,JGI10,PetitjeanIndex,C1=CC=CC=C1,CN,COC1=CC=C2CNCC2=C1,C=O,CC=O,O=CC1=CC=CC=C1,COC1=CC=C(C)C=C1,CC(C)=O,OC1=CC=C2CNCC2=C1,NC1=CC=C(S)C=C1,N#CC1=CC=CC=C1O,CC1=CC=C2CN(C)CC2=C1,NC1=CC=C(O)C=C1,CC1=CC(C)=CC(C)=C1,C1=CC=C(C2=CC=C3CNCC3=C2)C=C1,O=C1NCC2=CC=C(O)C=C12,OC1=CC=C(C2=CC=CC=C2)C=C1,CC1=CC=CC(N)=C1,CC1=CC=C(O)C=C1C,O=C1NCC2=CC(O)=CC=C12,CSC1=CC=C(N)C=C1,COC1=CC=CC(O)=C1,COC1=CC=C(N)C=C1,CCC1=CC=C(O)C=C1,CCC1=CC=C(N)C=C1,CN1CC2=CC=C(O)C=C2C1,NC1=CC=CC=C1,CC1=CC=C(O)C=C1,O=CC1=CC=C2CNCC2=C1
O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Oc5ccccc5)cc4)c(=O)c3cc12,0.00075,0.00075,0.00075,0,0.777777778,0.310250922,0.208988328,0.593946288,0.356024975,0.312090591,0.333817819,0.884451615,0.46299906,0.496239244,0.557928236,0.685114597,0.80236965,0.697081203,0.589094771,0.373248457,0.592986865,0.898812561,0.451113026,0.175261163,0.256629555,1,0.635306239,0.321984834,0.484740496,0.472860119,0.378187515,0.566877306,0.448673039,0.834526624,0.386049569,0.948275862,0.241486024,0.291173035,0.364173006,0.680238341,0.310847318,0.296890254,0,0.069537056,0.142857143,0.28483909,0.228854001,0.106360699,0,0.388126472,0.454920944,0.666666667,3,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Cc5ccccc5)cc4)c(=O)c3cc12,0.00165,0.00165,0.00165,0,0.384444444,0.310250922,0.208988328,0.587895126,0.173932687,0.565145846,0.558371481,0.652827672,0.397012949,0.532582969,0.74422766,0.524694457,0.586388197,0.535878828,0.784238459,0.172031462,0.646405514,0.671996367,0.506634434,0.532413022,0.10371745,0.633327529,0.668466483,0.378453065,0.592538752,0.36552714,0.317941796,0.64284746,0.448673039,0.971698979,0.393376313,0.75862069,0.382952106,0.363335766,0.382293997,0.589355275,0.21820419,0.236457695,0,0.252005392,0.208364124,0.142419545,0.320395601,0.106360699,0,0.388126472,0.454920944,0.666666667,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Cc5ccccc5)cc4)c(=O)c3cc12,0.001,0.001,0.001,0,0.666666667,0.310250922,0.208988328,0.587895126,0.173932687,0.565145846,0.558371481,0.652827672,0.397012949,0.532582969,0.74422766,0.524694457,0.586388197,0.535878828,0.784238459,0.172031462,0.646405514,0.671996367,0.506634434,0.532413022,0.10371745,0.633327529,0.668466483,0.378453065,0.592538752,0.36552714,0.317941796,0.64284746,0.448673039,0.971698979,0.393376313,0.75862069,0.382952106,0.363335766,0.382293997,0.589355275,0.21820419,0.236457695,0,0.252005392,0.208364124,0.142419545,0.320395601,0.106360699,0,0.388126472,0.454920944,0.666666667,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(Cc5ccccc5)cc4)c(=O)c3cc12,0.00075,0.00075,0.00075,0,0.777777778,0.310250922,0.208988328,0.587895126,0.173932687,0.565145846,0.558371481,0.652827672,0.397012949,0.532582969,0.74422766,0.524694457,0.586388197,0.535878828,0.784238459,0.172031462,0.646405514,0.671996367,0.506634434,0.532413022,0.10371745,0.633327529,0.668466483,0.378453065,0.592538752,0.36552714,0.317941796,0.64284746,0.448673039,0.971698979,0.393376313,0.75862069,0.382952106,0.363335766,0.382293997,0.589355275,0.21820419,0.236457695,0,0.252005392,0.208364124,0.142419545,0.320395601,0.106360699,0,0.388126472,0.454920944,0.666666667,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(-c5ccccc5)cc4)c(=O)c3cc12,0.00165,0.00165,0.00165,0,0.384444444,0.310250922,0.141479536,0.781746768,0.144989535,0.461612863,0.670823844,0.668852617,0.587828517,0.729894706,0.752697411,0.934901789,0.552328942,0.954877396,0.785110198,0.336558371,0.865319879,0.709255669,0.414917837,0.196366785,0.409281745,0.641208488,0.153574443,0.276434547,0.164323559,0.471076879,0.290675977,0.440874856,0.398191185,0.946892261,0.385306508,0.785714286,0,0.234939106,0.34244611,0.631467469,0.24409945,0.255048807,0,0.238951375,0.142857143,0.142419545,0.320395601,0.106360699,0,0.412667967,0.494549316,1,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(-c5ccccc5)cc4)c(=O)c3cc12,0.001,0.001,0.001,0,0.666666667,0.310250922,0.141479536,0.781746768,0.144989535,0.461612863,0.670823844,0.668852617,0.587828517,0.729894706,0.752697411,0.934901789,0.552328942,0.954877396,0.785110198,0.336558371,0.865319879,0.709255669,0.414917837,0.196366785,0.409281745,0.641208488,0.153574443,0.276434547,0.164323559,0.471076879,0.290675977,0.440874856,0.398191185,0.946892261,0.385306508,0.785714286,0,0.234939106,0.34244611,0.631467469,0.24409945,0.255048807,0,0.238951375,0.142857143,0.142419545,0.320395601,0.106360699,0,0.412667967,0.494549316,1,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
O=c1[nH]c(=O)c2cc3c(=O)n(-c4ccc(-c5ccccc5)cc4)c(=O)c3cc12,0.00075,0.00075,0.00075,0,0.777777778,0.310250922,0.141479536,0.781746768,0.144989535,0.461612863,0.670823844,0.668852617,0.587828517,0.729894706,0.752697411,0.934901789,0.552328942,0.954877396,0.785110198,0.336558371,0.865319879,0.709255669,0.414917837,0.196366785,0.409281745,0.641208488,0.153574443,0.276434547,0.164323559,0.471076879,0.290675977,0.440874856,0.398191185,0.946892261,0.385306508,0.785714286,0,0.234939106,0.34244611,0.631467469,0.24409945,0.255048807,0,0.238951375,0.142857143,0.142419545,0.320395601,0.106360699,0,0.412667967,0.494549316,1,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
N#Cc1ccc(Oc2ccc(NC3CC(=O)N(c4ccc(N5C(=O)CC(Nc6ccc(Oc7ccc(C#N)c(C#N)c7)cc6)C5=O)cc4)C3=O)cc2)cc1C#N,0.07,0.07,0.07,0,0.388888889,0.465376384,0.405395565,0.666597322,0.807791095,0,0.509412145,0.635142444,0.121693023,0.592767002,0.390729393,1,0.344890318,0.955341636,0.469477306,1,0.391433956,0.813978045,0.466269753,0.665668256,0.904833233,0.735106043,0.13850151,0.412625457,0.218220059,0.351619655,0.45308201,0.528763844,0.81523386,0.297804484,0.999545064,0.392857143,0.898743382,0.65542073,0.5739659,0.393965128,0.337768722,0.389776194,0.468019047,0.149208611,0.571428571,0.712097725,0.183169342,0.226926079,0.199749207,1,0.467412879,0.848484848,5,10,0,4,4,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,4,2,0
N#Cc1ccc(Oc2ccc(NC3CC(=O)N(c4ccc(N5C(=O)CC(Nc6ccc(Oc7ccc(C#N)c(C#N)c7)cc6)C5=O)cc4)C3=O)cc2)cc1C#N,0.01,0.01,0.01,0,0.388888889,0.542939114,0.405395565,0.666597322,0.807791095,0,0.509412145,0.635142444,0.121693023,0.592767002,0.390729393,1,0.344890318,0.955341636,0.469477306,1,0.391433956,0.813978045,0.466269753,0.665668256,0.904833233,0.735106043,0.13850151,0.412625457,0.218220059,0.351619655,0.45308201,0.528763844,0.81523386,0.297804484,0.999545064,0.392857143,0.898743382,0.65542073,0.5739659,0.393965128,0.337768722,0.389776194,0.468019047,0.149208611,0.571428571,0.712097725,0.183169342,0.226926079,0.199749207,1,0.467412879,0.848484848,5,10,0,4,4,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,4,2,0
Cc1cc(Cc2cc(C)c(Oc3cccc4c3C(=O)N(c3ccc(Oc5ccc(-c6ccc(Oc7ccccc7)cc6)cc5)cc3)C4=O)c(C)c2)cc(C)c1Oc1cccc2c1C(=O)NC2=O,0.0483,0.0483,0.0483,0,0.111111111,0.310250922,0.620578,0.50996349,0.154265767,0.287631807,0.361734006,0.289539863,0.315110744,0.855770208,0.560768347,0.12070086,0.382528573,0.074175475,0.741528191,0.295552832,0.527618585,0.892458058,0.618210874,0.799184311,1,0.173942292,0.917350033,0.409924966,0.961625054,0.292000852,0.320878271,1,0.509279621,0.297804484,0.574389479,0.328358209,0.505964913,0.648245047,0.868481417,0.0296281,0.012102826,0.433843683,0,0.852737373,0.057694094,0.712097725,0.803979067,0.631300778,0,0,0.290408461,0.864864865,8,5,0,4,4,4,4,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,2,0,0,1,4,0
CC(C)(c1ccccc1)c1ccc(-n2c(=O)c3cc4c(=O)[nH]c(=O)c4cc3c2=O)cc1,0.00165,0.00165,0.00165,0,0.384444444,0.310250922,0.153216834,0.605262748,0.076654647,0.413697823,0.879253085,0.603079382,0.338778974,1,0.731801696,0.94210989,0.482429632,1,0.786456792,0.256979009,0.942866258,0.530697421,0.396723443,0.276566052,0.475769057,0.300024724,0,0.423083341,0.039586761,0.623335492,0.368334809,0.361216067,0.377942349,0.952069696,0.425506687,0.709677419,0.555518429,0.41331094,0.378964116,0.502602912,0.169716418,0.221202655,0.222801701,0.238951375,0.142857143,0.142419545,0.228854001,0.660791888,0,0.343785425,0.765149511,0.666666667,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
CC(C)(c1ccccc1)c1ccc(-n2c(=O)c3cc4c(=O)[nH]c(=O)c4cc3c2=O)cc1,0.001,0.001,0.001,0,0.666666667,0.310250922,0.153216834,0.605262748,0.076654647,0.413697823,0.879253085,0.603079382,0.338778974,1,0.731801696,0.94210989,0.482429632,1,0.786456792,0.256979009,0.942866258,0.530697421,0.396723443,0.276566052,0.475769057,0.300024724,0,0.423083341,0.039586761,0.623335492,0.368334809,0.361216067,0.377942349,0.952069696,0.425506687,0.709677419,0.555518429,0.41331094,0.378964116,0.502602912,0.169716418,0.221202655,0.222801701,0.238951375,0.142857143,0.142419545,0.228854001,0.660791888,0,0.343785425,0.765149511,0.666666667,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
CC(C)(c1ccccc1)c1ccc(-n2c(=O)c3cc4c(=O)[nH]c(=O)c4cc3c2=O)cc1,0.00075,0.00075,0.00075,0,0.777777778,0.310250922,0.153216834,0.605262748,0.076654647,0.413697823,0.879253085,0.603079382,0.338778974,1,0.731801696,0.94210989,0.482429632,1,0.786456792,0.256979009,0.942866258,0.530697421,0.396723443,0.276566052,0.475769057,0.300024724,0,0.423083341,0.039586761,0.623335492,0.368334809,0.361216067,0.377942349,0.952069696,0.425506687,0.709677419,0.555518429,0.41331094,0.378964116,0.502602912,0.169716418,0.221202655,0.222801701,0.238951375,0.142857143,0.142419545,0.228854001,0.660791888,0,0.343785425,0.765149511,0.666666667,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
CC(C)(c1ccc(Oc2cccc3c2C(=O)NC3=O)cc1)c1ccc(Oc2cccc3c2C(=O)N(c2ccc(Oc4ccc(-c5ccc(Oc6ccccc6)cc5)cc4)cc2)C3=O)cc1,0.0311,0.0446,0.03785,0,0.111111111,0.310250922,0.611344996,0.607190604,0.232840732,0.266932548,0.587627377,0.690462389,0.325530342,0.719263143,0.551854744,0.563475904,0.182204144,0.673541422,0.733635971,0.54268537,0.690417077,0.863739593,0.727928206,0.584658231,0.557971851,0.597504672,0.376271595,0.212060606,0.387601831,0.162552289,0.298444283,0.618630521,0.498950047,0.297804484,0.51625157,0.338461538,0.273484741,0.455609728,0.882514676,0.055011151,0.027751806,0.460720803,0.222801701,0.588513041,0,0.712097725,0.961186803,0.40897536,0,0.009129331,0.436712864,0.864864865,8,5,0,4,4,4,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,6,0,0,1,4,0
CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)NC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccccc2)C3=O)cc1,0.0124,0.0124,0.0124,0,0.384444444,0.077562731,0.401301722,0.634654107,0.21332536,0.22346891,0.732395925,0.448607467,0.225688607,0.798962318,0.57925477,0.633099792,0.122076495,0.714205833,0.712373584,0.418251177,0.863881189,0.737896822,0.648504706,0.631289168,0.564849637,0.481575563,0.344239955,0.402614458,0.3673085,0.409740844,0.348832163,0.577345421,0.454064196,0.297804484,0.361595596,0.244444444,0.503259518,0.487866192,0.61727661,0.269967326,0.110738534,0.33801733,0.222801701,0.169414319,0.057694094,0.712097725,0.411937201,0.40897536,0,0.143442785,0.380874782,0.8,5,5,2,4,4,4,4,0,2,0,0,0,0,0,0,2,0,0,2,2,0,0,0,6,0,1,1,4,0
CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)NC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccccc2)C3=O)cc1,0.01,0.012,0.011,0,0.555555556,0.155125461,0.401301722,0.634654107,0.21332536,0.22346891,0.732395925,0.448607467,0.225688607,0.798962318,0.57925477,0.633099792,0.122076495,0.714205833,0.712373584,0.418251177,0.863881189,0.737896822,0.648504706,0.631289168,0.564849637,0.481575563,0.344239955,0.402614458,0.3673085,0.409740844,0.348832163,0.577345421,0.454064196,0.297804484,0.361595596,0.244444444,0.503259518,0.487866192,0.61727661,0.269967326,0.110738534,0.33801733,0.222801701,0.169414319,0.057694094,0.712097725,0.411937201,0.40897536,0,0.143442785,0.380874782,0.8,5,5,2,4,4,4,4,0,2,0,0,0,0,0,0,2,0,0,2,2,0,0,0,6,0,1,1,4,0
CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)NC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(-c5ccc(Oc6ccccc6)cc5)cc4)cc2)C3=O)cc1,0.031,0.031,0.031,0,0.111111111,0.232688192,0.592742484,0.642034897,0.23287219,0.102709183,0.732835826,0.625883602,0.178865241,0.757164418,0.551854744,0.753346675,0.315696232,0.773928989,0.733635971,0.543499033,0.940046109,0.85979186,0.521484183,0.515479237,0.620722209,0.606572228,0.223588397,0.21310885,0.32041522,0.239695478,0.298444283,0.587102372,0.486312423,0.297804484,0.409740203,0.338461538,0.273484741,0.415317567,0.882514676,0.055011151,0.027751806,0.451313464,0.222801701,0.588513041,0,0.712097725,0.961186803,0.40897536,0,0.008814791,0.266962292,0.871794872,8,5,2,4,4,4,6,0,2,0,0,0,1,0,0,2,2,0,2,2,0,0,1,6,0,1,1,6,0
CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)NC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(-c5ccc(Oc6ccccc6)cc5)cc4)cc2)C3=O)cc1,0.014,0.0268,0.0204,0,0.111111111,0.310250922,0.592742484,0.642034897,0.23287219,0.102709183,0.732835826,0.625883602,0.178865241,0.757164418,0.551854744,0.753346675,0.315696232,0.773928989,0.733635971,0.543499033,0.940046109,0.85979186,0.521484183,0.515479237,0.620722209,0.606572228,0.223588397,0.21310885,0.32041522,0.239695478,0.298444283,0.587102372,0.486312423,0.297804484,0.409740203,0.338461538,0.273484741,0.415317567,0.882514676,0.055011151,0.027751806,0.451313464,0.222801701,0.588513041,0,0.712097725,0.961186803,0.40897536,0,0.008814791,0.266962292,0.871794872,8,5,2,4,4,4,6,0,2,0,0,0,1,0,0,2,2,0,2,2,0,0,1,6,0,1,1,6,0
CC(C)(C)c1cc(Oc2cccc3c2C(=O)N(c2ccc(Oc4ccc(-c5ccc(Oc6ccccc6)cc5)cc4)cc2)C3=O)c(C(C)(C)C)cc1Oc1cccc2c1C(=O)NC2=O,0.0426,0.0426,0.0426,0,0.111111111,0.310250922,0.625135654,0.774840258,0.212754001,0.61637988,0.458385284,0,0.156255287,0.456785882,0.521981613,0.168865464,0.310172481,0.210030118,0.694415908,0.234488183,0.652497782,0.848504795,0.579148428,0.762341876,0.330665095,0.350554351,0.771082197,0.934809306,0.814314564,0.942961059,0.395836219,0.878166071,0.455473872,0.297804484,0.69491046,0.34375,0.522442176,0.54422791,0.794967877,0.054584571,0.029028201,0.39420062,0.457820365,0.588513041,0,0.712097725,1,0.11346304,0,0.013946753,0.357117055,1,7,5,0,4,4,4,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0
CC(C)(C)c1cc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(-c5ccc(Oc6ccccc6)cc5)cc4)cc2)C3=O)c(C(C)(C)C)cc1Oc1ccc2c(c1)C(=O)NC2=O,0.0311,0.0311,0.0311,0,0.111111111,0.310250922,0.588662806,0.674470569,0.212783636,0.464326652,0.349614307,0.265981785,0.022817624,0.430367137,0.521981613,0.110677725,0.366287698,0.133069373,0.694415908,0.235254562,0.079705938,0.844704543,0.57762788,0.696353773,0.387315956,0.4570878,0.915972918,0.819085819,0.919993948,0.791351214,0.395836219,0.907566451,0.442485203,0.297804484,0.548269084,0.34375,0.522442176,0.512486554,0.804337712,0.054584571,0.029028201,0.394803888,0.457820365,0.588513041,0,0.712097725,0.686562002,1,0,0.013611254,0.438506735,1,7,5,2,4,4,4,4,0,2,0,0,0,1,0,0,2,2,0,2,2,0,0,1,0,0,1,1,4,0
C=Cc1c(F)c(F)c(Oc2ccc(C(c3ccc(Oc4c(F)c(F)c(C=C)c(F)c4F)c(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(Oc9ccc(N%10C(=O)c%11ccc(C(c%12ccc%13c(c%12)C(=O)NC%13=O)(C(F)(F)F)C(F)(F)F)cc%11C%10=O)cc9C(F)(F)F)cc8)c(C(F)(F)F)c6)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)cc2)c(F)c1F,0.013,0.024,0.017,0,0.384444444,0.542939114,0.871562816,1,0.934322173,0.624007177,0.841446648,0.533164521,0.830561323,0.230930659,0.435392314,0.605318349,0.449796043,0.599865307,0.875212274,0.460384683,0.2733494,0.402980401,0.304878365,0.379365337,0.598101207,0.762041721,0.241746287,0.21398557,0.357556006,0.248686393,0.000776649,0.564157828,0.335138283,0.297804484,0.546109069,0.481751825,1,1,1,0.335664036,0.906877366,1,0,0.369457502,0,0.06241088,0,0.280795832,0.947348818,0.002783598,0.780717272,0.901960784,11,11,0,8,8,8,4,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0,2,6,0,0,3,4,0
[H]c1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)c2)c1,0.01,0.01,0.01,0,0.388888889,0.465376384,0.1747424,0.788575476,0.005944186,0.747101586,0.50365129,0.585236931,0,0.736727651,0.840183784,0.588400565,0.702227962,0.711981942,0.758664081,0.151189623,0.347895354,0.605156039,0.097380366,0.661395454,0.329484172,0.490772717,0.331547638,0.46656808,0,0.560758787,0.357178052,0.587421363,0.369208891,0.297804484,0.365693395,0,0.341155982,0.289021935,0.685638194,0.744345243,0.892955323,0.657194943,0,0.351697432,0.642857143,0.213629318,0,0.11346304,0.319552058,0.199143526,0.777618831,0.736842105,4,5,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[H]c1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)c2)c1,0.0091,0.0091,0.0091,0,0.388888889,0.542939114,0.1747424,0.788575476,0.005944186,0.747101586,0.50365129,0.585236931,0,0.736727651,0.840183784,0.588400565,0.702227962,0.711981942,0.758664081,0.151189623,0.347895354,0.605156039,0.097380366,0.661395454,0.329484172,0.490772717,0.331547638,0.46656808,0,0.560758787,0.357178052,0.587421363,0.369208891,0.297804484,0.365693395,0,0.341155982,0.289021935,0.685638194,0.744345243,0.892955323,0.657194943,0,0.351697432,0.642857143,0.213629318,0,0.11346304,0.319552058,0.199143526,0.777618831,0.736842105,4,5,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[H]c1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)c2)c1,0.0058,0.0058,0.0058,0,0.388888889,0.155125461,0.1747424,0.788575476,0.005944186,0.747101586,0.50365129,0.585236931,0,0.736727651,0.840183784,0.588400565,0.702227962,0.711981942,0.758664081,0.151189623,0.347895354,0.605156039,0.097380366,0.661395454,0.329484172,0.490772717,0.331547638,0.46656808,0,0.560758787,0.357178052,0.587421363,0.369208891,0.297804484,0.365693395,0,0.341155982,0.289021935,0.685638194,0.744345243,0.892955323,0.657194943,0,0.351697432,0.642857143,0.213629318,0,0.11346304,0.319552058,0.199143526,0.777618831,0.736842105,4,5,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[H]c1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)c2)c1,0.0054,0.0054,0.0054,0,0.388888889,0.387813653,0.1747424,0.788575476,0.005944186,0.747101586,0.50365129,0.585236931,0,0.736727651,0.840183784,0.588400565,0.702227962,0.711981942,0.758664081,0.151189623,0.347895354,0.605156039,0.097380366,0.661395454,0.329484172,0.490772717,0.331547638,0.46656808,0,0.560758787,0.357178052,0.587421363,0.369208891,0.297804484,0.365693395,0,0.341155982,0.289021935,0.685638194,0.744345243,0.892955323,0.657194943,0,0.351697432,0.642857143,0.213629318,0,0.11346304,0.319552058,0.199143526,0.777618831,0.736842105,4,5,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[H]c1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)c2)c1,0.0045,0.0045,0.0045,0,0.388888889,0.232688192,0.1747424,0.788575476,0.005944186,0.747101586,0.50365129,0.585236931,0,0.736727651,0.840183784,0.588400565,0.702227962,0.711981942,0.758664081,0.151189623,0.347895354,0.605156039,0.097380366,0.661395454,0.329484172,0.490772717,0.331547638,0.46656808,0,0.560758787,0.357178052,0.587421363,0.369208891,0.297804484,0.365693395,0,0.341155982,0.289021935,0.685638194,0.744345243,0.892955323,0.657194943,0,0.351697432,0.642857143,0.213629318,0,0.11346304,0.319552058,0.199143526,0.777618831,0.736842105,4,5,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[H]c1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)c2)c1,0.0036,0.0036,0.0036,0,0.388888889,0.310250922,0.1747424,0.788575476,0.005944186,0.747101586,0.50365129,0.585236931,0,0.736727651,0.840183784,0.588400565,0.702227962,0.711981942,0.758664081,0.151189623,0.347895354,0.605156039,0.097380366,0.661395454,0.329484172,0.490772717,0.331547638,0.46656808,0,0.560758787,0.357178052,0.587421363,0.369208891,0.297804484,0.365693395,0,0.341155982,0.289021935,0.685638194,0.744345243,0.892955323,0.657194943,0,0.351697432,0.642857143,0.213629318,0,0.11346304,0.319552058,0.199143526,0.777618831,0.736842105,4,5,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[H]c1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)c2)c1,0.0119,0.0119,0.0119,0,0.388888889,0.542939114,0.174648223,0.833502829,0.187983671,0.538547309,0.587147421,0.500684207,0.17513682,0.642940484,0.678427288,0.538725029,0.564481308,0.531862962,0.678616252,0.304449857,0.354386384,0.741568096,0.182185644,0.638179827,0.356976253,0.647527058,0.459245486,0.405028598,0.306845043,0.484846086,0.360788794,0.719421309,0.423084375,0.297804484,0.337881673,0.144736842,0.407217614,0.41179124,0.675823045,0.655517083,0.642172852,0.562479402,0,0.074604306,0.857142857,0.213629318,0,0.11346304,0.159776029,0.225478513,0.466011651,0.736842105,4,5,2,4,4,4,2,0,2,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,1,1,2,0
[H]c1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)c2)c1,0.0108,0.0108,0.0108,0,0.388888889,0.465376384,0.174648223,0.833502829,0.187983671,0.538547309,0.587147421,0.500684207,0.17513682,0.642940484,0.678427288,0.538725029,0.564481308,0.531862962,0.678616252,0.304449857,0.354386384,0.741568096,0.182185644,0.638179827,0.356976253,0.647527058,0.459245486,0.405028598,0.306845043,0.484846086,0.360788794,0.719421309,0.423084375,0.297804484,0.337881673,0.144736842,0.407217614,0.41179124,0.675823045,0.655517083,0.642172852,0.562479402,0,0.074604306,0.857142857,0.213629318,0,0.11346304,0.159776029,0.225478513,0.466011651,0.736842105,4,5,2,4,4,4,2,0,2,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,1,1,2,0
[H]c1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)c2)c1,0.0054,0.0054,0.0054,0,0.388888889,0.387813653,0.174648223,0.833502829,0.187983671,0.538547309,0.587147421,0.500684207,0.17513682,0.642940484,0.678427288,0.538725029,0.564481308,0.531862962,0.678616252,0.304449857,0.354386384,0.741568096,0.182185644,0.638179827,0.356976253,0.647527058,0.459245486,0.405028598,0.306845043,0.484846086,0.360788794,0.719421309,0.423084375,0.297804484,0.337881673,0.144736842,0.407217614,0.41179124,0.675823045,0.655517083,0.642172852,0.562479402,0,0.074604306,0.857142857,0.213629318,0,0.11346304,0.159776029,0.225478513,0.466011651,0.736842105,4,5,2,4,4,4,2,0,2,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,1,1,2,0
