smile,tg_min,tg_max,tg_mean,VR3_A,nS,ATS8i,AATS6Z,AATS3v,AATS7v,AATS3are,AATS6are,AATS1p,AATS1i,AATS3i,AATS4i,ATSC7d,ATSC7v,ATSC3i,MATS1dv,MATS2dv,MATS1d,MATS2d,MATS3d,MATS4d,MATS3s,MATS5s,MATS8m,MATS4are,MATS5p,MATS6p,MATS7p,GATS2d,GATS5d,GATS1s,GATS2s,GATS4s,GATS5s,GATS4m,GATS5v,GATS1are,GATS3are,GATS7are,GATS3p,GATS5i,BCUTm-1h,C1SP3,Xc-5d,AXp-1d,Xp-7dv,AXp-0dv,NssCH2,NddssS,SdO,SssO,ETA_shape_y,ETA_beta_ns_d,AETA_beta_ns_d,AETA_eta,AETA_eta_F,ETA_dAlpha_B,ETA_dEpsilon_C,IC2,PEOE_VSA1,PEOE_VSA8,SMR_VSA3,SMR_VSA6,SlogP_VSA2,SlogP_VSA10,SlogP_VSA11,EState_VSA4,EState_VSA5,VSA_EState8,MDEO-11,AMID_O,n6ARing,RotRatio,JGI3,JGI4,JGI6,JGI7,c1c(C)cc(C2(c3cc(C)cc(C)c3)c3ccccc3-c3ccccc32)cc1C,c1cc(Cl)ccc1Cl,C1CC(=O)NC1=O,c1cc(C)cc2ccccc12,c1cccc(P(=O)(c2ccccc2)c2ccccc2)c1,N1C(=O)CC(C2C=C(C)C3C(=O)NC(=O)C3C2)C1=O,C1CCCCC1,OC=O,N1C(=O)N(C=O)C(=O)C1,CCCCCCC,N1C(=O)C2ON(C)CC2C1=O,c1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)cc1,N1C(=O)C(c2ccccc2)=C(c2ccc(C3=C(c4ccccc4)C(=O)NC3=O)cc2)C1=O,c1cccc(S(=O)(=O)O[Na])c1,C(C)(C)CCCCCCCCC(C)C,C(F)(F)F,CCCCCCCCCCCCCC,c1ccc2c(c1)Sc1ccccc1S2,C1CC(C)CC(C)(C)C1,CCCCCCCCCCCCCCCC,c1cc2c(cc1C)-c1cc(C)ccc1S2(=O)=O,n1c(=O)c2cc3c(=O)n(C)c(=O)c3cc2c1=O,c1ccc(C2(c3ccccc3)NC(=O)c3ccccc32)cc1,CC(C)CCCC,C1CC(C)(C)CC(C)(C)C1,N,c1cc2ccccc2c2c1C(=O)NC2=O,CCC[Si](C)(C)O[Si](C)(C)CCC,N1C(=O)C2C3C=CC(O3)C2C1=O,CCCCCCCCC,CCCCC,c1cccc(P(=O)(c2ccccc2)c2cc(C)cc(C)c2)c1,C1OCCO1,CCCCCCCCCCC,CCCC,c1cnc(C#N)c(C#N)n1,C(C#N)S(C)(=O)=O,c1ccc2[nH]cnc2c1,C(=O)CCCCCCCCCCCCCCCCCCCCC=O,c1ccc2c3c(cccc13)C(=O)N(C)C2=O,c1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccccc21,c1ncncn1,C(C)(C)CCCCC(C)C,CC#C,N1C(=O)c2cc3c(cc2C1=O)C(C)(C)c1cc2c(cc1O3)C(=O)NC2=O,CCCCCCCCCC,N(C=CC)C=CC,N1C(=O)C2OC3C(=O)NC(=O)C3C2C1=O,c1ccc2c(C)cc(=O)oc2c1,c1ccc(C)cc1C,C1CCCCCCCCCCC1,c1c(C)cccc1C,c1ccc2c(c1)C(=O)N(N1C(=O)c3ccccc3C1=O)C2=O,CCCCCCCC,c1nc2ccccc2[nH]1,c1ccc2c(c1)-c1ccccc1C2c1ccc(N)cc1,CCCC#N,c1ccc(C)c(C)c1,c1cccc(P(=O)(c2ccc(C)cc2)c2ccccc2)c1,c1cnc2ccccc2n1,O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,N1C(=O)N(C=O)C(=O)C1(C)C,C(=O)C1=C(C)NC(=S)N(C=O)C1,O[Si](C)(C)C,N1C(=O)NC(=O)C1=O,CC(C)CCC,c1c(C)c(C)cc(C)c1C,c1nc2ccccc2oc1=O,c1cc(C2(c3cccc(C)c3)c3ccccc3-c3ccccc32)cc(C)c1,CO,n1ncc2ccccc2c1=O,CC(C)CCCCCCCCCCCC,N1C(=O)c2ccc(P(=O)(c3ccccc3)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O,c1ccc(N=Nc2ccc(C)cc2)cc1,c1ccc(N=Nc2ccc(C#N)cc2)cc1,CCCl,c1c[nH]cn1,CC(C)(C)C,N1C(=O)c2ccc(C#Cc3ccccc3)cc2C1=O,c1ccc(N=Nc2ccccc2)cc1,ON1C(=O)c2ccccc2C1=O,N1C(=O)C2CN(C)OC2C1=O,n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O,c1cc2c(cc1)C(=O)NC2=O
CC1(C)CC(N2C(=O)c3ccccc3C2=O)CC(C)(CN2C(=O)c3ccc(C=O)cc3C2=O)C1,275.0,275.0,275.0,0.0610793435529024,0.0,0.1758589726438444,0.0848410952021883,0.4289301632819781,0.2963288918196578,0.2953325009425351,0.2534083255371584,0.2669745181541549,0.416966309451551,0.2993906381903048,0.7017709983522344,0.3225398260948278,0.341336378474628,0.3048102478254144,0.7115059356992959,0.4611328480978747,0.5006809793423974,0.3544716250712472,0.4913007386086304,0.5677450937398687,0.5294292976222935,0.3958768014254447,0.2715985242725766,0.5629328888733126,0.4203667491970337,0.6276576745025718,0.4200478186942943,0.6307394577651904,0.4569371427378735,0.1253162505462093,0.3725100007708244,0.3515139480823963,0.526454884975502,0.1653335642038713,0.6322668459519474,0.0754089939220025,0.0908416907224715,0.5613489468684856,0.7093248089256189,0.3850048890284855,3.218674521304754e-05,0.2857142857142857,0.1072192993167195,0.1707435309198315,0.173921002061594,0.5133347159839978,0.1176470588235294,0.0,0.1732389388126365,0.0,0.4478809160380413,0.0,0.0,0.4985736184939007,0.2929717300796274,0.445786150916925,0.693646897086013,0.5079260650652129,0.0,0.2118185459700042,0.2795753018828583,0.0928864374115767,0.4422422771538164,0.0,0.0,0.0349819337659995,0.168073956491956,0.2801860050330387,0.1706658226111494,0.4880886942748724,0.2,0.1429565102182769,0.8963630182589661,0.7196768430047388,0.4965556847078459,0.4633569562629556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)CC(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)NC5=O)cc3C2=O)CC(C)(C)C1,266.0,266.0,266.0,0.079304335979571,0.0,0.0958318820695873,0.0646073101940293,0.4020403965913167,0.2817392321341041,0.3391142391507817,0.1270113794853773,0.2415458705485191,0.4756304271593485,0.3357239104765961,0.6902861807266767,0.3927806035337565,0.4445052521966652,0.3826442898426994,0.7993626324246594,0.5380751836711848,0.4391059799482639,0.3287912029422376,0.5152585268641547,0.6443825131627658,0.4081801305151924,0.4404620471901488,0.2144945713198605,0.7203368353282429,0.5268863685846656,0.7169317475379728,0.5697918450565905,0.6289515756123589,0.2201218731988772,0.2604659446064847,0.2422499715193569,0.1860081787584624,0.5042929913807506,0.0311657612732171,0.623881594065792,0.1981294098121321,0.2751630764117289,0.7256970573726235,0.6875007451829308,0.2404690548215097,2.2693805579121484e-05,0.2857142857142857,0.0826061949310715,0.1038039742400744,0.1160253339156982,0.5585880758344395,0.088235294117647,0.0,0.0974066427580935,0.1389740275419924,0.5085160659845417,0.0588235294117647,0.1878787878787874,0.4788580416438099,0.2481028202821024,0.4592948221568316,0.7029700685452261,0.4248081616575434,0.0910794452724952,0.0705107715510224,0.2914682798368526,0.0,0.2605918597851627,0.0,0.1666666666666666,0.1049458012979986,0.1022447928766227,0.3814139438748838,0.0694820488587897,0.5329316395994912,0.2,0.0861156940452093,0.8443418475023843,0.5980424143556297,0.5805281155780189,0.4035476927802942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)CC(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)NC5=O)cc3C2=O)CC(C)(C)C1,311.0,311.0,311.0,0.0581997572500146,0.0,0.089957320129993,0.0704577416267647,0.4258081487236983,0.2657853892546926,0.259105703054161,0.1193739204722716,0.2707191721515989,0.4329920494225199,0.2721164191759833,0.655032988896016,0.40996305518646,0.4267675470737569,0.3889263459154487,0.7958845513059016,0.5400940123398188,0.4799887279886228,0.3297971177346286,0.5086162632778597,0.6790167792433351,0.4496413024091714,0.3723216050852398,0.2494901850653431,0.7525155322889829,0.5644233481780367,0.6633721963176716,0.5740916777541641,0.6379701907269468,0.2389519201726264,0.2135718088005422,0.2109763153591954,0.1539328668959553,0.5022308314669526,0.049467837876172,0.5752899077963114,0.1370211745217568,0.1520303669285847,0.9653755907183676,0.6874448801256253,0.2675771463684534,1.4775757063656414e-05,0.2857142857142857,0.0994433228405487,0.0775095237544549,0.1360181079738208,0.5890852483483768,0.088235294117647,0.0,0.0990938790968058,0.0,0.5364958384483675,0.0,0.0,0.4948327913385706,0.2395789183438285,0.3972529812606461,0.7544456493470583,0.3671537333338048,0.0,0.0705107715510224,0.2914682798368526,0.0,0.2605918597851627,0.0,0.0,0.1655674173534859,0.0294135343540438,0.3831763583515237,0.0790888132350022,0.3890215905721633,0.2,0.0261170547514159,0.7770065792871221,0.5510603588907036,0.577647232098375,0.3774480386620316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)CC(C)(c2ccc(N3C(=O)c4ccc(C=O)cc4C3=O)cc2)c2cc(N3C(=O)c4ccccc4C3=O)ccc21,300.6,331.0,318.5818182,0.1131414635739561,0.0,0.1832621295038247,0.1121581534548011,0.6457433922948986,0.4359871945048814,0.3344425608462997,0.2054693354069261,0.3755481178418309,0.2562696720648425,0.1445175464305794,0.3470548284510402,0.4313923715291899,0.5426491248870087,0.4757998835198173,0.7004798580010123,0.4559275180631306,0.6502567654855395,0.4263399440578197,0.2257645588167262,0.3879798721186804,0.5163632907267978,0.4858661880592015,0.5283930009177581,0.5302688825584501,0.5320775909655606,0.6164435829900592,0.5786892758553859,0.473062304301221,0.2412200883960116,0.1628896183040558,0.4543943945768898,0.3053795624899253,0.4359995623393297,0.3700719974878081,0.592985582936393,0.0595086098507847,0.1093324799292506,0.227136657834456,0.4845093184102397,0.3844729215382251,3.2383707528449435e-05,0.2142857142857142,0.2681916939293739,0.1090737231878904,0.2066889818207046,0.4139460265980696,0.0294117647058823,0.0,0.1750312016384567,0.0,0.5391040431512576,0.0,0.0,0.3705635920671708,0.4496157890771977,0.3608745031232246,0.781325626315156,0.5418852235273282,0.0,0.12812294050686,0.0,0.139083910938487,0.2128958392038132,0.150790005613641,0.0,0.1526100562707474,0.1386604221379122,0.2856110132644988,0.1257545195131174,0.3612256675821409,0.0,0.0914096916299559,0.7633916316441145,0.5263120200533172,0.466169065706863,0.656782127938486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)CC(/C=C/c2ccc(N(CCOc3ccc(C(C)(C)c4ccc(OCCN(c5ccccc5)c5ccc(/C=C/C6=CC(=C(C#N)C#N)CC(C)(C)C6)cc5)c(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)NC8=O)cc6C5=O)c4)cc3)c3ccccc3)cc2)=CC(=C(C#N)C#N)C1,220.0,220.0,220.0,0.4184584132468217,0.0,0.5388958188544989,0.119113295679457,0.4955328849143966,0.381482357468526,0.2736031132142407,0.189326521885027,0.3257766776962236,0.3325644402053598,0.2989324958861097,0.4171705011226239,0.4375462619258606,0.657085183940236,0.3377374693562965,0.6782598991473623,0.2596424494237752,0.4857467556266338,0.2226437203159196,0.4401620719200717,0.5762265259318479,0.4983079663138856,0.6076445485287795,0.3218787097039339,0.5844398681873522,0.5225973156682718,0.4140072851776025,0.7041888153356358,0.6089621810937276,0.2581377446944571,0.1948754661709186,0.3153067149042052,0.1469207768367367,0.2722425202601985,0.3056365898006934,0.5441932005246379,0.2744365237199371,0.3589374855076045,0.5754290387188838,0.4640187498697156,0.3658156192268177,4.3497628864019866e-05,0.7142857142857142,0.3086319908679272,0.3463949627304377,0.3785860600198802,0.4719954572858107,0.2352941176470588,0.0,0.1221815361420737,0.4586352433999537,0.2573403858191921,0.2941176470588235,0.3100000000000003,0.7112718943274445,0.6743022375589287,0.2884667802385004,0.8582766110487083,0.7941479852600004,0.4616672874354094,0.3286917331063141,0.1516806288954234,0.5819350496954718,0.4179690478710039,0.3769750140341026,0.3333333333333333,0.4633005160749164,0.1092468877838684,0.6103792535979723,0.0694820488587897,0.1591840423840272,0.4,0.3402275781130408,0.2591021734714609,0.3476826749898617,0.3538035108213471,0.3457031981781423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)CC(/C=C/c2ccc(N(CCOc3ccc(C(C)(C)c4ccc(OCCN(c5ccccc5)c5ccc(/C=C/C6=C/C(=C(/C#N)S(C)(=O)=O)CC(C)(C)C6)cc5)c(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)NC8=O)cc6C5=O)c4)cc3)c3ccccc3)cc2)=C/C(=C(/C#N)S(C)(=O)=O)C1,234.0,234.0,234.0,0.4160860586930091,0.5,0.6353395051723658,0.1392717509030213,0.4846995508912487,0.3281799476865918,0.3188632786540277,0.1954377454914899,0.3559478613087308,0.3136172884613355,0.3220721978544416,0.400684530432895,0.6133569626512303,0.4744429021788676,0.4076700745425973,0.5893453997450909,0.341805575127691,0.4280037660015402,0.2742756263353946,0.4474236131349458,0.5775437733702227,0.3069247110595503,0.5183019338521788,0.5082728371646277,0.616249942312813,0.5843251615797554,0.327153566608689,0.6380864119713862,0.5804266310527484,0.2821533940487207,0.6223744994087663,0.428583259166482,0.0917729073343118,0.3494765232740544,0.2950176096227932,0.5551299969654733,0.2275576617882495,0.4188344312014734,0.6204493872204083,0.366902963993135,0.3646352672255787,0.2512834979694544,0.7142857142857142,0.4416367975359259,0.2976751852628663,0.438697175147498,0.5771121740698075,0.2352941176470588,0.6666666666666666,0.4046258847448779,0.4582365616856321,0.2127080067085776,0.2941176470588235,0.2980769230769229,0.7829398635818663,0.6931573205057757,0.2491645917966182,0.8202065024083043,0.8589274332303716,0.4616672874354094,0.4747065402645835,0.1516806288954234,0.7595050237897115,0.7186272709536379,0.3769750140341026,0.3333333333333333,0.4357571722880664,0.1456625170451579,0.589687192847331,0.2184720107873595,0.3115670272536849,0.4,0.3656387665198239,0.3523896420171187,0.300602266214013,0.3605413413281521,0.3475431337281609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)C(=O)N(C=O)C(=O)N1C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccccc5C4=O)cc3)cc1)C2=O,156.0,156.0,156.0,0.189039269856832,0.0,0.1353129807410401,0.2535888399233157,0.6765425614129469,0.3953119365407,0.6694897340193662,0.4576257624676088,0.3189220566078272,0.4689465477492316,0.3672459090599504,0.4985331742228798,0.6025011910730512,0.5479128674266429,0.5230332266543206,0.6171577824001879,0.4666225167068724,0.5481159546047935,0.4119856245287926,0.137774522250283,0.3073071468402844,0.3497489079496743,0.2664054666242881,0.8786932962819234,0.3173779121196625,0.7143893381626878,0.3165204169733514,0.5210652358953392,0.3274184551016454,0.3230955934733425,0.2514182727371532,0.6151273465802942,0.6900581896036416,0.786288890558773,0.5462313863403236,0.5137836639726594,0.1762265563522995,0.3336690262811191,0.1071146521219805,0.4362105441917049,0.1975035022985934,9.642544445409572e-05,0.1428571428571428,0.2985803926404473,0.2102391983904459,0.1304022939868727,0.2448432525653054,0.0,0.0,0.3891188084501044,0.1394227531522209,0.6847519384266453,0.0588235294117647,0.1291666666666659,0.2337571599571936,0.564375726619099,0.5806005110732544,0.5383333255539888,0.5859803516644584,0.0910794452724952,0.0649277708995129,0.2795753018828583,0.139083910938487,0.5541342989394717,0.2143489282877675,0.1666666666666666,0.0533913968430339,0.2652027723375165,0.1214061308718245,0.4752090823209082,0.686307390276102,0.0,0.1567023285084959,0.7295962500876059,0.5991458474622876,0.3549513003949839,0.5208710548554801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(COc1ccc(N2C(=O)c3ccc(C(C)C)cc3C2=O)cc1)Oc1ccc(N2C(=O)c3ccccc3C2=O)cc1,234.0,234.0,234.0,0.1749722684623929,0.0,0.120672489590947,0.1361823053098793,0.4956524771312577,0.2588644842439895,0.4426754034281894,0.2979621693585477,0.291414363914986,0.3718387036051496,0.4255777283874868,0.402042029658765,0.439475499552366,0.5227513831304615,0.6469311541885838,0.7128657028162957,0.5098604412344905,0.6045241468921461,0.5611798916699389,0.4347393759931374,0.4369108291886027,0.4722059106529608,0.456818429157282,0.478652068464034,0.3764198009076182,0.629013625873185,0.2948350759885449,0.6296596447912307,0.2391462241421249,0.3918169235330883,0.3312706278518764,0.6145032258580456,0.5747497663604587,0.7176157403495886,0.4346574311036342,0.4588594950448483,0.215581784318759,0.4327554065758112,0.3721335075818383,0.3160035284650054,0.2665757909396714,3.1819121956766505e-05,0.2857142857142857,0.1462923684364462,0.2906987429155911,0.1268672679848188,0.4224454098671506,0.0294117647058823,0.0,0.1048113406138503,0.2800244025561378,0.6341451325749318,0.1176470588235294,0.2952380952380954,0.256053417999817,0.4036780730414607,0.4190800681431003,0.7594032359600038,0.5330094248469857,0.1821588905449904,0.0,0.0,0.232852065170781,0.2787160769181074,0.150790005613641,0.1666666666666666,0.0570065064492606,0.0294135343540438,0.2721252287555545,0.0326180440618918,0.5025802416055895,0.0,0.2956228325053895,0.4802326193754185,0.5969926945173428,0.3856361011061165,0.391656189669145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(c1ccccc1)(c1ccccc1)c1cccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)NC5=O)cc3C2=O)c1,293.0,293.0,293.0,0.10790624752991,0.0,0.1755017619421735,0.1564162915876015,0.642696545277683,0.405260848362807,0.3786008790813979,0.2024518091253417,0.396850096006476,0.2518327530851945,0.2074658514399754,0.2006590504741385,0.500447033513454,0.5741089293924068,0.6217422305214582,0.5501412049496137,0.3176891975060807,0.5368131106055092,0.3948203547354899,0.2170368093696161,0.3596632698316817,0.4110508072776244,0.5999105999604479,0.5163096003966531,0.4480230029935156,0.7269160145246975,0.4017061833224283,0.5602652814221709,0.3507049397974793,0.2285390078416533,0.2880364589701634,0.5131332844025809,0.3538623054163962,0.2717966235273457,0.4679892387203317,0.4546800711421084,0.1824518329635077,0.3126579208431599,0.1877182044561467,0.3466336031303533,0.2173340010367036,2.292641981471721e-05,0.0714285714285714,0.2127917233806858,0.2193288866937743,0.1498002659022211,0.3054870968793919,0.0,0.0,0.1031905403579939,0.1402962518292246,0.4422423301033776,0.0588235294117647,0.1441860465116269,0.2085108377996377,0.504813744197429,0.352482072818035,0.81006605719356,0.3667745078467688,0.0910794452724952,0.0631951696073471,0.1516806288954234,0.0695419554692435,0.1484947988814353,0.0753950028068205,0.1666666666666666,0.0909324240832309,0.1386604221379122,0.1003143480275229,0.0694820488587897,0.3668864535888814,0.0,0.1833523843772877,0.5415409654356094,0.160468333780742,0.3573523856741658,0.3885116639628204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(c1ccccc1)(c1ccccc1)c1ccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)NC5=O)cc3C2=O)cc1,293.0,293.0,293.0,0.1057467025890464,0.0,0.1469211416233515,0.117562534406163,0.642696545277683,0.3438291454397364,0.3786008790813979,0.1734623288071914,0.3968500960064756,0.2518327530851945,0.2074658514399754,0.2010901396673032,0.5798119234355626,0.5844779826929478,0.6217422305214582,0.5501412049496137,0.3136447190383639,0.5368131106055092,0.3708722556075514,0.153767391515685,0.2730158678101636,0.4155493109310837,0.6145554609727597,0.6798720243184089,0.426843366281822,0.685634853340993,0.4086904734182561,0.5726811331026259,0.3611173152994331,0.1560613043895711,0.2880364589701634,0.5145336913561884,0.3566116006181221,0.2672471858725239,0.5007987673352159,0.5177637437242446,0.1824518329635078,0.31265792084316,0.1154446716295808,0.3466336031303531,0.2164564061487123,2.292641957557517e-05,0.0714285714285714,0.2127917233806858,0.2193288866937743,0.1480312633833038,0.3054870968793919,0.0,0.0,0.1009271984998275,0.1397153587654096,0.4422423301033776,0.0588235294117647,0.1441860465116269,0.1955805518137306,0.4928658925893154,0.352482072818035,0.81006605719356,0.3761746868100246,0.0910794452724952,0.0631951696073471,0.1516806288954234,0.0695419554692435,0.1484947988814353,0.0753950028068205,0.1666666666666666,0.0909324240832309,0.1386604221379122,0.1015033013547447,0.0694820488587897,0.3668470126051244,0.0,0.1833523843772877,0.5415409654356094,0.2341322625172551,0.3211228337460969,0.4571018387050759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(c1ccccc1)(c1cccc(N2C(=O)c3ccccc3C2=O)c1)c1cccc(N2C(=O)c3ccc(C=O)cc3C2=O)c1,311.0,311.0,311.0,0.090360862084072,0.0,0.212650060101473,0.2005243322975546,0.6904031446068469,0.4619895456920082,0.3523637942456594,0.2698903884980406,0.4167437341321878,0.2041205117443194,0.1631138949545079,0.2111641457537922,0.452416100785432,0.5512774329773131,0.5871609583938041,0.5405188473795745,0.3387468611824586,0.6237973924973425,0.4635791449399647,0.247956709837093,0.4082001726393364,0.5200546641796898,0.4540083034449609,0.5000864115019783,0.4490892915784739,0.7599085733700096,0.3679918091000542,0.5828582021680346,0.3334527935719289,0.3645391513491453,0.172792042115268,0.6057358279530278,0.4389534082649603,0.4635268244850453,0.4308530990679282,0.3863933702134925,0.0597211930387695,0.1290605434838592,0.2411608457096433,0.3626200933802314,0.2609647592574081,3.243385798906706e-05,0.0714285714285714,0.242803641067106,0.2357201483014455,0.173871524326632,0.3040507556022973,0.0,0.0,0.1798490724377506,0.0,0.4770593859004902,0.0,0.0,0.2390560043694261,0.5538575872119005,0.3444711166176237,0.8019436751535418,0.3246830873843844,0.0,0.12812294050686,0.0,0.139083910938487,0.2128958392038133,0.150790005613641,0.0,0.1176281225047479,0.1386604221379122,0.09561287680657,0.1348718739385286,0.336487032212683,0.0,0.1775959723096287,0.5956614364404689,0.243044383191764,0.3637916433537659,0.3702025113227145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(c1ccccc1)(c1ccc(N2C(=O)c3ccccc3C2=O)cc1)c1ccc(N2C(=O)c3ccc(C=O)cc3C2=O)cc1,311.0,311.0,311.0,0.0892723306435892,0.0,0.15548181561256,0.1263462587452201,0.6904031446068469,0.3525530504563285,0.3523637942456594,0.2166806076233118,0.4167437341321878,0.2041205117443194,0.1631138949545079,0.2119724379909762,0.5884473174484562,0.5733021774777037,0.5871609583938041,0.5405188473795745,0.3308099184194547,0.6237973924973425,0.4177874902799725,0.1279416362298969,0.250732291821038,0.5276050441256649,0.478458269483531,0.7661730866341809,0.4087860344753503,0.682765869102708,0.3835347714123792,0.615081261148051,0.3533669479048238,0.2304054011690675,0.1727920421152682,0.608105700974793,0.4433872808640501,0.4560769298107417,0.4929345477796256,0.5070127170529768,0.0597211930387695,0.1290605434838593,0.1058207220132731,0.3626200933802314,0.2592894994236904,3.243385751872108e-05,0.0714285714285714,0.242803641067106,0.2357201483014455,0.170487652101186,0.3040507556022973,0.0,0.0,0.1737393213787414,0.0,0.4770593859004902,0.0,0.0,0.2140303709403397,0.5286177084356265,0.3444711166176237,0.8019436751535418,0.346635146288186,0.0,0.12812294050686,0.0,0.139083910938487,0.2128958392038133,0.150790005613641,0.0,0.1176281225047479,0.1386604221379122,0.0977890235385429,0.1176246489099179,0.336408889249097,0.0,0.1775959723096287,0.5956614364404689,0.3801823241531518,0.3195240255072425,0.5110501488850744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
