smile,tg_min,tg_max,tg_mean,AATS6Z,AATS7m,AATS3v,AATS7v,AATS6are,AATS1i,AATS4i,AATS6i,ATSC1d,ATSC1s,ATSC1m,ATSC7v,AATSC1s,MATS1dv,MATS2dv,MATS1d,MATS2d,MATS3d,MATS4d,MATS2s,MATS3m,MATS4m,MATS7v,MATS6p,MATS2i,MATS4i,GATS2d,GATS5d,GATS2s,GATS4m,GATS5v,GATS6v,GATS1are,GATS3p,GATS5i,AXp-1d,Xp-7dv,NssCH2,SssO,MAXdO,ETA_shape_y,ETA_shape_x,AETA_beta_s,AETA_eta_F,ETA_dAlpha_B,ETA_dEpsilon_B,ETA_dEpsilon_C,IC2,CIC5,MIC0,MIC1,MIC5,Kier3,PEOE_VSA1,SMR_VSA3,SMR_VSA6,SMR_VSA9,SlogP_VSA2,SlogP_VSA4,SlogP_VSA11,EState_VSA4,EState_VSA5,EState_VSA8,VSA_EState8,MDEO-11,AMID,AMID_N,AMID_O,nRot,RotRatio,GGI5,JGI4,JGI6,JGI7
CC(C)(c1ccc(OC=O)cc1)c1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccccc6C5=O)cc4)cc2)C3=O)cc1,200.0,200.0,200.0,0.183797554830869,0.2835180982813916,0.6377869338428067,0.4201708698100357,0.3135529800939944,0.2755950474454742,0.306088796784346,0.4078244373509907,0.2434897871136662,0.6869126065955458,0.1895845472849575,0.5418016302231892,0.7247904545328789,0.5857722309030953,0.3421320947086768,0.4954529211298857,0.3004206885786235,0.1823611529256854,0.4642253740841809,0.2534601439768296,0.4978104381826379,0.2097044129281455,0.5911569549175748,0.4168100740538025,0.348388246019215,0.2569041183164028,0.397563405438617,0.2110889374211856,0.5284283075521392,0.5450684525940417,0.4510862556599828,0.5763564913157708,0.199300322818515,0.4064430230913035,0.2175872577218688,0.2723370645673002,0.1673458330408217,0.0,0.3897106495413542,0.4791476000478103,0.4790723607628181,0.121926489226869,0.498822017562647,0.5588629332105064,0.4452725724020457,0.6832977143006073,0.7215008659365955,0.5273924317529617,0.2755008258945702,0.240983894166987,0.4953954691755958,0.5264107393105215,0.2242537131574248,0.2732383358174856,0.0,0.139083910938487,0.1581774383597913,0.2759568998700706,0.0,0.3333333333333333,0.1140130128985213,0.1092468877838684,0.0,0.1991661210123836,0.1486926315275131,0.7030614176401162,0.1253547769219377,0.5833001501997378,0.2162162162162162,0.2686325631574215,0.2304851330203442,0.4916598694942912,0.3677597990890406,0.4847929569882163
CC(C)(c1ccc(OC(=O)c2ccccc2)cc1)c1ccc(OC(=O)c2ccc(N3C(=O)CC(SCCOCCSC4CC(=O)NC4=O)C3=O)cc2)cc1,143.0,143.0,143.0,0.1675795859901859,0.2522169310595772,0.4322946797526018,0.3761207926289518,0.2868431415878363,0.3666692271947109,0.3494667952123862,0.5314629170922993,0.1630870205766077,0.7728057528879901,0.289764501272996,0.5010931637494647,0.815661854174695,0.6112080087246898,0.3479281152841218,0.3514418538038938,0.2184841924963106,0.255191491592024,0.5309550110445797,0.3326897007694298,0.3962024024587586,0.3319253634209209,0.5256766153093788,0.5446828176077377,0.3126706904569532,0.1842828822903759,0.4761940054861011,0.1796584206532564,0.4935385451127299,0.306381541596979,0.4004051202293004,0.4234527409292474,0.2311144967831722,0.6139793763460953,0.2496302947542047,0.4374298975064166,0.2097148029909288,0.1764705882352941,0.3962462638664165,0.3970019061526799,0.2513421372618002,0.1234916559691908,0.3568215892053965,0.3628442103774692,0.280680169095844,0.443880901361719,0.6687504037369616,0.8050851146171785,0.3056616677006531,0.474245092183814,0.7483643287806306,0.5022365501771455,0.3335760027964533,0.2732383358174856,0.1516806288954234,0.4203729821293941,0.0790887191798956,0.6316230182821947,0.0,0.1666666666666666,0.0873173144770042,0.2140414546406933,0.0702022324696532,0.2182035665045205,0.1433233717706224,0.5563503559281138,0.1182449981378372,0.609114358880137,0.3513513513513513,0.4931254066623289,0.1819718309859155,0.3610341338509512,0.2393487193186355,0.4052165328897945
CC(C)(c1ccc(O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)N(N2C(=O)c4ccccc4C2=O)C3=O)cc1,216.7,216.7,216.7,0.1865785158630372,0.2962175799157887,0.6135940665217589,0.4457517596258409,0.2605119406935463,0.370454207880698,0.3376311961120084,0.4288573509239342,0.2053535857596107,0.6517692648351696,0.1313890369493986,0.5260265716562768,0.6076238100654773,0.6374707832693404,0.4574665755248334,0.5739705453716487,0.3576978485288933,0.2870152749717101,0.6256620667862244,0.2117218725831055,0.5256936828459903,0.3138234231157599,0.5615367283357175,0.5230454149263407,0.3216288285813651,0.0431441827299497,0.4027694967656892,0.1243016918248096,0.52626935450703,0.4569158531219346,0.3109557110527279,0.3474171671521635,0.2139743583796309,0.4273844604598485,0.2061962571419168,0.2026507338375989,0.108143994840833,0.0,0.1412890585073861,0.4237184304352142,0.5665966177754486,0.1752276867030965,0.4332833583208382,0.4538169359729402,0.4513169964618004,0.6431037311064529,0.7215097838479145,0.4040790671159897,0.1996849964420129,0.2646615533714148,0.473838677191719,0.4243299770230051,0.0821518256365197,0.1892667238421179,0.2857946998844723,0.0,0.1186330787698434,0.3034421674590464,0.0,0.25,0.0606216160554872,0.1456625170451579,0.0507258545100897,0.1862414840590943,0.1696144707123252,0.6766768676144768,0.2276978609755895,0.5405991463013072,0.081081081081081,0.1626380227701813,0.1866666666666666,0.4603684867095284,0.4386573696984351,0.5268769116645721
CC(C)(c1ccc(O)c(N2C(=O)c3ccccc3C2=O)c1)c1ccc(O)c(N2C(=O)c3ccc(C=O)cc3C2=O)c1,350.0,350.0,350.0,0.2628870988864455,0.3068964511246997,0.6902357832765388,0.4991353488203016,0.4280992006554172,0.3598505726665095,0.3443511887674617,0.4209861664009278,0.2516008597680194,0.5935680802313374,0.0838086555964514,0.4020368784660308,0.534505784429337,0.5664719303393687,0.4163477159311334,0.6332199706272466,0.3761199967643133,0.3236994388169483,0.6435667903422864,0.1582930005789698,0.5321253665189712,0.2973109273356119,0.3361316771668252,0.4327321542449354,0.4323486837300886,0.1824703372833499,0.403224767580453,0.4079931301537746,0.592804016249721,0.4577524550835685,0.2695894472569911,0.4486629087830387,0.2863302570757584,0.4636947255460851,0.2546028591800736,0.211364916112573,0.139707765313058,0.0,0.0,0.4206733490343906,0.6827831373292207,0.1675958188153306,0.4780414670713417,0.5280523408205318,0.488926746166951,0.653759641994935,0.6718990177994746,0.4977387705166474,0.3479674613701945,0.2836439670198873,0.5690935146057455,0.3838694594342353,0.0820154941456866,0.1963745571392455,0.0,0.139083910938487,0.0790887191798956,0.3175274900986392,0.0,0.1666666666666666,0.0533913968430339,0.2184937755677368,0.0,0.1663530958945841,0.3878056093168814,0.6279630201689432,0.2109689341863088,0.5964234466022833,0.081081081081081,0.151024707910362,0.2633802816901408,0.6141799472957706,0.5111776995006962,0.4726280726557371
CC(C)(c1ccc(NC=O)cc1)c1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2cccc4c(N5C(=O)c6ccccc6C5=O)cccc24)C3=O)cc1,250.0,250.0,250.0,0.2201358849815371,0.2984223535054492,0.6515144411043899,0.5157323422488835,0.32662727592656,0.373384649095291,0.3119500088848905,0.4083135372898017,0.2884856087929666,0.6993902418942196,0.1532570823732958,0.4740084712652293,0.7325443810965444,0.5722346080498346,0.3634076164718127,0.5888867895346032,0.4054432882739459,0.3065018878563608,0.5834433943219188,0.1848628325460625,0.5546523698050537,0.2867516864648258,0.4839252128396225,0.5034984881669923,0.4025787064605785,0.2026854606270027,0.3694095172001861,0.2351056696157339,0.5303272480202639,0.4548202332611502,0.3251602948429908,0.3962408735758826,0.1812537910308994,0.399934035617259,0.2002445283884947,0.2334337082095459,0.2010059064120517,0.0,0.0,0.5555653700346834,0.5383952913430242,0.1277556440903054,0.4881050041017216,0.5748707656185919,0.3874513837549421,0.634694564815047,0.7722414671708855,0.5496655484147275,0.168095249922573,0.2498266833284862,0.4198931437479153,0.5337996032132482,0.1687460698071489,0.2044602773637524,0.0,0.2900009264137961,0.0,0.2746839605011984,0.0,0.0,0.1140130128985213,0.1092468877838684,0.0896786104292167,0.1864230109431901,0.1945495690696622,0.730567322623827,0.3608788307975616,0.3342789968879748,0.1621621621621621,0.2089364380113278,0.2610328638497652,0.3795040783034252,0.3101494251210817,0.3466081652105837
CC(C)(c1ccc(NC=O)cc1)c1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc5c(Oc6ccc(N7C(=O)c8ccccc8C7=O)cc6)cccc45)cc2)C3=O)cc1,283.0,283.0,283.0,0.1802809962595287,0.248632048982718,0.6184261693690088,0.4285550398091444,0.2686546095312452,0.3358862790220573,0.3062247918059997,0.3635234041945345,0.3089986667438469,0.6598243526275536,0.1997340590978286,0.4593185188485849,0.732176427517996,0.5618147674454204,0.3027739174548327,0.5093467293386569,0.3153501933622811,0.2567091648029315,0.4606527105551848,0.1850506067108515,0.5108648676838126,0.2344528884374299,0.483876793308156,0.4151750273723308,0.3057389308820609,0.2861850307553991,0.3836321902357313,0.2556426045215597,0.5856412462415304,0.52657166407612,0.3967896876953696,0.5784295091858924,0.24603933364801,0.3832179856796899,0.183482452926979,0.2482242606772331,0.2267663770538848,0.0,0.2986336117103626,0.5241371262411132,0.4751928322527031,0.1009443861490027,0.4903443800487803,0.6140187379975901,0.3794655343385302,0.662871488551272,0.7941318533319328,0.6027833089998,0.2003465674858749,0.2303307023505263,0.4509226623972934,0.5915419949040215,0.2897350658825151,0.3866191679087428,0.0,0.2900009264137961,0.1581774383597913,0.2746839605011984,0.0,0.3333333333333333,0.1727034889106445,0.1092468877838684,0.0896786104292167,0.186923873746056,0.12034846714117,0.7662477188794536,0.261464009015365,0.3853478430201003,0.2702702702702703,0.2666688748302473,0.2711737089201878,0.4580971603948339,0.2886279390437465,0.3497499805295295
CC(C)(c1ccc(NC=O)cc1)c1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc5ccc(Oc6ccc(N7C(=O)c8ccccc8C7=O)cc6)cc5c4)cc2)C3=O)cc1,292.0,292.0,292.0,0.1779355323915231,0.2649559398182937,0.6116471649197662,0.4536613892382901,0.2795420901228524,0.3358862790220573,0.3127021987825902,0.3990000349335112,0.2816190746655993,0.6562166491277064,0.1997340590978293,0.5039718583299649,0.7291685734290172,0.554680915023648,0.2567586524706264,0.4614036547148016,0.2522339305666329,0.2344030334017269,0.491933726626683,0.1999610243749526,0.4424003791567281,0.2403054794660182,0.536082114085972,0.4607900394174981,0.305738930882062,0.2564643196282941,0.4112249384317674,0.2117297259285169,0.5660558713379595,0.5267888297274552,0.4136403537228299,0.5255642239876432,0.2460393336480095,0.3878733555740944,0.2127907518332198,0.2418589683228553,0.2244999959822434,0.0,0.2916734304005817,0.514122409535843,0.4751928322527031,0.1009443861490027,0.4903443800487803,0.6021093924546641,0.3794655343385302,0.662871488551272,0.7941318533319328,0.5941330140679613,0.2172143861583584,0.2303307023505263,0.4509226623972934,0.5784968913863886,0.3003742095675184,0.3866191679087428,0.0,0.2900009264137961,0.1581774383597913,0.2746839605011984,0.0,0.3333333333333333,0.1727034889106445,0.1092468877838684,0.0896786104292167,0.1869711800454689,0.115857003267091,0.765306124161814,0.2614507710439726,0.384834969454182,0.2702702702702703,0.2666688748302473,0.2696087636932707,0.4796084828711245,0.3551833301727676,0.3921261965638107
CC(C)(c1ccc(N2C(=O)c3ccccc3C2=O)cc1)c1cccc(C(C)(C)c2ccc(N3C(=O)c4ccc(C=O)cc4C3=O)cc2)c1,303.0,316.5,309.75,0.0984673297492758,0.154163747392925,0.6313420554183508,0.3645121349268647,0.1773564137346093,0.2473814376445773,0.293390366502277,0.4204138460086764,0.3419310077257187,0.7279836435619925,0.17840011800441,0.4684190728180921,0.7569385852831765,0.7110343941713386,0.4342959496521725,0.6792371456455317,0.3076953106742822,0.2071599112202669,0.5453510041107349,0.1928805294748536,0.4799844417904831,0.2596236063057351,0.4836912481667035,0.4505801808916637,0.4990296640198201,0.1554299399040311,0.5453592416182671,0.2381955979564699,0.5104588286164542,0.4909217891747952,0.4072374989178642,0.5469110456362476,0.0749670000853263,0.4573862489990589,0.2316661696898342,0.2089434088150881,0.1896652982858448,0.0,0.0,0.4053017470648052,0.4416755825566897,0.2792452830188675,0.3154047976011984,0.4863654096566976,0.3157651902328232,0.5375546502384737,0.8362858579096956,0.3894831650257373,0.4152146796122444,0.1641318560570244,0.3601438682092454,0.3621432479880031,0.1313847146471874,0.0,0.0,0.139083910938487,0.0,0.2128958392038133,0.0,0.0,0.1479389305324915,0.1386604221379122,0.1681183756868462,0.3726593231693006,0.0921831915527319,0.6546389616321129,0.1642516074999318,0.2931034876311721,0.1351351351351351,0.2002307530941892,0.2563067292644757,0.4497424711769359,0.4587341956060965,0.589801482682063
CC(C)(c1ccc(N2C(=O)c3ccccc3C2=O)cc1)c1ccc(N2C(=O)c3ccc(C=O)cc3C2=O)cc1,298.0,304.0,299.5,0.1315779272502294,0.2446273881250543,0.665366737124447,0.4698738164567644,0.2564774749213039,0.26399076459154,0.3159883562410188,0.4719046879905999,0.2217364564293817,0.7508584627357031,0.143767363827882,0.5380267080122221,0.7503202557718222,0.6270737361587557,0.4084457010438,0.6182425468450724,0.3449333328762779,0.1528508861331309,0.470363704502789,0.15242754241838,0.5414917997581123,0.2759596995772914,0.5923451452994623,0.5414060171982495,0.4319330269442675,0.1912127853354374,0.4236907082734746,0.1557166003912602,0.5632334774315284,0.4900961015124718,0.458213580060502,0.4956366303072175,0.0645859218585789,0.4424126022435434,0.2402637238158264,0.2205568216307325,0.1361816316914519,0.0,0.0,0.3721082842093364,0.5546077890602085,0.1736462093862814,0.4332833583208382,0.4562318449393475,0.3886340802865498,0.6196253409232017,0.7559575579095739,0.4004293783165569,0.3448588456724072,0.2273065668239938,0.403849569436652,0.3421426745026028,0.0737745082008459,0.0,0.0,0.139083910938487,0.0,0.2128958392038133,0.0,0.0,0.0873173144770042,0.1386604221379122,0.0,0.1829986023818923,0.1176246489099179,0.6791658694181297,0.2275008295029901,0.4027968298280299,0.081081081081081,0.1626380227701813,0.1702347417840375,0.5193008622698677,0.418728779462199,0.642810783017739
CC(C)(c1ccc(N2C(=O)c3ccccc3C2=O)cc1)c1ccc(N2C(=O)c3ccc(C(=O)c4cccc(C=O)c4)cc3C2=O)cc1,259.0,266.0,262.5,0.1621304416136513,0.2849297160376562,0.6696807957315666,0.5194115598338249,0.270468546222804,0.2158064686553711,0.3018817751497815,0.4255109309015781,0.249521994422124,0.7274614008558422,0.1528269922109508,0.5323845307582311,0.7447427524774064,0.5956177983323283,0.3712485303555893,0.575345169712521,0.307957642386397,0.1958573209701685,0.498252733993042,0.137218222398529,0.5515927066547198,0.2709189772022244,0.575586043861796,0.5573754530208697,0.4054073108787999,0.2625272913342599,0.4192130550835193,0.158433587459075,0.5913550211136642,0.5065897255434901,0.4536515669216643,0.4597338853303321,0.0482050559814652,0.4423304163588987,0.2584467864227265,0.233679904063778,0.1684477504157955,0.0,0.0,0.4702475415340865,0.5523166626929187,0.1437967115097158,0.377970589173497,0.5264831072586809,0.3744970821704306,0.6388160063398474,0.7675290032277166,0.4679735919444139,0.2881697203563948,0.2079364900986752,0.396061471677796,0.4326284887335925,0.1316102268465182,0.0,0.0,0.139083910938487,0.0,0.272144563383643,0.0,0.0,0.0873173144770042,0.1750760513992016,0.0,0.1820191699453341,0.1913034865230761,0.6867992565313585,0.1702219148102946,0.4008034874284631,0.1351351351351351,0.2059797903036205,0.210923317683881,0.4326916802610113,0.3943831403332219,0.5906220995586325
CC(C)(c1ccc(N2C(=O)c3ccccc3C2=O)cc1)c1ccc(N2C(=O)c3ccc(C(=O)c4cc(C=O)cc(-c5ccccc5)c4)cc3C2=O)cc1,260.0,261.0,260.5,0.1772191321996796,0.2858495755294816,0.6661480582410159,0.5196017997833138,0.2675816538793065,0.1808078874655656,0.2727970295693147,0.3848621008613131,0.2747958127538428,0.7171079335324317,0.1684302234322959,0.5293526046794647,0.7512553125543134,0.580844968153618,0.3393871596262234,0.5602915035857042,0.3123209024237626,0.2556675200891401,0.5114789151294984,0.1345677372614194,0.5429365271892914,0.2945090992350356,0.5694191583318741,0.503347358118299,0.3938267641227945,0.3089318998378729,0.4100163854170346,0.2151268105552588,0.5883118133951539,0.4819674435378973,0.4280598253910166,0.462945104572888,0.0470596655945719,0.427425119675172,0.2711511683229785,0.2294023563851057,0.2025130570933964,0.0,0.0,0.5170023448755328,0.5281173396021851,0.1267457180500654,0.3380668156487783,0.5678531102083677,0.3321011860756642,0.6414433944512737,0.812948981669614,0.4605145754393873,0.2534504769399618,0.1731064710202341,0.3455107408517127,0.4714247564639093,0.17328583958768,0.0,0.0,0.139083910938487,0.0765293237854735,0.272144563383643,0.0,0.0,0.1176281225047479,0.1750760513992016,0.0,0.1822555755733919,0.1913034865230761,0.7216444143056293,0.1385253476652638,0.3354319159562526,0.1621621621621621,0.2089364380113278,0.264131455399061,0.3814634802643749,0.3639963670854423,0.4618642325577748
CC(C)(c1ccc(N2C(=O)c3ccccc3C2=O)cc1)c1ccc(C(C)(C)c2ccc(N3C(=O)c4ccc(C=O)cc4C3=O)cc2)cc1,316.0,322.0,319.0,0.0719286334518718,0.2227812642346522,0.6313420554183508,0.4729501619156382,0.1560280249774046,0.2473814376445773,0.2926084824448907,0.5058754473676927,0.3419310077257187,0.7279836435619925,0.1784001180044105,0.5359160503710118,0.7569385852831764,0.7110343941713386,0.4310285096676708,0.6792371456455317,0.2900035587647709,0.1493772489508864,0.516527346151062,0.19202571226053,0.4799844417904835,0.2366216618891362,0.5808861146890428,0.6055136504388436,0.4990296640198201,0.1200147925008096,0.5530703638381034,0.0452684060697248,0.5115782881618369,0.5105924945916838,0.4622523614629164,0.3777684135180821,0.0749670000853266,0.4573862489990591,0.2648611514437072,0.2089434088150881,0.2042370298484809,0.0,0.0,0.3963769496582543,0.4416755825566897,0.2792452830188675,0.3154047976011984,0.477327173733713,0.3157651902328232,0.5375546502384737,0.8362858579096956,0.3682785653143279,0.514840233646603,0.1641318560570244,0.3601438682092454,0.3007803982044332,0.1313847146471874,0.0,0.0,0.139083910938487,0.0,0.2128958392038133,0.0,0.0,0.1479389305324915,0.1386604221379122,0.1903405979090684,0.3719787873605896,0.0871202238563434,0.6545258509320409,0.1642496767247598,0.2931028047130629,0.1351351351351351,0.2002307530941892,0.2187480438184664,0.4506970191309508,0.5258490070802307,0.6657605682588263
CC(C)(c1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(Oc5ccc6nc(-c7ccccc7)cnc6c5)cc4)cc3C2=O)cc1)c1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(Oc5ccc6nc(-c7ccccc7)c(-c7ccccc7)nc6c5)cc4)cc3C2=O)cc1,293.0,293.0,293.0,0.2230390505575054,0.2684597729365849,0.6179262290641107,0.4962694590982626,0.2970624685558385,0.3144389961873539,0.3438860125911054,0.3284781151201308,0.3775274708230759,0.5855830634177837,0.2744447808318912,0.4738344805977388,0.7336874625602146,0.5612138450325415,0.2902261184998436,0.4328486868640235,0.2731747169522626,0.3654656923309435,0.5468138704026022,0.1988824678289192,0.5094521314637517,0.2741452261021055,0.5241594918657051,0.3788313906629882,0.1629746249998567,0.3917378077221617,0.3508925650484009,0.3216319094958244,0.6055645814559876,0.5095417232295594,0.3135932665673624,0.5800403293251313,0.2543711025041115,0.3650015706158483,0.2088767825264982,0.2053957585763699,0.3558704552435499,0.0,0.2921729097177398,0.5756569670869673,0.4713879438515637,0.0706833210874352,0.5346958099897412,0.7242960394690585,0.3293822289966833,0.6601054836348973,0.8242546642574612,0.6130763224410314,0.4052171893661828,0.2141879813816347,0.4924474392766694,0.5888988563419697,0.4846341994541156,0.3866191679087428,0.5687440692217185,0.2900009264137961,0.3904576085888838,0.4737729458732292,0.0,0.3333333333333333,0.3280665484981189,0.2184937755677368,0.0572099891187259,0.1803306564466313,0.1924631273761345,0.8466668231964558,0.4131196070667248,0.2197450732678033,0.3513513513513513,0.2189998903008642,0.4018779342723004,0.4710884918580463,0.2883161016381433,0.3638516630582865
CC(C)(c1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(Oc5ccc6nc(-c7ccccc7)cnc6c5)cc4)cc3C2=O)cc1)c1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(Oc5ccc6nc(-c7ccccc7)c(-c7ccc(Oc8ccccc8)cc7)nc6c5)cc4)cc3C2=O)cc1,289.0,289.0,289.0,0.2191706611933075,0.2663001671443137,0.6093379832976599,0.4854418163930152,0.2883919483928929,0.3061727576944122,0.3395371299622134,0.3213028428930151,0.3881927461794323,0.5691177608844087,0.297682919598928,0.4959400194625967,0.7353096362793724,0.5584163149498552,0.2723866466396305,0.4144686344901994,0.260885219753042,0.3693845157920087,0.5382054336436167,0.2041111900178054,0.4943901493382296,0.2593401785452613,0.5441050369865489,0.3635884193286638,0.1458444025659603,0.4131450064438234,0.35156276137091,0.3202101955576436,0.6239827517376286,0.5237457245692065,0.3246611941885788,0.5992305015610953,0.2730697614179935,0.3582127532675728,0.2131587926091468,0.2121166525151512,0.375868032465808,0.0,0.4369838513644683,0.5871591131224587,0.4553610875836701,0.0658453114305265,0.5322338830584705,0.7471016863309461,0.3307445635835255,0.6672131686868339,0.827630995273822,0.6019444071013502,0.3068909144018,0.2116941336723664,0.4839137997772412,0.6559726748489045,0.5473324628183691,0.4776986131812379,0.5687440692217185,0.2900009264137961,0.4695463277687794,0.4737729458732292,0.0,0.5,0.328369380482684,0.2184937755677368,0.0572099891187259,0.1802406601139338,0.1924631273761345,0.8506831752082373,0.3773728336720826,0.2438981393042474,0.4054054054054054,0.2370624969743913,0.415962441314554,0.4701799983410283,0.2920925619898064,0.3740869100762066
CC(C)(c1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(Oc5ccc6nc(-c7ccccc7)cnc6c5)cc4)cc3C2=O)cc1)c1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(Oc5ccc6nc(-c7ccccc7)c(-c7ccc(-c8ccccc8)cc7)nc6c5)cc4)cc3C2=O)cc1,290.0,290.0,290.0,0.2110589521349377,0.271898593517667,0.6194612851318221,0.5011758734131306,0.2778192514410302,0.2898178908970372,0.3235498180336487,0.332299927602957,0.4029867121840537,0.5809555164496314,0.2913717794277348,0.509353319959822,0.7409663031422438,0.5562496173016045,0.2737930626182873,0.4323932063420385,0.2556221896977234,0.3471848994654494,0.5403176048700543,0.1976924051005208,0.5069692731938592,0.2593248820607412,0.5539093443828981,0.3902251886546602,0.1718996804141932,0.3709495635586851,0.3585007507387838,0.2915547028999977,0.6090344386719915,0.519498710863761,0.3328126348421409,0.5674408283894465,0.2506754559435709,0.3625184978628074,0.2174695585932123,0.2048900357978471,0.3869625325134144,0.0,0.2938218447812859,0.5866142032504205,0.4637492798059776,0.066299104066161,0.5044457969035276,0.7442843018275298,0.309814967868167,0.6589374389466355,0.8440057835288358,0.6066876225365161,0.3166151224540515,0.1953040709859838,0.4619046536011578,0.6423191875626155,0.5272241711938468,0.3866191679087428,0.5687440692217185,0.2900009264137961,0.4669869323743573,0.4737729458732292,0.0,0.3333333333333333,0.3886881645536062,0.2184937755677368,0.1905433224520593,0.1804055993571507,0.1924631273761345,0.8557468464685236,0.3822067516123574,0.1958691164000147,0.3783783783783784,0.2197434951498448,0.4300469483568075,0.4247905549257612,0.313572975717149,0.3573198318971906
CC(C)(c1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(Oc5ccc6nc(-c7ccc(N)cc7)cnc6c5)cc4)cc3C2=O)cc1)c1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(Oc5ccc6nc(-c7ccc(N)cc7)c(-c7ccc(Oc8ccccc8)cc7)nc6c5)cc4)cc3C2=O)cc1,303.0,303.0,303.0,0.2267292451101172,0.2748136007694324,0.6102433184672352,0.4874088112362602,0.2965598039623436,0.4078646791327269,0.3651657553772924,0.325157612063319,0.4243099970025291,0.4376920681582866,0.2507629543161781,0.4836808310502286,0.6681757858944499,0.5565266913807129,0.2682741717141156,0.4296028478745899,0.2306288636827466,0.3717996733964338,0.5963049560483654,0.2267353040836526,0.4411988707675354,0.2574975931460176,0.5354695426596539,0.3544466346878482,0.1585948843594555,0.4189311684530852,0.3742506812542765,0.2993707916459186,0.5931631388282246,0.5280995723855633,0.3064953185544199,0.6009813976206664,0.3691178325183004,0.3783281599517208,0.1878162041719407,0.2046401018047552,0.3790894921380517,0.0,0.4369279506723347,0.5889378335340218,0.5029631597520988,0.0647811447811447,0.5479760119940025,0.7606843143577153,0.3525914034857832,0.6597208067796327,0.8147870578954729,0.6815205277167973,0.3211790518315188,0.2381572513441573,0.537197019338106,0.6574524412055129,0.5653309849842898,0.6981902162908189,0.5687440692217185,0.4527510464259274,0.4695463277687794,0.4737729458732292,0.0,0.5,0.2672916097353416,0.2184937755677368,0.0572099891187259,0.1799089353727926,0.1924631273761345,0.8281190179965794,0.4672141024102144,0.2357045454321981,0.4054054054054054,0.2313224849411129,0.4410015649452269,0.5271938538372524,0.322313881703517,0.4011459775111002
CC(C)(c1ccc(-c2ccc(C=O)cc2)cc1)c1ccc(-c2ccc(C(=O)c3ccc4c(c3)C(=O)N(c3ccc(Cc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc3)C4=O)cc2)cc1,216.0,216.0,216.0,0.1236443460142948,0.2416221640876248,0.6358000920291592,0.4866756385157835,0.175824147469302,0.1414189479151542,0.2593074128594965,0.3813933105879448,0.3210533377338705,0.7106942947145026,0.2064871164508825,0.5281566237629923,0.7755699950282584,0.5620558781587657,0.2564228550052909,0.5195225292147527,0.2016623473950946,0.1817674859394809,0.5362665037596961,0.1315705885712966,0.4935648108802567,0.2436433260455018,0.5678047083123082,0.5332117320680367,0.3694907129837628,0.2060454110288355,0.4590502176850353,0.1333779480335811,0.5882216941099714,0.5367576663449929,0.4155912490334594,0.4656382609129945,0.0544398624653675,0.4340068115793257,0.2380473313764032,0.2343034468037466,0.2750396073660341,0.0294117647058823,0.0,0.5225224746022246,0.4738962301183992,0.1008385744234796,0.2664576802507827,0.5819230510835041,0.2666873160910661,0.6186443127619599,0.8797686353884309,0.4619289843656184,0.2903542912205312,0.1157270019388433,0.3020556915653104,0.4871399650854606,0.2759035675870352,0.0,0.0,0.139083910938487,0.153058647570947,0.272144563383643,0.0,0.0,0.2731196274967791,0.0992258546906366,0.2285036322878676,0.1961484581646337,0.1302450518839662,0.7660788860539842,0.0897316053562594,0.2331147072002135,0.2432432432432432,0.240276903713027,0.2750860719874805,0.3086460032626422,0.5191269371325224,0.4868753137381058
